tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
17.4860 6405.4052 0.0000 2810.6274 0.0000 0.2437 408.2624 0.0000 101.5282 1.2774 420.6973 -2.3650 0.0000 -9.5083 3000.0000 0.0000 3000.0000
17.4880 6406.2217 0.0000 2810.8304 0.0000 0.2437 408.2624 0.0000 101.5086 1.2774 420.6925 -2.3646 0.0000 -9.5084 3000.0000 0.0000 3000.0000
17.4900 6407.0383 0.0000 2811.0334 0.0000 0.2436 408.2624 0.0000 101.4890 1.2774 420.6878 -2.3641 0.0000 -9.5085 3000.0000 0.0000 3000.0000
17.4920 6407.8548 0.0000 2811.2363 0.0000 0.2436 408.2624 0.0000 101.4694 1.2774 420.6831 -2.3637 0.0000 -9.5086 3000.0000 0.0000 3000.0000
17.4940 6408.6713 0.0000 2811.4392 0.0000 0.2436 408.2624 0.0000 101.4498 1.2774 420.6783 -2.3633 0.0000 -9.5087 3000.0000 0.0000 3000.0000
17.4960 6409.4878 0.0000 2811.6421 0.0000 0.2435 408.2624 0.0000 101.4302 1.2774 420.6736 -2.3629 0.0000 -9.5088 3000.0000 0.0000 3000.0000
17.4980 6410.3044 0.0000 2811.8449 0.0000 0.2435 408.2624 0.0000 101.4106 1.2774 420.6689 -2.3624 0.0000 -9.5089 3000.0000 0.0000 3000.0000
17.5000 6411.1209 0.0000 2812.0477 0.0000 0.2434 408.2624 0.0000 101.3910 1.2773 420.6642 -2.3620 0.0000 -9.5090 3000.0000 0.0000 3000.0000
17.5020 6411.9374 0.0000 2812.2504 0.0000 0.2434 408.2624 0.0000 101.3714 1.2773 420.6595 -2.3616 0.0000 -9.5091 3000.0000 0.0000 3000.0000
17.5040 6412.7539 0.0000 2812.4531 0.0000 0.2433 408.2624 0.0000 101.3518 1.2773 420.6547 -2.3611 0.0000 -9.5092 3000.0000 0.0000 3000.0000
17.5060 6413.5704 0.0000 2812.6558 0.0000 0.2433 408.2624 0.0000 101.3323 1.2773 420.6500 -2.3607 0.0000 -9.5093 3000.0000 0.0000 3000.0000
17.5080 6414.3870 0.0000 2812.8584 0.0000 0.2432 408.2624 0.0000 101.3127 1.2773 420.6453 -2.3603 0.0000 -9.5094 3000.0000 0.0000 3000.0000
17.5100 6415.2035 0.0000 2813.0610 0.0000 0.2432 408.2624 0.0000 101.2931 1.2773 420.6406 -2.3598 0.0000 -9.5095 3000.0000 0.0000 3000.0000
17.5120 6416.0200 0.0000 2813.2635 0.0000 0.2432 408.2624 0.0000 101.2735 1.2773 420.6359 -2.3594 0.0000 -9.5097 3000.0000 0.0000 3000.0000
17.5140 6416.8365 0.0000 2813.4660 0.0000 0.2431 408.2624 0.0000 101.2539 1.2773 420.6311 -2.3590 0.0000 -9.5098 3000.0000 0.0000 3000.0000
17.5160 6417.6531 0.0000 2813.6685 0.0000 0.2431 408.2624 0.0000 101.2343 1.2773 420.6264 -2.3586 0.0000 -9.5099 3000.0000 0.0000 3000.0000
17.5180 6418.4696 0.0000 2813.8709 0.0000 0.2430 408.2624 0.0000 101.2147 1.2772 420.6217 -2.3581 0.0000 -9.5100 3000.0000 0.0000 3000.0000
17.5200 6419.2861 0.0000 2814.0733 0.0000 0.2430 408.2624 0.0000 101.1951 1.2772 420.6170 -2.3577 0.0000 -9.5101 3000.0000 0.0000 3000.0000
17.5220 6420.1026 0.0000 2814.2757 0.0000 0.2429 408.2624 0.0000 101.1755 1.2772 420.6123 -2.3573 0.0000 -9.5102 3000.0000 0.0000 3000.0000
17.5240 6420.9192 0.0000 2814.4780 0.0000 0.2429 408.2624 0.0000 101.1559 1.2772 420.6076 -2.3568 0.0000 -9.5103 3000.0000 0.0000 3000.0000
17.5260 6421.7357 0.0000 2814.6803 0.0000 0.2428 408.2624 0.0000 101.1363 1.2772 420.6028 -2.3564 0.0000 -9.5104 3000.0000 0.0000 3000.0000
17.5280 6422.5522 0.0000 2814.8825 0.0000 0.2428 408.2624 0.0000 101.1167 1.2772 420.5981 -2.3560 0.0000 -9.5105 3000.0000 0.0000 3000.0000
17.5300 6423.3687 0.0000 2815.0847 0.0000 0.2427 408.2624 0.0000 101.0971 1.2772 420.5934 -2.3555 0.0000 -9.5106 3000.0000 0.0000 3000.0000
17.5320 6424.1853 0.0000 2815.2868 0.0000 0.2427 408.2624 0.0000 101.0775 1.2772 420.5887 -2.3551 0.0000 -9.5107 3000.0000 0.0000 3000.0000
17.5340 6425.0018 0.0000 2815.4890 0.0000 0.2427 408.2624 0.0000 101.0579 1.2772 420.5840 -2.3547 0.0000 -9.5108 3000.0000 0.0000 3000.0000
17.5360 6425.8183 0.0000 2815.6910 0.0000 0.2426 408.2624 0.0000 101.0383 1.2771 420.5793 -2.3543 0.0000 -9.5109 3000.0000 0.0000 3000.0000
17.5380 6426.6348 0.0000 2815.8931 0.0000 0.2426 408.2624 0.0000 101.0187 1.2771 420.5746 -2.3538 0.0000 -9.5110 3000.0000 0.0000 3000.0000
17.5400 6427.4514 0.0000 2816.0951 0.0000 0.2425 408.2624 0.0000 100.9991 1.2771 420.5699 -2.3534 0.0000 -9.5111 3000.0000 0.0000 3000.0000
17.5420 6428.2679 0.0000 2816.2970 0.0000 0.2425 408.2624 0.0000 100.9795 1.2771 420.5652 -2.3530 0.0000 -9.5112 3000.0000 0.0000 3000.0000
17.5440 6429.0844 0.0000 2816.4990 0.0000 0.2424 408.2624 0.0000 100.9599 1.2771 420.5605 -2.3525 0.0000 -9.5113 3000.0000 0.0000 3000.0000
17.5460 6429.9009 0.0000 2816.7008 0.0000 0.2424 408.2624 0.0000 100.9403 1.2771 420.5558 -2.3521 0.0000 -9.5115 3000.0000 0.0000 3000.0000
17.5480 6430.7175 0.0000 2816.9027 0.0000 0.2423 408.2624 0.0000 100.9207 1.2771 420.5511 -2.3517 0.0000 -9.5116 3000.0000 0.0000 3000.0000
17.5500 6431.5340 0.0000 2817.1045 0.0000 0.2423 408.2624 0.0000 100.9011 1.2771 420.5464 -2.3512 0.0000 -9.5117 3000.0000 0.0000 3000.0000
17.5520 6432.3505 0.0000 2817.3062 0.0000 0.2422 408.2624 0.0000 100.8815 1.2771 420.5417 -2.3508 0.0000 -9.5118 3000.0000 0.0000 3000.0000
17.5540 6433.1670 0.0000 2817.5080 0.0000 0.2422 408.2624 0.0000 100.8620 1.2770 420.5370 -2.3504 0.0000 -9.5119 3000.0000 0.0000 3000.0000
17.5560 6433.9836 0.0000 2817.7096 0.0000 0.2422 408.2624 0.0000 100.8424 1.2770 420.5323 -2.3500 0.0000 -9.5120 3000.0000 0.0000 3000.0000
17.5580 6434.8001 0.0000 2817.9113 0.0000 0.2421 408.2624 0.0000 100.8228 1.2770 420.5276 -2.3495 0.0000 -9.5121 3000.0000 0.0000 3000.0000
17.5600 6435.6166 0.0000 2818.1129 0.0000 0.2421 408.2624 0.0000 100.8032 1.2770 420.5229 -2.3491 0.0000 -9.5122 3000.0000 0.0000 3000.0000
17.5620 6436.4331 0.0000 2818.3145 0.0000 0.2420 408.2624 0.0000 100.7836 1.2770 420.5182 -2.3487 0.0000 -9.5123 3000.0000 0.0000 3000.0000
17.5640 6437.2497 0.0000 2818.5160 0.0000 0.2420 408.2624 0.0000 100.7640 1.2770 420.5135 -2.3482 0.0000 -9.5124 3000.0000 0.0000 3000.0000
17.5660 6438.0662 0.0000 2818.7175 0.0000 0.2419 408.2624 0.0000 100.7444 1.2770 420.5088 -2.3478 0.0000 -9.5125 3000.0000 0.0000 3000.0000
17.5680 6438.8827 0.0000 2818.9189 0.0000 0.2419 408.2624 0.0000 100.7248 1.2770 420.5041 -2.3474 0.0000 -9.5126 3000.0000 0.0000 3000.0000
17.5700 6439.6992 0.0000 2819.1203 0.0000 0.2418 408.2624 0.0000 100.7052 1.2770 420.4994 -2.3469 0.0000 -9.5127 3000.0000 0.0000 3000.0000
17.5720 6440.5158 0.0000 2819.3217 0.0000 0.2418 408.2624 0.0000 100.6856 1.2769 420.4947 -2.3465 0.0000 -9.5128 3000.0000 0.0000 3000.0000
17.5740 6441.3323 0.0000 2819.5230 0.0000 0.2417 408.2624 0.0000 100.6660 1.2769 420.4900 -2.3461 0.0000 -9.5129 3000.0000 0.0000 3000.0000
17.5760 6442.1488 0.0000 2819.7243 0.0000 0.2417 408.2624 0.0000 100.6464 1.2769 420.4853 -2.3456 0.0000 -9.5130 3000.0000 0.0000 3000.0000
17.5780 6442.9653 0.0000 2819.9256 0.0000 0.2417 408.2624 0.0000 100.6268 1.2769 420.4806 -2.3452 0.0000 -9.5131 3000.0000 0.0000 3000.0000
17.5800 6443.7819 0.0000 2820.1268 0.0000 0.2416 408.2624 0.0000 100.6072 1.2769 420.4759 -2.3448 0.0000 -9.5132 3000.0000 0.0000 3000.0000
17.5820 6444.5984 0.0000 2820.3280 0.0000 0.2416 408.2624 0.0000 100.5876 1.2769 420.4712 -2.3444 0.0000 -9.5134 3000.0000 0.0000 3000.0000
17.5840 6445.4149 0.0000 2820.5291 0.0000 0.2415 408.2624 0.0000 100.5680 1.2769 420.4666 -2.3439 0.0000 -9.5135 3000.0000 0.0000 3000.0000
17.5860 6446.2314 0.0000 2820.7302 0.0000 0.2415 408.2624 0.0000 100.5484 1.2769 420.4619 -2.3435 0.0000 -9.5136 3000.0000 0.0000 3000.0000
17.5880 6447.0480 0.0000 2820.9313 0.0000 0.2414 408.2624 0.0000 100.5288 1.2769 420.4572 -2.3431 0.0000 -9.5137 3000.0000 0.0000 3000.0000
17.5900 6447.8645 0.0000 2821.1323 0.0000 0.2414 408.2624 0.0000 100.5092 1.2768 420.4525 -2.3426 0.0000 -9.5138 3000.0000 0.0000 3000.0000
17.5920 6448.6810 0.0000 2821.3333 0.0000 0.2413 408.2624 0.0000 100.4896 1.2768 420.4478 -2.3422 0.0000 -9.5139 3000.0000 0.0000 3000.0000
17.5940 6449.4975 0.0000 2821.5342 0.0000 0.2413 408.2624 0.0000 100.4700 1.2768 420.4431 -2.3418 0.0000 -9.5140 3000.0000 0.0000 3000.0000
17.5960 6450.3141 0.0000 2821.7351 0.0000 0.2413 408.2624 0.0000 100.4504 1.2768 420.4385 -2.3413 0.0000 -9.5141 3000.0000 0.0000 3000.0000
17.5980 6451.1306 0.0000 2821.9360 0.0000 0.2412 408.2624 0.0000 100.4308 1.2768 420.4338 -2.3409 0.0000 -9.5142 3000.0000 0.0000 3000.0000
17.6000 6451.9471 0.0000 2822.1368 0.0000 0.2412 408.2624 0.0000 100.4112 1.2768 420.4291 -2.3405 0.0000 -9.5143 3000.0000 0.0000 3000.0000
17.6020 6452.7636 0.0000 2822.3376 0.0000 0.2411 408.2624 0.0000 100.3916 1.2768 420.4244 -2.3400 0.0000 -9.5144 3000.0000 0.0000 3000.0000
17.6040 6453.5802 0.0000 2822.5383 0.0000 0.2411 408.2624 0.0000 100.3721 1.2768 420.4197 -2.3396 0.0000 -9.5145 3000.0000 0.0000 3000.0000
17.6060 6454.3967 0.0000 2822.7390 0.0000 0.2410 408.2624 0.0000 100.3525 1.2768 420.4151 -2.3392 0.0000 -9.5146 3000.0000 0.0000 3000.0000
17.6080 6455.2132 0.0000 2822.9397 0.0000 0.2410 408.2624 0.0000 100.3329 1.2767 420.4104 -2.3388 0.0000 -9.5147 3000.0000 0.0000 3000.0000
17.6100 6456.0297 0.0000 2823.1403 0.0000 0.2409 408.2624 0.0000 100.3133 1.2767 420.4057 -2.3383 0.0000 -9.5148 3000.0000 0.0000 3000.0000
17.6120 6456.8463 0.0000 2823.3409 0.0000 0.2409 408.2624 0.0000 100.2937 1.2767 420.4010 -2.3379 0.0000 -9.5149 3000.0000 0.0000 3000.0000
17.6140 6457.6628 0.0000 2823.5415 0.0000 0.2408 408.2624 0.0000 100.2741 1.2767 420.3964 -2.3375 0.0000 -9.5150 3000.0000 0.0000 3000.0000
17.6160 6458.4793 0.0000 2823.7420 0.0000 0.2408 408.2624 0.0000 100.2545 1.2767 420.3917 -2.3370 0.0000 -9.5151 3000.0000 0.0000 3000.0000
17.6180 6459.2958 0.0000 2823.9424 0.0000 0.2408 408.2624 0.0000 100.2349 1.2767 420.3870 -2.3366 0.0000 -9.5153 3000.0000 0.0000 3000.0000
17.6200 6460.1124 0.0000 2824.1429 0.0000 0.2407 408.2624 0.0000 100.2153 1.2767 420.3823 -2.3362 0.0000 -9.5154 3000.0000 0.0000 3000.0000
17.6220 6460.9289 0.0000 2824.3433 0.0000 0.2407 408.2624 0.0000 100.1957 1.2767 420.3777 -2.3357 0.0000 -9.5155 3000.0000 0.0000 3000.0000
17.6240 6461.7454 0.0000 2824.5436 0.0000 0.2406 408.2624 0.0000 100.1761 1.2767 420.3730 -2.3353 0.0000 -9.5156 3000.0000 0.0000 3000.0000
17.6260 6462.5619 0.0000 2824.7439 0.0000 0.2406 408.2624 0.0000 100.1565 1.2766 420.3683 -2.3349 0.0000 -9.5157 3000.0000 0.0000 3000.0000
17.6280 6463.3785 0.0000 2824.9442 0.0000 0.2405 408.2624 0.0000 100.1369 1.2766 420.3637 -2.3344 0.0000 -9.5158 3000.0000 0.0000 3000.0000
17.6300 6464.1950 0.0000 2825.1444 0.0000 0.2405 408.2624 0.0000 100.1173 1.2766 420.3590 -2.3340 0.0000 -9.5159 3000.0000 0.0000 3000.0000
17.6320 6465.0115 0.0000 2825.3446 0.0000 0.2404 408.2624 0.0000 100.0977 1.2766 420.3543 -2.3336 0.0000 -9.5160 3000.0000 0.0000 3000.0000
17.6340 6465.8280 0.0000 2825.5448 0.0000 0.2404 408.2624 0.0000 100.0781 1.2766 420.3497 -2.3332 0.0000 -9.5161 3000.0000 0.0000 3000.0000
17.6360 6466.6446 0.0000 2825.7449 0.0000 0.2403 408.2624 0.0000 100.0585 1.2766 420.3450 -2.3327 0.0000 -9.5162 3000.0000 0.0000 3000.0000
17.6380 6467.4611 0.0000 2825.9450 0.0000 0.2403 408.2624 0.0000 100.0389 1.2766 420.3403 -2.3323 0.0000 -9.5163 3000.0000 0.0000 3000.0000
17.6400 6468.2776 0.0000 2826.1450 0.0000 0.2403 408.2624 0.0000 100.0193 1.2766 420.3357 -2.3319 0.0000 -9.5164 3000.0000 0.0000 3000.0000
17.6420 6469.0941 0.0000 2826.3450 0.0000 0.2402 408.2624 0.0000 99.9997 1.2766 420.3310 -2.3314 0.0000 -9.5165 3000.0000 0.0000 3000.0000
17.6440 6469.9107 0.0000 2826.5450 0.0000 0.2402 408.2624 0.0000 99.9801 1.2765 420.3263 -2.3310 0.0000 -9.5166 3000.0000 0.0000 3000.0000
17.6460 6470.7272 0.0000 2826.7449 0.0000 0.2401 408.2624 0.0000 99.9605 1.2765 420.3217 -2.3306 0.0000 -9.5167 3000.0000 0.0000 3000.0000
17.6480 6471.5437 0.0000 2826.9448 0.0000 0.2401 408.2624 0.0000 99.9409 1.2765 420.3170 -2.3301 0.0000 -9.5168 3000.0000 0.0000 3000.0000
17.6500 6472.3602 0.0000 2827.1446 0.0000 0.2400 408.2624 0.0000 99.9213 1.2765 420.3124 -2.3297 0.0000 -9.5169 3000.0000 0.0000 3000.0000
17.6520 6473.1768 0.0000 2827.3444 0.0000 0.2400 408.2624 0.0000 99.9018 1.2765 420.3077 -2.3293 0.0000 -9.5170 3000.0000 0.0000 3000.0000
17.6540 6473.9933 0.0000 2827.5442 0.0000 0.2399 408.2624 0.0000 99.8822 1.2765 420.3030 -2.3288 0.0000 -9.5171 3000.0000 0.0000 3000.0000
17.6560 6474.8098 0.0000 2827.7439 0.0000 0.2399 408.2624 0.0000 99.8626 1.2765 420.2984 -2.3284 0.0000 -9.5172 3000.0000 0.0000 3000.0000
17.6580 6475.6263 0.0000 2827.9436 0.0000 0.2398 408.2624 0.0000 99.8430 1.2765 420.2937 -2.3280 0.0000 -9.5174 3000.0000 0.0000 3000.0000
17.6600 6476.4429 0.0000 2828.1432 0.0000 0.2398 408.2624 0.0000 99.8234 1.2765 420.2891 -2.3275 0.0000 -9.5175 3000.0000 0.0000 3000.0000
17.6620 6477.2594 0.0000 2828.3429 0.0000 0.2398 408.2624 0.0000 99.8038 1.2764 420.2844 -2.3271 0.0000 -9.5176 3000.0000 0.0000 3000.0000
17.6640 6478.0759 0.0000 2828.5424 0.0000 0.2397 408.2624 0.0000 99.7842 1.2764 420.2798 -2.3267 0.0000 -9.5177 3000.0000 0.0000 3000.0000
17.6660 6478.8924 0.0000 2828.7420 0.0000 0.2397 408.2624 0.0000 99.7646 1.2764 420.2751 -2.3263 0.0000 -9.5178 3000.0000 0.0000 3000.0000
17.6680 6479.7090 0.0000 2828.9414 0.0000 0.2396 408.2624 0.0000 99.7450 1.2764 420.2705 -2.3258 0.0000 -9.5179 3000.0000 0.0000 3000.0000
17.6700 6480.5255 0.0000 2829.1409 0.0000 0.2396 408.2624 0.0000 99.7254 1.2764 420.2658 -2.3254 0.0000 -9.5180 3000.0000 0.0000 3000.0000
17.6720 6481.3420 0.0000 2829.3403 0.0000 0.2395 408.2624 0.0000 99.7058 1.2764 420.2612 -2.3250 0.0000 -9.5181 3000.0000 0.0000 3000.0000
17.6740 6482.1585 0.0000 2829.5397 0.0000 0.2395 408.2624 0.0000 99.6862 1.2764 420.2565 -2.3245 0.0000 -9.5182 3000.0000 0.0000 3000.0000
17.6760 6482.9751 0.0000 2829.7390 0.0000 0.2394 408.2624 0.0000 99.6666 1.2764 420.2519 -2.3241 0.0000 -9.5183 3000.0000 0.0000 3000.0000
17.6780 6483.7916 0.0000 2829.9383 0.0000 0.2394 408.2624 0.0000 99.6470 1.2764 420.2472 -2.3237 0.0000 -9.5184 3000.0000 0.0000 3000.0000
17.6800 6484.6081 0.0000 2830.1376 0.0000 0.2393 408.2624 0.0000 99.6274 1.2763 420.2426 -2.3232 0.0000 -9.5185 3000.0000 0.0000 3000.0000
17.6820 6485.4246 0.0000 2830.3368 0.0000 0.2393 408.2624 0.0000 99.6078 1.2763 420.2379 -2.3228 0.0000 -9.5186 3000.0000 0.0000 3000.0000
17.6840 6486.2412 0.0000 2830.5360 0.0000 0.2393 408.2624 0.0000 99.5882 1.2763 420.2333 -2.3224 0.0000 -9.5187 3000.0000 0.0000 3000.0000
17.6860 6487.0577 0.0000 2830.7351 0.0000 0.2392 408.2624 0.0000 99.5686 1.2763 420.2286 -2.3219 0.0000 -9.5188 3000.0000 0.0000 3000.0000
17.6880 6487.8742 0.0000 2830.9342 0.0000 0.2392 408.2624 0.0000 99.5490 1.2763 420.2240 -2.3215 0.0000 -9.5189 3000.0000 0.0000 3000.0000
17.6900 6488.6907 0.0000 2831.1332 0.0000 0.2391 408.2624 0.0000 99.5294 1.2763 420.2194 -2.3211 0.0000 -9.5190 3000.0000 0.0000 3000.0000
17.6920 6489.5073 0.0000 2831.3323 0.0000 0.2391 408.2624 0.0000 99.5098 1.2763 420.2147 -2.3206 0.0000 -9.5191 3000.0000 0.0000 3000.0000
17.6940 6490.3238 0.0000 2831.5312 0.0000 0.2390 408.2624 0.0000 99.4902 1.2763 420.2101 -2.3202 0.0000 -9.5192 3000.0000 0.0000 3000.0000
17.6960 6491.1403 0.0000 2831.7302 0.0000 0.2390 408.2624 0.0000 99.4706 1.2763 420.2054 -2.3198 0.0000 -9.5193 3000.0000 0.0000 3000.0000
17.6980 6491.9568 0.0000 2831.9291 0.0000 0.2389 408.2624 0.0000 99.4510 1.2762 420.2008 -2.3194 0.0000 -9.5194 3000.0000 0.0000 3000.0000
17.7000 6492.7734 0.0000 2832.1280 0.0000 0.2389 408.2624 0.0000 99.4315 1.2762 420.1962 -2.3189 0.0000 -9.5195 3000.0000 0.0000 3000.0000
17.7020 6493.5899 0.0000 2832.3268 0.0000 0.2389 408.2624 0.0000 99.4119 1.2762 420.1915 -2.3185 0.0000 -9.5197 3000.0000 0.0000 3000.0000
17.7040 6494.4064 0.0000 2832.5256 0.0000 0.2388 408.2624 0.0000 99.3923 1.2762 420.1869 -2.3181 0.0000 -9.5198 3000.0000 0.0000 3000.0000
17.7060 6495.2229 0.0000 2832.7243 0.0000 0.2388 408.2624 0.0000 99.3727 1.2762 420.1823 -2.3176 0.0000 -9.5199 3000.0000 0.0000 3000.0000
17.7080 6496.0395 0.0000 2832.9230 0.0000 0.2387 408.2624 0.0000 99.3531 1.2762 420.1776 -2.3172 0.0000 -9.5200 3000.0000 0.0000 3000.0000
17.7100 6496.8560 0.0000 2833.1217 0.0000 0.2387 408.2624 0.0000 99.3335 1.2762 420.1730 -2.3168 0.0000 -9.5201 3000.0000 0.0000 3000.0000
17.7120 6497.6725 0.0000 2833.3203 0.0000 0.2386 408.2624 0.0000 99.3139 1.2762 420.1684 -2.3163 0.0000 -9.5202 3000.0000 0.0000 3000.0000
17.7140 6498.4890 0.0000 2833.5189 0.0000 0.2386 408.2624 0.0000 99.2943 1.2762 420.1637 -2.3159 0.0000 -9.5203 3000.0000 0.0000 3000.0000
17.7160 6499.3056 0.0000 2833.7174 0.0000 0.2385 408.2624 0.0000 99.2747 1.2761 420.1591 -2.3155 0.0000 -9.5204 3000.0000 0.0000 3000.0000
17.7180 6500.1221 0.0000 2833.9160 0.0000 0.2385 408.2624 0.0000 99.2551 1.2761 420.1545 -2.3150 0.0000 -9.5205 3000.0000 0.0000 3000.0000
17.7200 6500.9386 0.0000 2834.1144 0.0000 0.2384 408.2624 0.0000 99.2355 1.2761 420.1498 -2.3146 0.0000 -9.5206 3000.0000 0.0000 3000.0000
17.7220 6501.7551 0.0000 2834.3129 0.0000 0.2384 408.2624 0.0000 99.2159 1.2761 420.1452 -2.3142 0.0000 -9.5207 3000.0000 0.0000 3000.0000
17.7240 6502.5717 0.0000 2834.5112 0.0000 0.2384 408.2624 0.0000 99.1963 1.2761 420.1406 -2.3137 0.0000 -9.5208 3000.0000 0.0000 3000.0000
17.7260 6503.3882 0.0000 2834.7096 0.0000 0.2383 408.2624 0.0000 99.1767 1.2761 420.1360 -2.3133 0.0000 -9.5209 3000.0000 0.0000 3000.0000
17.7280 6504.2047 0.0000 2834.9079 0.0000 0.2383 408.2624 0.0000 99.1571 1.2761 420.1313 -2.3129 0.0000 -9.5210 3000.0000 0.0000 3000.0000
17.7300 6505.0212 0.0000 2835.1062 0.0000 0.2382 408.2624 0.0000 99.1375 1.2761 420.1267 -2.3124 0.0000 -9.5211 3000.0000 0.0000 3000.0000
17.7320 6505.8378 0.0000 2835.3044 0.0000 0.2382 408.2624 0.0000 99.1179 1.2761 420.1221 -2.3120 0.0000 -9.5212 3000.0000 0.0000 3000.0000
17.7340 6506.6543 0.0000 2835.5026 0.0000 0.2381 408.2624 0.0000 99.0983 1.2760 420.1175 -2.3116 0.0000 -9.5213 3000.0000 0.0000 3000.0000
17.7360 6507.4708 0.0000 2835.7008 0.0000 0.2381 408.2624 0.0000 99.0787 1.2760 420.1128 -2.3112 0.0000 -9.5214 3000.0000 0.0000 3000.0000
17.7380 6508.2873 0.0000 2835.8989 0.0000 0.2380 408.2624 0.0000 99.0591 1.2760 420.1082 -2.3107 0.0000 -9.5215 3000.0000 0.0000 3000.0000
17.7400 6509.1039 0.0000 2836.0970 0.0000 0.2380 408.2624 0.0000 99.0395 1.2760 420.1036 -2.3103 0.0000 -9.5216 3000.0000 0.0000 3000.0000
17.7420 6509.9204 0.0000 2836.2950 0.0000 0.2379 408.2624 0.0000 99.0199 1.2760 420.0990 -2.3099 0.0000 -9.5217 3000.0000 0.0000 3000.0000
17.7440 6510.7369 0.0000 2836.4930 0.0000 0.2379 408.2624 0.0000 99.0003 1.2760 420.0944 -2.3094 0.0000 -9.5218 3000.0000 0.0000 3000.0000
17.7460 6511.5534 0.0000 2836.6910 0.0000 0.2379 408.2624 0.0000 98.9807 1.2760 420.0897 -2.3090 0.0000 -9.5219 3000.0000 0.0000 3000.0000
17.7480 6512.3700 0.0000 2836.8889 0.0000 0.2378 408.2624 0.0000 98.9612 1.2760 420.0851 -2.3086 0.0000 -9.5221 3000.0000 0.0000 3000.0000
17.7500 6513.1865 0.0000 2837.0868 0.0000 0.2378 408.2624 0.0000 98.9416 1.2760 420.0805 -2.3081 0.0000 -9.5222 3000.0000 0.0000 3000.0000
17.7520 6514.0030 0.0000 2837.2846 0.0000 0.2377 408.2624 0.0000 98.9220 1.2759 420.0759 -2.3077 0.0000 -9.5223 3000.0000 0.0000 3000.0000
17.7540 6514.8195 0.0000 2837.4824 0.0000 0.2377 408.2624 0.0000 98.9024 1.2759 420.0713 -2.3073 0.0000 -9.5224 3000.0000 0.0000 3000.0000
17.7560 6515.6361 0.0000 2837.6802 0.0000 0.2376 408.2624 0.0000 98.8828 1.2759 420.0667 -2.3068 0.0000 -9.5225 3000.0000 0.0000 3000.0000
17.7580 6516.4526 0.0000 2837.8779 0.0000 0.2376 408.2624 0.0000 98.8632 1.2759 420.0621 -2.3064 0.0000 -9.5226 3000.0000 0.0000 3000.0000
17.7600 6517.2691 0.0000 2838.0756 0.0000 0.2375 408.2624 0.0000 98.8436 1.2759 420.0574 -2.3060 0.0000 -9.5227 3000.0000 0.0000 3000.0000
17.7620 6518.0856 0.0000 2838.2733 0.0000 0.2375 408.2624 0.0000 98.8240 1.2759 420.0528 -2.3055 0.0000 -9.5228 3000.0000 0.0000 3000.0000
17.7640 6518.9022 0.0000 2838.4709 0.0000 0.2374 408.2624 0.0000 98.8044 1.2759 420.0482 -2.3051 0.0000 -9.5229 3000.0000 0.0000 3000.0000
17.7660 6519.7187 0.0000 2838.6684 0.0000 0.2374 408.2624 0.0000 98.7848 1.2759 420.0436 -2.3047 0.0000 -9.5230 3000.0000 0.0000 3000.0000
17.7680 6520.5352 0.0000 2838.8660 0.0000 0.2374 408.2624 0.0000 98.7652 1.2759 420.0390 -2.3042 0.0000 -9.5231 3000.0000 0.0000 3000.0000
17.7700 6521.3517 0.0000 2839.0635 0.0000 0.2373 408.2624 0.0000 98.7456 1.2759 420.0344 -2.3038 0.0000 -9.5232 3000.0000 0.0000 3000.0000
17.7720 6522.1683 0.0000 2839.2609 0.0000 0.2373 408.2624 0.0000 98.7260 1.2758 420.0298 -2.3034 0.0000 -9.5233 3000.0000 0.0000 3000.0000
17.7740 6522.9848 0.0000 2839.4583 0.0000 0.2372 408.2624 0.0000 98.7064 1.2758 420.0252 -2.3029 0.0000 -9.5234 3000.0000 0.0000 3000.0000
17.7760 6523.8013 0.0000 2839.6557 0.0000 0.2372 408.2624 0.0000 98.6868 1.2758 420.0206 -2.3025 0.0000 -9.5235 3000.0000 0.0000 3000.0000
17.7780 6524.6178 0.0000 2839.8530 0.0000 0.2371 408.2624 0.0000 98.6672 1.2758 420.0160 -2.3021 0.0000 -9.5236 3000.0000 0.0000 3000.0000
17.7800 6525.4344 0.0000 2840.0503 0.0000 0.2371 408.2624 0.0000 98.6476 1.2758 420.0114 -2.3017 0.0000 -9.5237 3000.0000 0.0000 3000.0000
17.7820 6526.2509 0.0000 2840.2476 0.0000 0.2370 408.2624 0.0000 98.6280 1.2758 420.0068 -2.3012 0.0000 -9.5238 3000.0000 0.0000 3000.0000
17.7840 6527.0674 0.0000 2840.4448 0.0000 0.2370 408.2624 0.0000 98.6084 1.2758 420.0022 -2.3008 0.0000 -9.5239 3000.0000 0.0000 3000.0000
17.7860 6527.8839 0.0000 2840.6420 0.0000 0.2369 408.2624 0.0000 98.5888 1.2758 419.9976 -2.3004 0.0000 -9.5240 3000.0000 0.0000 3000.0000
17.7880 6528.7005 0.0000 2840.8391 0.0000 0.2369 408.2624 0.0000 98.5692 1.2758 419.9930 -2.2999 0.0000 -9.5241 3000.0000 0.0000 3000.0000
17.7900 6529.5170 0.0000 2841.0362 0.0000 0.2369 408.2624 0.0000 98.5496 1.2757 419.9884 -2.2995 0.0000 -9.5242 3000.0000 0.0000 3000.0000
