timeOfFlight(s) posEast(m) posNorth(m) posUp(m) velEast(m/s) velNorth(m/s) velUp(m/s) accEast(m/s^2) accNorth(m/s^2) accUp(m/s^2) alpha(rads) beta(rads) normalAccCommand(m/s^2) normalAccAchieved(m/s^2) sideAccCommand(m/s^2) sideAccAchieved(m/s^2) targetEast(m) targetNorth(m) targetUp(m)
1.2649999999999715 124.0437392019806 -111.17720518948016 404.2912861708748 197.76259191138035 -176.2399527837973 661.1463440744174 201.42667698900524 88.95104953662265 308.12924550288676 -0.02434584124552721 -0.24104736186078768 18.723188446587464 27.110148100514248 462.2282515403733 273.24521465550157 3000 3000 3000
1.2659999999999714 124.24170328021874 -111.35335592286567 404.95274057962416 197.96407823814613 -176.15073338551153 661.4544087493806 201.48632676578643 89.21939828576367 308.06467496329014 -0.024292128319889267 -0.2409835741104191 18.53416578402853 27.07208982028581 462.57945326854843 273.38180622832596 3000 3000 3000
1.2669999999999713 124.43986890391531 -111.52941717013711 405.61450298832284 198.16562369656398 -176.0612472714335 661.7624086986821 201.545458417851 89.48611407803388 307.9999493014881 -0.02423776209738579 -0.24091909830091532 18.344814001205002 27.033150884807704 462.9304255719476 273.51680104028134 3000 3000 3000
1.2679999999999712 124.6382361317399 -111.70538866615031 406.2765733320914 198.36722782459046 -175.97149601320493 662.0703437685378 201.60412802647005 89.7512582285644 307.93506985577073 -0.02418274427743429 -0.24085398090222798 18.155134984018368 26.99333551162659 463.2811720820704 273.650291336772 3000 3000 3000
1.268999999999971 124.83680502195476 -111.88127014727252 406.93895154589785 198.5688902148549 -175.88148112220566 662.3782138064522 201.66239026444484 90.01489099927683 307.87003791445585 -0.02412707662951706 -0.24078826720901614 17.96513052332343 26.95264790461752 463.63169641930705 273.78236731148405 3000 3000 3000
1.269999999999971 125.03557563246804 -112.05706135132311 407.60163756455904 198.77061051327226 -175.79120405059746 662.6860186611682 201.72029841735858 90.27707160820458 307.8048547160136 -0.024070760990822674 -0.24072200135980404 17.77480231664707 26.911092252630375 463.9820021918744 273.9131171346452 3000 3000 3000
1.2709999999999708 125.23454802088571 -112.23276201751547 408.26463132274165 198.972388417677 -175.7006661923586 662.9937581826175 201.77790440474956 90.53785823886116 307.73952144927995 -0.024013799263931497 -0.2406552263559759 17.584151969893234 26.868672728164622 464.33209299477346 274.04262698115497 3000 3000 3000
1.2719999999999707 125.43372224456219 -112.40837188639978 408.92793275496354 199.1742236764782 -175.60986888430895 663.3014322218712 201.83525880118756 90.79730804964612 307.67403925375123 -0.02395619341454469 -0.24058798408060536 17.393180999033824 26.82539348607442 464.6819724087677 274.17098105856854 3000 3000 3000
1.2729999999999706 125.63309836064953 -112.5838906998069 409.59154179559465 199.37611608733545 -175.51881340712563 663.6090406310911 201.89241085726854 91.05547718331582 307.6084092199517 -0.023897945469256242 -0.2405203153171174 17.201890831783714 26.78125866230663 465.03164399938044 274.29826163496193 3000 3000 3000
1.2739999999999705 125.83267642614538 -112.75931820079325 410.2554583788581 199.57806549585595 -175.42750098634914 663.916583263481 201.94940852049766 91.31242077648592 307.54263238987147 -0.023839057513367505 -0.24045225976778048 17.01028280926269 26.736272372669646 465.3811113159164 274.42454906663755 3000 3000 3000
1.2749999999999704 126.03245649793969 -112.93465413358662 410.9196824388314 199.78007179431202 -175.33593279337995 664.2240599732385 202.0062984560661 91.56819296918067 307.47670975746615 -0.023779531688743822 -0.24038385607202717 16.818358187641252 26.690438711635498 465.7303778905017 274.5499218256834 3000 3000 3000
1.2759999999999703 126.23243863286007 -113.10989824353308 411.5842139094469 199.98213492037954 -175.24410994646553 664.5314706155077 202.06312606750475 91.82284691441302 307.4106422692162 -0.023719370191712663 -0.24031514182460145 16.626118139772466 26.643761751174154 466.0794472371472 274.674456527365 3000 3000 3000
1.2769999999999702 126.43262288771597 -113.28505027704476 412.2490527244932 200.18425485589677 -175.1520335116777 664.8388150463325 202.1199355172261 92.07643478781705 307.34443082473746 -0.023658575271002878 -0.24024615359353113 16.433563756808432 26.596245539622554 466.42832285083546 274.7982279573727 3000 3000 3000
1.27799999999997 126.63300931934161 -113.46010998154864 412.9141988176158 200.3864316256437 -175.0597045038804 665.1460931226098 202.17676974692031 92.32900779729371 307.27807627744016 -0.02359714922572451 -0.2401769269379239 16.240696049801755 26.54789410058604 466.777008206628 274.92130909887595 3000 3000 3000
1.27899999999997 126.83359798463775 -113.63507710543632 413.57965212231784 200.58866529614153 -174.96712388768768 665.4533047020451 202.23367049783175 92.58061619270904 307.2115794352317 -0.02353509440338873 -0.2401074964255856 16.047515951292134 26.498711431875464 467.12550675879686 275.04377115942816 3000 3000 3000
1.2799999999999698 127.03438894061222 -113.80995139801473 414.24541257196097 200.7909559744724 -174.87429257841208 665.7604496431063 202.2906783308809 92.83130927560302 307.14494106125835 -0.0234724131979674 -0.24003789565045985 15.854024316877442 26.44870150447691 467.4738219399769 275.1656835976735 3000 3000 3000
1.2809999999999697 127.23538224441934 -113.98473260945774 414.9114800997659 200.99330380711905 -174.78121144300314 666.067527804981 202.3478326466443 93.08113540893142 307.07816187468256 -0.023409108047991758 -0.23996815724988757 15.660221926769594 26.39786826155681 467.82195716034494 275.2871141498773 3000 3000 3000
1.2819999999999696 127.43657795339817 -114.15942049075872 415.57785463881345 201.19570897882423 -174.6878813009763 666.3745390475325 202.4051717051889 93.33014202683967 307.0112425514899 -0.023345181434689787 -0.2398983129216858 15.466109487335558 26.34621561750219 468.1699158068175 275.40812885627975 3000 3000 3000
1.2829999999999695 127.63797612510965 -114.33401479368405 416.2445361220447 201.39817171146996 -174.59430292533185 666.6814832312579 202.46273264574032 93.57837564444334 306.9441837253247 -0.023280635880161753 -0.23982839344104498 15.271687632622111 26.293747456994286 468.51770124227494 275.52879208724147 3000 3000 3000
1.2839999999999694 127.83957681737262 -114.50851527072751 416.91152448226194 201.60069226297617 -174.5004770434642 666.9883602172462 202.52055150620026 93.82588186764099 306.8769859883491 -0.02321547394559344 -0.23975842867724365 15.076956925866028 26.24046763411838 468.86531680480704 275.6491665692107 3000 3000 3000
1.2849999999999693 128.04138008829884 -114.68292167506557 417.5788196521291 201.80327092621866 -174.40640433806126 667.2951698671383 202.57866324249 94.07270540293007 306.80964989212345 -0.02314969822950662 -0.2396884476101806 14.881917860987883 26.186379971506174 469.21276580698463 275.76931341047674 3000 3000 3000
1.2859999999999692 128.2433859963268 -114.85723376051357 418.2464215641722 202.0059080279664 -174.312085447994 667.6019120430868 202.63710174773263 94.31889006724558 306.7421759485033 -0.023083311366046244 -0.23961847834672345 14.68657086407142 26.13148825951482 469.5600515351498 275.88929212673264 3000 3000 3000
1.286999999999969 128.44559460025462 -115.03145128148276 418.9143301507799 202.20860392783766 -174.2175209691962 667.9085866077173 202.6958998712637 94.56447879781095 306.67456463055106 -0.023016316023303937 -0.23954854813687346 14.490916294825858 26.075796255439307 469.90717724873366 276.0091606664343 3000 3000 3000
1.287999999999969 128.6480059592719 -115.2055739929383 419.582545344204 202.41135901727512 -174.1227114555342 668.2151934240908 202.75508943746468 94.80951366199355 306.6068163734599 -0.022948714901677245 -0.23947868338974646 14.29495444803419 26.01930768275962 470.254146179595 276.12897543594767 3000 3000 3000
1.2889999999999688 128.85062013299043 -115.37960165035797 420.25106707655965 202.61417371853952 -174.02765741966704 668.5217323556662 202.81470126441496 95.05403586716274 306.53893157548737 -0.02288051073226423 -0.2394089096893695 14.098685554984293 25.962026230420772 470.6009615313841 276.24879132448115 3000 3000 3000
1.2899999999999687 129.05343718147415 -115.55353400969186 420.91989527982594 202.8170484837219 -173.93235933389647 668.8282032662652 202.87476518237506 95.29808577056627 306.4709105988941 -0.02281170627529291 -0.23933925181029328 13.902109784885496 25.903955552148748 470.94762647892617 276.36866172882316 3000 3000 3000
1.2909999999999686 129.25645716526793 -115.72737082732287 421.58902988584595 203.01998379377397 -173.83681763100728 669.134606020036 202.9353100520729 95.54170288919312 306.40275377088824 -0.022742304318585052 -0.23926973373302002 13.705227246268294 25.845099265798193 471.2941441676314 276.48863857784517 3000 3000 3000
1.2919999999999685 129.4596801454255 -115.90111186002797 422.25847082632737 203.22298015755678 -173.74103270509764 669.4409404814206 202.99636378281423 95.78492590964397 306.3344613845732 -0.022672307676053896 -0.23920037865924737 13.508037988369772 25.785460952734123 471.6405177129248 276.60877235680033 3000 3000 3000
1.2929999999999684 129.6631061835364 -116.07475686494037 422.9282180328425 203.42603811090717 -173.64500491239963 669.7472065151205 203.0579533504026 96.02779269799933 306.26603369989283 -0.0226017191862353 -0.23913120902692805 13.310542002501549 25.725044157246828 471.9867501997012 276.72911213140185 3000 3000 3000
1.2939999999999683 129.86673534175213 -116.24830559951246 423.59827143682855 203.62915821572204 -173.54873457208996 670.0534039860651 203.1201048148658 96.27034030967302 306.19747094457784 -0.02253054171085187 -0.23906224652514563 13.112739223403366 25.66385238599831 472.3328446818005 276.8497055716712 3000 3000 3000
1.2949999999999682 130.0705676828112 -116.42175782147956 424.26863096958795 203.83234105906004 -173.45222196709068 670.3595327593802 203.182843338003 96.51260499927729 306.1287733150873 -0.02245877813340959 -0.2389935121088066 12.914629530579852 25.601889107502576 472.6788041815065 276.97059897558614 3000 3000 3000
1.295999999999968 130.27460327006347 -116.59511328882442 424.9392965622883 204.03558725226077 -173.35546734486022 670.6655927003577 203.24619320072466 96.75462223045723 306.0599409775459 -0.022386431357826496 -0.2389250260131494 12.716212749622052 25.53915775163624 473.02463168906746 277.0918372924801 3000 3000 3000
1.296999999999968 130.47884216749355 -116.76837175974259 425.6102681459627 204.23889743008098 -173.25847091817448 670.9715836744264 203.3101778202084 96.99642668572574 305.9909740686749 -0.022313504307092936 -0.23885680776807044 12.517488653512991 25.475661709180834 473.370330162238 277.21346414623264 3000 3000 3000
1.2979999999999678 130.6832844397434 -116.94153299260849 426.2815456515098 204.44227224984783 -173.1612328658982 671.277505547123 203.37481976685663 97.23805227628199 305.92187269671444 -0.022239999921962964 -0.23878887621226771 12.31845696391737 25.411404331396707 473.71590252584394 277.3355218582299 3000 3000 3000
1.2989999999999677 130.88793015213403 -117.11459674594224 426.9531290096939 204.6457123906289 -173.06375333374638 671.5833581840653 203.44014078105775 97.47953215181337 305.8526369423376 -0.022165921159676385 -0.23872124950720275 12.119117352455206 25.346388929626443 474.0613516713658 277.4580514700974 3000 3000 3000
1.2999999999999676 131.09277937068646 -117.28756277837728 427.62501815114484 204.84921855241865 -172.96603243503608 671.8891414509249 203.50616178975176 97.72089871027973 305.7832668595533 -0.022091270992711035 -0.23865394515088126 11.919469441960231 25.280618774928698 474.40668045654763 277.5810927662063 3000 3000 3000
1.3009999999999675 131.2978321621418 -117.4604308486287 428.2972130063582 205.05279145534143 -172.8680702514284 672.1948552134014 203.5729029227952 97.96218360767402 305.71376247659947 -0.022016052407564813 -0.23858697999145312 11.719512807722118 25.214097097741277 474.75189170502244 277.7046842959472 3000 3000 3000
1.3019999999999674 131.50308859398066 -117.63320071546237 428.96971350569544 205.25643183887055 -172.76986683366064 672.5004993371982 203.64038352912948 98.2034177677634 305.64412379682136 -0.021940268403567043 -0.23852037024063258 11.519246978712957 25.146827087572788 475.0969882059601 277.82886339577624 3000 3000 3000
1.3029999999999673 131.70854873444173 -117.80587213766464 429.6425195793834 205.4601404610633 -172.67142220226884 672.8060736879978 203.70862219275529 98.44463139181228 305.5743507995387 -0.021863921991718677 -0.23845413148693928 11.318671438797907 25.078811892723788 475.44197271373605 277.9536662110406 3000 3000 3000
1.3039999999999672 131.91421265253953 -117.97844487401294 430.3156311575149 205.6639180978118 -172.57273634830057 673.1115781314387 203.77763674849777 98.68585396826484 305.504443440897 -0.021787016193560944 -0.23838827870876086 11.117785627930516 25.010054620034055 475.7868479476191 278.0791277175555 3000 3000 3000
1.304999999999967 132.12008041808164 -118.15091868324696 430.98904817004797 205.8677655421094 -172.47380923401815 673.4170125330934 203.8474442975798 98.92711428240932 305.4344016547062 -0.02170955404007198 -0.2383228262872381 10.916588943331469 24.940558334658196 476.13161659147954 278.20528174296214 3000 3000 3000
1.305999999999967 132.32615210168498 -118.32329332404055 431.6627705468064 206.0716836033324 -172.37464079359214 673.7223767584467 203.91806122299548 99.16844042601205 305.3642253532606 -0.02163153857059098 -0.2382577880189734 10.715080740653143 24.870326059867605 476.47628129351483 278.33216098785545 3000 3000 3000
1.3069999999999669 132.53242777479153 -118.49556855497434 432.3367982174793 206.27567310653708 -172.27523093378522 674.0276706728748 203.9895032046822 99.40985980691534 305.2939144281466 -0.02155297283176949 -0.23819317712856347 10.513260335126859 24.799360776878256 476.8208446659977 278.4597970466748 3000 3000 3000
1.3079999999999667 132.7389075096833 -118.66774413450896 433.01113111162095 206.47973489177159 -172.17557953462662 674.3328941416258 204.06178523449327 99.65139915860334 305.22346875102926 -0.021473859876549345 -0.23812900628095732 10.311127002695464 24.72766542470433 477.1653092850389 278.58822042836516 3000 3000 3000
1.3089999999999666 132.94559137949668 -118.83981982095904 433.68576915865077 206.68386981340257 -172.0756864500769 674.6380470298003 204.13492163097345 99.89308454973109 305.1528881744261 -0.02139420276316686 -0.23806528759364035 10.108679981130656 24.65524290003604 477.5096776903731 278.7174605768071 3000 3000 3000
1.3099999999999665 133.15247945823614 -119.01179537246772 434.3607122878531 206.8880787394565 -171.97555150868325 674.9431292023328 204.20892605393672 100.13494139362076 305.08217253245977 -0.021314004554182836 -0.23800203264864578 9.90591847113361 24.582096057142486 477.85395238515787 278.84754589101914 3000 3000 3000
1.3109999999999664 133.35957182078712 -119.18367054698194 435.0359604283771 207.09236255097534 -171.87517451422553 675.2481405239744 204.28381151884153 100.37699445770966 305.0113216415956 -0.021233268315537967 -0.23793925250439416 9.702841637421614 24.508227707797317 478.1981358357939 278.9785037451195 3000 3000 3000
1.3119999999999663 133.56686854292852 -119.3554451022283 435.7115135092364 207.2967221413863 -171.77455524635258 675.5530808592757 204.35959041097573 100.61926787297004 304.9403353013586 -0.021151997115633207 -0.23787695770736245 9.499448609797952 24.433640621228168 478.5422304717612 279.1103605080711 3000 3000 3000
1.3129999999999662 133.7743697013444 -119.52711879568952 436.38737145930895 207.50115841588575 -171.6736934612093 675.8579500725707 204.43627449943702 100.86178514327332 304.86921329503383 -0.02107019402443469 -0.23781515830358335 9.295738484207568 24.358337524087734 478.88623868547336 279.24314156318115 3000 3000 3000
1.313999999999966 133.98207537363524 -119.69869138458158 437.0635342073369 207.70567229083667 -171.57258889205457 676.162748027961 204.51387495092035 101.10456915471603 304.7979553903474 -0.020987862112602805 -0.23775386384997635 9.091710323776631 24.282321100446712 479.23016283214685 279.3768713273772 3000 3000 3000
1.314999999999966 134.1899856383284 -119.87016262583145 437.7400016819262 207.91026469317998 -171.47124124986968 676.4674745893011 204.59240234331065 101.34764218490116 304.72656134012874 -0.020905004450644978 -0.23769308342551154 8.887363159837072 24.205593991808104 479.5740052296891 279.5115732702545 3000 3000 3000
1.3159999999999659 134.39810057488828 -120.0415322760554 438.41677381154636 208.11493655985907 -171.3696502239575 676.772129620184 204.6718666790847 101.59102591217709 304.65503088295367 -0.02082162410809179 -0.23763282564220722 8.682695992936395 24.128158797142525 479.9177681585993 279.64726993289986 3000 3000 3000
1.3169999999999658 134.60642026372554 -120.21280009153794 439.0938505245303 208.3196888372576 -171.26781548253268 677.0767129839278 204.752277398508 101.8347414248123 304.5833637437691 -0.020737724152696008 -0.2375730986559628 8.477707793831733 24.050018072941626 480.26145386188784 279.78398294646877 3000 3000 3000
1.3179999999999656 134.81494478620618 -120.38396582821125 439.7712317490739 208.52452248065023 -171.16573667330255 677.3812245435623 204.83364339264918 102.07880923013332 304.51155963449906 -0.020653307649654125 -0.237513910177228 8.272397504469232 23.97117433329244 480.6050645450107 279.92173305055053 3000 3000 3000
1.3189999999999655 135.02367422465986 -120.55502924163528 440.4489174132357 208.72943845366643 -171.06341342403894 677.6856641618169 204.91597301620087 102.32324926361004 304.43961825463066 -0.02056837766085003 -0.2374552674815097 8.066764038948662 23.891630049969635 480.9486023758169 280.06054011130396 3000 3000 3000
1.3199999999999654 135.23260866238763 -120.72599008697843 441.12690744493676 208.93443772776655 -170.96084534314107 677.9900317011087 204.9992741001056 102.56808089788063 304.36753929178195 -0.020482937244120397 -0.23739717741971758 7.860806284472552 23.811387652545548 481.292069484512 280.200423139359 3000 3000 3000
1.3209999999999653 135.44174818366938 -120.89684811899862 441.8052017719603 209.13952128173054 -170.85803202018934 678.294327023531 205.08355396399833 102.81332295173102 304.2953224222511 -0.02039698945254141 -0.23733964642835007 7.6545231022812885 23.73044952851801 481.63546796363636 280.3414003075016 3000 3000 3000
1.3219999999999652 135.65109287377052 -121.06760309202511 442.48380032195115 209.344690101159 -170.75497302649035 678.5985499908426 205.16881942845308 103.05899369900821 304.2229673115463 -0.020310537333736448 -0.23728268053952165 7.447913328572646 23.64881802345403 481.97879986805617 280.48348896812274 3000 3000 3000
1.322999999999965 135.86064281894852 -121.23825475994072 443.1627030224156 209.54994517798605 -170.65166791561285 678.9027004644574 205.25507682705398 103.3051108774925 304.1504736148974 -0.02022358392920432 -0.23722628539083293 7.240975775407627 23.566495441151172 482.322067214968 280.6267056704609 3000 3000 3000
1.323999999999965 136.07039810645853 -121.40880287616463 443.84190980072106 209.7552875100043 -170.54811622391514 679.2067783054351 205.34233201826646 103.55169169769192 304.0778409777495 -0.02013613227366771 -0.23717046623508492 7.03370923160093 23.48348404381252 482.66527198391805 280.7710661775986 3000 3000 3000
1.3249999999999649 136.28035882455893 -121.5792471936357 444.52142058409555 209.96071810040144 -170.44431747106356 679.5107833744714 205.43059039713702 103.79875285159501 304.0050690362368 -0.02004818539444142 -0.23711522794983864 6.8261124635972905 23.399786052237772 483.0084161168322 280.9165854832579 3000 3000 3000
1.3259999999999648 136.49052506251624 -121.74958746479624 445.20123529962746 210.16623795730823 -170.34027116054222 679.8147155318891 205.51985690679993 104.04631052135012 303.93215741764135 -0.01995974631082008 -0.23706057504682154 6.618184216333681 23.31540364602813 483.35150151806124 281.06327782835905 3000 3000 3000
1.3269999999999647 136.7008969106096 -121.91982344157638 445.8813538742651 210.37184809335804 -170.23597678015432 680.1185746376299 205.61013604981238 104.2943803878963 303.85910574082993 -0.019870818033484904 -0.23700651168118217 6.40992321408698 23.230338963805348 483.6945300544344 281.2111567173748 3000 3000 3000
1.3279999999999645 136.91147446013485 -122.0899548753789 446.5617762348163 210.57754952525733 -170.1314338025148 680.4223605512466 205.701431899296 104.54297763951261 303.7859136166779 -0.019781403563929205 -0.23695304166059425 6.201328161306968 23.14459410344279 484.0375035553294 281.3602349344437 3000 3000 3000
1.3289999999999644 137.12225780340822 -122.25998151706443 447.2425023079482 210.78334327336725 -170.02664168553449 680.7260731318951 205.79374810991524 104.79211698032643 303.7125806484712 -0.019691505893902228 -0.23690016845421172 5.992397743436449 23.058171122310384 484.3804238127502 281.51052455929175 3000 3000 3000
1.3299999999999643 137.3332470337695 -122.42990311693733 447.92353202018654 210.9892303612959 -169.92159987289574 681.0297122383274 205.88708792866694 105.04181263874047 303.6391064322953 -0.01960112800487101 -0.23684789520147606 5.783130627716389 22.971072037530742 484.7232925814173 281.6620369829184 3000 3000 3000
1.3309999999999642 137.544442245585 -122.59971942473184 448.6048652979154 211.1952118155014 -169.81630779451993 681.3332777288848 205.9814542054977 105.29207837579844 303.56549055740464 -0.019510272867499883 -0.23679622472077735 5.573525463977241 22.883298826246268 485.06611157886994 281.8147829230716 3000 3000 3000
1.331999999999964 137.75584353424992 -122.76943018959886 449.2865020673769 211.40128866490517 -169.71076486702643 681.6367694614914 206.0768494037514 105.54292749349126 303.4917326065766 -0.019418943441147297 -0.23674515951797034 5.363580885417228 22.794853425898474 485.40888248557735 281.96877243951786 3000 3000 3000
1.332999999999964 137.96745099619042 -122.93903516009304 449.96844225467055 211.6074619405156 -169.60497049418345 681.9401872936479 206.1732756104351 105.79437284298193 303.41783215645006 -0.019327142673379576 -0.23669470179474714 5.153295509365769 22.70573773451562 485.7516069450596 282.12401494908215 3000 3000 3000
1.3339999999999639 138.1792647288655 -123.1085340841604 450.65068578575296 211.81373267506194 -169.49892406735066 682.2435310824258 206.270734546324 106.04642683277719 303.34378877784616 -0.019234873499501343 -0.2366448534568677 4.94266793803471 22.6159536110118 486.0942865640211 282.28051924049424 3000 3000 3000
1.3349999999999638 138.39128483076811 -123.2779267091263 451.3332325864374 212.02010190263783 -169.39262496591383 682.5468006844618 206.3692275758899 106.29910143681968 303.26960203607615 -0.019142138842102203 -0.2365956161222498 4.731696759254781 22.525502875494524 486.43692291249056 282.4382934890128 3000 3000 3000
1.3359999999999637 138.60351140142646 -123.44721278168402 452.0160825823934 212.2265706583549 -169.28607255771132 682.849995955953 206.46875571706562 106.55240820251528 303.1952714912316 -0.019048941610619402 -0.23654699112891964 4.520380547199558 22.43438730958049 486.7795175239719 282.59734527084584 3000 3000 3000
1.3369999999999636 138.81594454140446 -123.61639204788347 452.699235699146 212.43313997800573 -169.17926619945263 683.1531167526514 206.56931965084226 106.80635825868882 303.12079669846133 -0.01895528470091612 -0.2364989795428247 4.308717863095957 22.342608656720746 487.12207189560326 282.7576815773628 3000 3000 3000
1.3379999999999634 139.0285843523022 -123.7854642531206 453.3826918620759 212.63981089773642 -169.07220523712917 683.4561629298596 206.67091973070185 107.06096232346718 303.04617720823313 -0.018861170994875085 -0.23645158216551024 4.096707255921302 22.250168622532005 487.4645874883257 282.9193088290988 3000 3000 3000
1.3389999999999633 139.24143093675593 -123.95442914212701 454.0664509964183 212.8465844537283 -168.96488900641708 683.7591343424261 206.7735559918867 107.31623071209158 302.97141256658216 -0.018766603360007177 -0.23640479954166077 3.8843472630877542 22.157068875136353 487.80706572705856 283.0822328895549 3000 3000 3000
1.3399999999999632 139.4544843984378 -124.12328645896008 454.7505130272631 213.05346168188882 -168.85731683307242 684.0620308447415 206.87722816051124 107.57217334465943 302.8965023153445 -0.018671584649074716 -0.2363586319665081 3.6716364111138944 22.063311045507078 488.1495080008847 283.24645907879903 3000 3000 3000
1.340999999999963 139.66774484205536 -124.2920359469934 455.4348778795538 213.26044361755132 -168.74948803331864 684.3648522907338 206.98193566250674 107.82879975378493 302.821445992378 -0.018576117699729142 -0.2363130794931072 3.4585732162829785 21.968896727820287 488.49191566324146 283.41199218685347 3000 3000 3000
1.341999999999963 139.88121237335054 -124.46067734890762 456.1195454780877 213.46753129518373 -168.64140191422644 684.6675985338655 207.0876776324221 108.08611909220451 302.7462431317697 -0.01848020533416274 -0.23626814193948154 3.2451561852889483 21.873827479813876 488.8342900321208 283.57883648690506 3000 3000 3000
1.342999999999963 140.09488709909863 -124.62921040668171 456.8045157475148 213.67472574810577 -168.53305777408616 684.9702694271296 207.1944529220507 108.34414014028037 302.67089326403124 -0.018383850358774153 -0.23622381889563904 3.031383815870065 21.778104823149313 489.17663239027524 283.7469957482842 3000 3000 3000
1.3439999999999628 140.30876912710684 -124.79763486158448 457.48978861233786 213.8820280082147 -168.4244549027727 685.2728648230458 207.30226010891934 108.60287131345666 302.595395916281 -0.01828705556384737 -0.2361801097304604 2.8172545974293115 21.681730243780617 489.5189439854313 283.9164732492772 3000 3000 3000
1.3449999999999627 140.52285856621256 -124.96595045416659 458.1753639969115 214.0894391057193 -168.31559258210308 685.5753845736582 207.41109750461422 108.86232066962077 302.5197506124146 -0.018189823723243893 -0.2361370135984611 2.6027670116436497 21.58470519232606 489.8612260305092 284.08727178972157 3000 3000 3000
1.3459999999999626 140.73715552628144 -125.13415692425278 458.86124182544205 214.29696006888224 -168.20647008618667 685.8778285305315 207.52096316296027 109.12249591639949 302.44395687326494 -0.01809215759410778 -0.23609452944642814 2.38791953305995 21.487031084444947 490.2034797038499 284.25939370341723 3000 3000 3000
1.3469999999999624 140.9516601182052 -125.30225401093455 459.5474220219868 214.5045919237703 -168.0970866817683 686.1801965447482 207.63185488805365 109.38340441837897 302.36801421674795 -0.01799405991658334 -0.23605265601993378 2.172710629679571 21.388709301217414 490.5457061494451 284.43284087034624 3000 3000 3000
1.3479999999999623 141.1663724538992 -125.47024145256312 460.23390451045367 214.71233569401244 -167.98744162856406 686.4824884669063 207.74377024214093 109.64505320424183 302.2919221580017 -0.01789553341354511 -0.23601139186972683 1.9571387635306863 21.289741189527696 490.88790647717815 284.60761472869285 3000 3000 3000
1.3489999999999622 141.38129264629978 -125.63811898674271 460.92068921460077 214.92019240056578 -167.8775341795902 686.7847041471158 207.85670655335704 109.90744897383257 302.2156802095113 -0.01779658079033992 -0.23597073535800356 1.7412023912288532 21.1901280624497 491.2300817630643 284.7837162866801 3000 3000 3000
1.3499999999999621 141.59642080936126 -125.8058863503242 461.60777605803577 215.1281630614891 -167.76736358148506 687.086843434997 207.9706609233176 110.17059810514398 302.1392878812256 -0.01769720473454074 -0.2359306846645591 1.524899964525936 21.089871199635528 491.57223304950173 284.961146134216 3000 3000 3000
1.350999999999962 141.811757058053 -125.97354327939902 462.2951649642155 215.33624869172365 -167.65692907482384 687.3889061796777 208.08563023457273 110.43450666123269 302.0627446806634 -0.017597407915712016 -0.2358912377928214 1.3082299308475882 20.988971847706168 491.9143613455237 285.1399044543604 3000 3000 3000
1.351999999999962 142.02730150835586 -126.14108950929345 462.98285585644527 215.54445030288156 -167.5462298944268 687.6908922297907 208.20161115791316 110.69918039704444 301.98605011301044 -0.0174971929851863 -0.23585239257576843 1.0911907338185927 20.887431220643155 492.25646762705776 285.31999103459253 3000 3000 3000
1.3529999999999618 142.2430542772589 -126.30852477456311 463.67084865787876 215.7527689030411 -167.43526526966062 687.992801433472 208.31860015954317 110.96462476617207 301.90920368120675 -0.017396562575851843 -0.23581414668173065 0.8737808137779055 20.785250500181895 492.5985528371875 285.50140527790666 3000 3000 3000
1.3539999999999617 142.45901548275543 -126.47584880898785 464.3591432915171 215.9612054965492 -167.32403442473307 688.294633638358 208.4365935081166 111.23084492753408 301.8322048860262 -0.017295519301950935 -0.23577649762007988 0.6559986082817559 20.68243083620659 492.94061788642097 285.6841462137257 3000 3000 3000
1.3549999999999616 142.67518524383925 -126.64306134556684 465.0477396802087 216.16976108383085 -167.2125365789811 688.5963886915843 208.55558728163376 111.49784575197019 301.7550532261468 -0.017194065758888745 -0.23573944274680586 0.43784255259595284 20.57897334714487 493.2826636529606 285.86821250862755 3000 3000 3000
1.3559999999999615 142.89156368050047 -126.810162116514 465.73663774664846 216.37843666120506 -167.1007709471523 688.8980664397825 208.6755773742082 111.76563182876507 301.67774819821256 -0.01709220452305239 -0.23570297926998215 0.21931108017719936 20.47487912036352 493.62469098297896 286.05360247690123 3000 3000 3000
1.3569999999999613 143.10815091372118 -126.97715085325368 466.4258374133775 216.58723322070776 -166.98873673968023 689.1996667290794 208.79655950269907 112.03420747208739 301.60028929688866 -0.016989938151640006 -0.23566710425512266 0.00040262314356454 20.37014921256383 493.96670069089674 286.24031409091884 3000 3000 3000
1.3579999999999612 143.3249470654711 -127.14402728641663 467.11533860278263 216.79615174992097 -166.87643316295288 689.5011894050942 208.91852921321774 112.3035767273609 301.52267601490814 -0.01688726918249958 -0.23563181463043004 -0.21888438726575288 20.26478465017768 494.30869355966433 286.4283449913439 3000 3000 3000
1.3589999999999611 143.5419522587029 -127.3107911458362 467.80514123709554 217.00519323180848 -166.76385941957534 689.8026343129374 209.0414818874967 112.57374337753969 301.44490784311216 -0.016784200133977318 -0.23559710719193758 -0.4385515202409209 20.158786429761115 494.65067034104766 286.617692497147 3000 3000 3000
1.359999999999961 143.75916661734746 -127.47744216054483 468.4952452383927 217.21435864455762 -166.651014708626 690.1040012972078 209.16541274914294 112.84471094932482 301.3669842704829 -0.01668073350477528 -0.2355629786085459 -0.6586003449630908 20.052155518389522 494.9926317559159 286.80835361547156 3000 3000 3000
