 tof posE posN posU range velE velN velU u v w speed mach accE accN accU udot vdot wdot ENUToFLU_0_0 ENUToFLU_0_1 ENUToFLU_0_2 ENUToFLU_1_0 ENUToFLU_1_1 ENUToFLU_1_2 ENUToFLU_2_0 ENUToFLU_2_1 ENUToFLU_2_2 alphaRadians betaRadians alphaDegrees betaDegrees phi theta psi phiDot thetaDot psiDot p q r pdot qdot rdot gravity axialGravity sideGravity normalGravity pressure dynamicPressure rollFinCommand pitchFinCommand yawFinCommand rollFinDeflection pitchFinDeflection yawFinDeflection finOneDeflection finOneDeflectionDerived finOneRate finOneRateDerived finTwoDeflection finTwoDeflectionDerived finTwoRate finTwoRateDerived finThreeDeflection finThreeDeflectionDerived finThreeRate finThreeRateDerived finFourDeflection finFourDeflectionDerived finFourRate finFourRateDerived alphaPrimeRadians alphaPrimeDegrees sinPhiPrime cosPhiPrime rollFinDeflectionDegrees pitchFinDeflectionDegreesAeroBallisticFrame yawFinDeflectionDegreesAeroBallisticFrame totalFinDeflectionDegrees pitchRateDegreesAeroBallisticFrame yawRateDegreesAeroBallisticFrame rollRateDegrees sinOfFourTimesPhiPrime squaredSinOfTwoTimesPhiPrime CA0 CAA CAD CAOFF CYP CYDR CN0 CNP CNDQ CLLAP CLLP CLLDP CLM0 CLMP CLMQ CLMDQ CLNP mass unadjustedThrust transverseMomentOfInertia axialMomentOfInertia centerOfGravityFromNose thrust CX CY CZ CL CM CN CNA CMA CND CMD CMQ CLP CLD staticMargin lethality launch
0.6850000000 58.9488127083 0.0000000000 56.8003466766 81.8615079648 183.9181068160 -0.0000000000 179.0149115992 256.1954016223 -0.0000000000 -15.3663521120 256.6558173686 0.7542045765 295.7387401804 -0.0000000000 303.2631404627 423.3492329092 -0.0000000000 -14.3304501659 0.6735491040 -0.0000000000 0.7391424791 0.0000000000 1.0000000000 -0.0000000000 -0.7391424791 0.0000000000 0.6735491040 -0.0599072642 0.0000000000 -3.4324334023 0.0000000000 -0.0000000000 0.8317963295 -0.0000000000 -0.0000000000 0.4003619584 -0.0000000000 0.0000000000 0.4003619591 0.0000000000 0.0000000000 3.5814995285 0.0000000000 9.8070000000 -7.2487703103 -0.0000000000 -6.6054960441 101469.0000000000 40379.6638651461 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0599072642 3.4324334023 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -22.9390504921 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4632795696 -0.0203775462 0.0085140005 0.0000000000 -0.0330131619 0.1465291811 0.8701763085 0.0403321759 0.1465291811 -0.0013687626 -0.1729075434 0.0928342531 -1.4869843516 -0.2289065343 -21.4868532100 -1.1215781800 0.1972019488 82.9657568773 36016.3903345725 55.2138174721 0.2884189591 1.4619524164 36014.5903345725 0.3933349995 -0.0000000000 -0.8701763085 0.0000000000 1.7617333396 0.0000000000 14.9097924158 -27.6681697063 8.3955036522 -64.2616961062 -1231.1060039529 -9.9068724812 5.3190108953 1.8557045554 FLYING 1
0.6860000000 59.1328786807 0.0000000000 56.9795132392 82.1183755170 184.2138344128 -0.0000000000 179.3182329736 256.6125801948 -0.0000000000 -15.4838351729 257.0792980101 0.7554490097 295.7163677943 -0.0000000000 303.3796961987 423.4145561798 -0.0000000000 -14.4056885323 0.6732517975 -0.0000000000 0.7394132926 0.0000000000 1.0000000000 -0.0000000000 -0.7394132926 0.0000000000 0.6732517975 -0.0602662789 0.0000000000 -3.4530034272 0.0000000000 -0.0000000000 0.8321984876 -0.0000000000 -0.0000000000 0.4039595867 -0.0000000000 0.0000000000 0.4039595874 0.0000000000 0.0000000000 3.6138212992 0.0000000000 9.8070000000 -7.2514261779 -0.0000000000 -6.6025803582 101469.0000000000 40513.0262302537 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0602662789 3.4530034272 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -23.1451794097 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4642502276 -0.0204064170 0.0085359026 0.0000000000 -0.0337231444 0.1466630224 0.8759271395 0.0411543178 0.1466630224 -0.0013716922 -0.1730563146 0.0929145559 -1.4943967093 -0.2342734724 -21.4733904332 -1.1225748049 0.2020226376 82.9506654275 36016.8215613383 55.2072148699 0.2883884758 1.4618446097 36015.0215613383 0.3937867997 -0.0000000000 -0.8759271395 0.0000000000 1.7715688083 0.0000000000 14.9186912002 -27.7208695347 8.4031721921 -64.3187985076 -1230.3346436573 -9.9153964451 5.3236119081 1.8581301243 FLYING 1
0.6870000000 59.3172403695 0.0000000000 57.1589831815 82.3756665827 184.5095393835 -0.0000000000 179.6216711641 257.0297204371 -0.0000000000 -15.6024897799 257.5028444013 0.7566936362 295.6934874901 -0.0000000000 303.4967731965 423.4798788233 -0.0000000000 -14.4817856823 0.6729517089 -0.0000000000 0.7396864184 0.0000000000 1.0000000000 -0.0000000000 -0.7396864184 0.0000000000 0.6729517089 -0.0606286630 0.0000000000 -3.4737665051 0.0000000000 -0.0000000000 0.8326042595 -0.0000000000 -0.0000000000 0.4075897298 -0.0000000000 0.0000000000 0.4075897306 0.0000000000 0.0000000000 3.6465301533 0.0000000000 9.8070000000 -7.2541047228 -0.0000000000 -6.5996373893 101469.0000000000 40646.6292182337 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0606286630 3.4737665051 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -23.3531712928 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4652210362 -0.0204352924 0.0085578080 0.0000000000 -0.0344394504 0.1467973088 0.8817309515 0.0419839919 0.1467973088 -0.0013746215 -0.1732054254 0.0929950610 -1.5018923784 -0.2396924863 -21.4599255661 -1.1235746631 0.2068872027 82.9355739777 36017.2527881041 55.2006122677 0.2883579926 1.4617368030 36015.4527881041 0.3942336021 -0.0000000000 -0.8817309515 0.0000000000 1.7815145229 0.0000000000 14.9275903469 -27.7735565989 8.4108662375 -64.3760861640 -1229.5631635999 -9.9239398626 5.3282245133 1.8605519011 FLYING 1
0.6880000000 59.5018977518 0.0000000000 57.3387566206 82.6333812277 184.8052212189 -0.0000000000 179.9252266938 257.4468205013 -0.0000000000 -15.7223282101 257.9264565531 0.7579384559 295.6700968147 -0.0000000000 303.6143751995 423.5452015084 -0.0000000000 -14.5587519172 0.6726488112 -0.0000000000 0.7399618752 0.0000000000 1.0000000000 -0.0000000000 -0.7399618752 0.0000000000 0.6726488112 -0.0609944476 0.0000000000 -3.4947244189 0.0000000000 -0.0000000000 0.8330136780 -0.0000000000 -0.0000000000 0.4112527776 -0.0000000000 0.0000000000 0.4112527783 0.0000000000 0.0000000000 3.6796313044 0.0000000000 9.8070000000 -7.2568061286 -0.0000000000 -6.5966668714 101469.0000000000 40780.4729348889 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0609944476 3.4947244189 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -23.5630484685 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4661919956 -0.0204641722 0.0085797168 0.0000000000 -0.0351621369 0.1469320447 0.8875882427 0.0428212676 0.1469320447 -0.0013775504 -0.1733548786 0.0930757703 -1.5094722949 -0.2451640749 -21.4464586084 -1.1245777863 0.2117960476 82.9204825279 36017.6840148699 55.1940096654 0.2883275093 1.4616289963 36015.8840148699 0.3946753534 -0.0000000000 -0.8875882427 0.0000000000 1.7915716901 0.0000000000 14.9364895955 -27.8262304130 8.4185860363 -64.4335608883 -1228.7915637612 -9.9325029043 5.3328488133 1.8629698923 FLYING 1
0.6890000000 59.6868508041 0.0000000000 57.5188336741 82.8915195177 185.1008794074 -0.0000000000 180.2289000896 257.8638785041 -0.0000000000 -15.8433628917 258.3501344771 0.7591834689 295.6461932997 -0.0000000000 303.7325059961 423.6105249162 -0.0000000000 -14.6365976741 0.6723430769 -0.0000000000 0.7402396821 0.0000000000 1.0000000000 -0.0000000000 -0.7402396821 0.0000000000 0.6723430769 -0.0613636642 0.0000000000 -3.5158789735 0.0000000000 -0.0000000000 0.8334267762 -0.0000000000 -0.0000000000 0.4149491248 -0.0000000000 0.0000000000 0.4149491255 0.0000000000 0.0000000000 3.7131300406 0.0000000000 9.8070000000 -7.2595305805 -0.0000000000 -6.5936685351 101469.0000000000 40914.5574863888 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0613636642 3.5158789735 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -23.7748335649 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4671631058 -0.0204930565 0.0086016291 0.0000000000 -0.0358912617 0.1470672345 0.8934995175 0.0436662155 0.1470672345 -0.0013804788 -0.1735046774 0.0931566855 -1.5171374063 -0.2506887433 -21.4329895597 -1.1255842064 0.2167495804 82.9053910781 36018.1152416357 55.1874070632 0.2882970260 1.4615211896 36016.3152416357 0.3951119994 -0.0000000000 -0.8934995175 0.0000000000 1.8017415313 0.0000000000 14.9453886823 -27.8788904842 8.4263318396 -64.4912245158 -1228.0198441200 -9.9410857426 5.3374849116 1.8653841045 FLYING 1
0.6900000000 59.8720995025 0.0000000000 57.6992144602 83.1500815185 185.3965134350 -0.0000000000 180.5326918821 258.2808925262 -0.0000000000 -15.9656064062 258.7738781861 0.7604286752 295.6217744619 -0.0000000000 303.8511694209 423.6758497408 -0.0000000000 -14.7153335284 0.6720344782 -0.0000000000 0.7405198580 0.0000000000 1.0000000000 -0.0000000000 -0.7405198580 0.0000000000 0.6720344782 -0.0617363447 0.0000000000 -3.5372319963 0.0000000000 -0.0000000000 0.8338435875 -0.0000000000 -0.0000000000 0.4186791718 -0.0000000000 0.0000000000 0.4186791725 0.0000000000 0.0000000000 3.7470317255 0.0000000000 9.8070000000 -7.2622782657 -0.0000000000 -6.5906421076 101469.0000000000 41048.8829792796 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0617363447 3.5372319963 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -23.9885495154 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4681343667 -0.0205219453 0.0086235447 0.0000000000 -0.0366268830 0.1472028825 0.8994652867 0.0445189067 0.1472028825 -0.0013834066 -0.1736548248 0.0932378084 -1.5248886722 -0.2562670025 -21.4195184197 -1.1265939560 0.2217482145 82.8902996283 36018.5464684015 55.1808044610 0.2882665428 1.4614133829 36016.7464684015 0.3955434853 -0.0000000000 -0.8994652867 0.0000000000 1.8120252837 0.0000000000 14.9542873405 -27.9315363129 8.4341039015 -64.5490789048 -1227.2480046529 -9.9496885522 5.3421329128 1.8677945446 FLYING 1
0.6910000000 60.0576438227 0.0000000000 57.8798990976 83.4090672959 185.6921227850 -0.0000000000 180.8366026060 258.6978606116 -0.0000000000 -16.0890714905 259.1976876939 0.7616740749 295.5968378027 -0.0000000000 303.9703693553 423.7411766891 -0.0000000000 -14.7949701958 0.6717229870 -0.0000000000 0.7408024222 0.0000000000 1.0000000000 -0.0000000000 -0.7408024222 0.0000000000 0.6717229870 -0.0621125215 0.0000000000 -3.5587853374 0.0000000000 -0.0000000000 0.8342641459 -0.0000000000 -0.0000000000 0.4224433242 -0.0000000000 0.0000000000 0.4224433248 0.0000000000 0.0000000000 3.7813417996 0.0000000000 9.8070000000 -7.2650493735 -0.0000000000 -6.5875873126 101469.0000000000 41183.4495204946 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0621125215 3.5587853374 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -24.2042195626 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4691057784 -0.0205508385 0.0086454637 0.0000000000 -0.0373690602 0.1473389934 0.9054860675 0.0453794134 0.1473389934 -0.0013863337 -0.1738053238 0.0933191409 -1.5327270640 -0.2618993704 -21.4060451879 -1.1276070678 0.2267923685 82.8752081784 36018.9776951673 55.1742018587 0.2882360595 1.4613055762 36017.1776951673 0.3959697556 -0.0000000000 -0.9054860675 0.0000000000 1.8224241996 0.0000000000 14.9631852997 -27.9841673926 8.4419024791 -64.6071259368 -1226.4760453347 -9.9583115100 5.3467929233 1.8702012193 FLYING 1
0.6920000000 60.2434837397 0.0000000000 58.0608877053 83.6684769158 185.9877069384 -0.0000000000 181.1406327997 259.1147807670 -0.0000000000 -16.2137710393 259.6215630156 0.7629196680 295.5713808084 -0.0000000000 304.0901097278 423.8065064810 -0.0000000000 -14.8755185344 0.6714085746 -0.0000000000 0.7410873943 0.0000000000 1.0000000000 -0.0000000000 -0.7410873943 0.0000000000 0.6714085746 -0.0624922272 0.0000000000 -3.5805408698 0.0000000000 -0.0000000000 0.8346884857 -0.0000000000 -0.0000000000 0.4262419932 -0.0000000000 0.0000000000 0.4262419938 0.0000000000 0.0000000000 3.8160657814 0.0000000000 9.8070000000 -7.2678440948 -0.0000000000 -6.5845038700 101469.0000000000 41318.2572173648 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0624922272 3.5805408698 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -24.4218672632 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4700773410 -0.0205797363 0.0086673862 0.0000000000 -0.0381178530 0.1474755716 0.9115623832 0.0462478086 0.1474755716 -0.0013892599 -0.1739561776 0.0934006849 -1.5406535651 -0.2675863710 -21.3925698639 -1.1286235752 0.2318824660 82.8601167286 36019.4089219331 55.1675992565 0.2882055762 1.4611977695 36017.6089219331 0.3963907541 -0.0000000000 -0.9115623832 0.0000000000 1.8329395473 0.0000000000 14.9720822860 -28.0367832098 8.4497278331 -64.6653675169 -1225.7039661381 -9.9669547951 5.3514650503 1.8726041358 FLYING 1
0.6930000000 60.4296192280 0.0000000000 58.2421804032 83.9283104439 186.2832653736 -0.0000000000 181.4447830056 259.5316509607 -0.0000000000 -16.3397181068 260.0455041672 0.7641654545 295.5454009505 -0.0000000000 304.2103945152 423.8718398500 -0.0000000000 -14.9569895466 0.6710912121 -0.0000000000 0.7413747939 0.0000000000 1.0000000000 -0.0000000000 -0.7413747939 0.0000000000 0.6710912121 -0.0628754949 0.0000000000 -3.6025004901 0.0000000000 -0.0000000000 0.8351166415 -0.0000000000 -0.0000000000 0.4300755955 -0.0000000000 0.0000000000 0.4300755960 0.0000000000 0.0000000000 3.8512092684 0.0000000000 9.8070000000 -7.2706626227 -0.0000000000 -6.5813914962 101469.0000000000 41453.3061776295 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0628754949 3.6025004901 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -24.6415164924 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4710490545 -0.0206086385 0.0086893120 0.0000000000 -0.0388733220 0.1476126217 0.9176947640 0.0471241664 0.1476126217 -0.0013921852 -0.1741073893 0.0934824423 -1.5486691715 -0.2733285349 -21.3790924470 -1.1296435117 0.2370189361 82.8450252788 36019.8401486989 55.1609966543 0.2881750929 1.4610899628 36018.0401486989 0.3968064241 -0.0000000000 -0.9176947640 0.0000000000 1.8435726110 0.0000000000 14.9809780223 -28.0893832438 8.4575802271 -64.7238055742 -1224.9317670337 -9.9756185888 5.3561494027 1.8750033010 FLYING 1
0.6940000000 60.6160502617 0.0000000000 58.4237773115 84.1885679460 186.5787975664 -0.0000000000 181.7490537702 259.9484691219 -0.0000000000 -16.4669259094 260.4695111660 0.7654114345 295.5188956851 -0.0000000000 304.3312277431 423.9371775430 -0.0000000000 -15.0393943817 0.6707708703 -0.0000000000 0.7416646409 0.0000000000 1.0000000000 -0.0000000000 -0.7416646409 0.0000000000 0.6707708703 -0.0632623580 0.0000000000 -3.6246661183 0.0000000000 -0.0000000000 0.8355486486 -0.0000000000 -0.0000000000 0.4339445533 -0.0000000000 0.0000000000 0.4339445538 0.0000000000 0.0000000000 3.8867779389 0.0000000000 9.8070000000 -7.2735051523 -0.0000000000 -6.5782499040 101469.0000000000 41588.5965094480 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0632623580 3.6246661183 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -24.8631914483 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4720209189 -0.0206375453 0.0087112412 0.0000000000 -0.0396355287 0.1477501484 0.9238837465 0.0480085616 0.1477501484 -0.0013951094 -0.1742589622 0.0935644150 -1.5567748917 -0.2791263995 -21.3656129368 -1.1306669115 0.2422022131 82.8299338290 36020.2713754647 55.1543940520 0.2881446097 1.4609821561 36018.4713754647 0.3972167078 -0.0000000000 -0.9238837465 0.0000000000 1.8543246912 0.0000000000 14.9898722276 -28.1419669666 8.4654599284 -64.7824420618 -1224.1594479902 -9.9843030748 5.3608460907 1.8773987222 FLYING 1
0.6950000000 60.8027768142 0.0000000000 58.6056785511 84.4492494881 186.8743029903 -0.0000000000 182.0534456440 260.3652331398 -0.0000000000 -16.5954078276 260.8935840305 0.7666576081 295.4918624532 -0.0000000000 304.4526134865 424.0025203209 -0.0000000000 -15.1227443375 0.6704475195 -0.0000000000 0.7419569553 0.0000000000 1.0000000000 -0.0000000000 -0.7419569553 0.0000000000 0.6704475195 -0.0636528507 0.0000000000 -3.6470396984 0.0000000000 -0.0000000000 0.8359845426 -0.0000000000 -0.0000000000 0.4378492948 -0.0000000000 0.0000000000 0.4378492953 0.0000000000 0.0000000000 3.9227775526 0.0000000000 9.8070000000 -7.2763718806 -0.0000000000 -6.5750788022 101469.0000000000 41724.1283214104 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0636528507 3.6470396984 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -25.0869166568 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4729929343 -0.0206664565 0.0087331739 0.0000000000 -0.0404045352 0.1478881565 0.9301298741 0.0489010700 0.1478881565 -0.0013980324 -0.1744108994 0.0936466049 -1.5649717467 -0.2849805086 -21.3521313327 -1.1316938090 0.2474327367 82.8148423792 36020.7026022305 55.1477914498 0.2881141264 1.4608743494 36018.9026022305 0.3976215470 -0.0000000000 -0.9301298741 0.0000000000 1.8651971047 0.0000000000 14.9987646173 -28.1945338428 8.4733672072 -64.8412789576 -1223.3870089739 -9.9930084390 5.3655552257 1.8797904069 FLYING 1
0.6960000000 60.9897988586 0.0000000000 58.7878842433 84.7103551360 187.1697811158 -0.0000000000 182.3579591814 260.7819408632 -0.0000000000 -16.7251774088 261.3177227803 0.7679039753 295.4642986808 -0.0000000000 304.5745558708 424.0678689584 -0.0000000000 -15.2070508631 0.6701211296 -0.0000000000 0.7422517576 0.0000000000 1.0000000000 -0.0000000000 -0.7422517576 0.0000000000 0.6701211296 -0.0640470071 0.0000000000 -3.6696231988 0.0000000000 -0.0000000000 0.8364243593 -0.0000000000 -0.0000000000 0.4417902539 -0.0000000000 0.0000000000 0.4417902543 0.0000000000 0.0000000000 3.9592139525 0.0000000000 9.8070000000 -7.2792630067 -0.0000000000 -6.5718778959 101469.0000000000 41859.9017225494 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0640470071 3.6696231988 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -25.3127169760 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4739651007 -0.0206953722 0.0087551100 0.0000000000 -0.0411804043 0.1480266506 0.9364336970 0.0498017684 0.1480266506 -0.0014009541 -0.1745632044 0.0937290140 -1.5732607705 -0.2908914130 -21.3386476341 -1.1327242393 0.2527109521 82.7997509294 36021.1338289963 55.1411888476 0.2880836431 1.4607665428 36019.3338289963 0.3980208827 -0.0000000000 -0.9364336970 0.0000000000 1.8761911851 0.0000000000 15.0076549032 -28.2470833296 8.4813023375 -64.9003182642 -1222.6144499490 -10.0017348697 5.3702769208 1.8821783624 FLYING 1
0.6970000000 61.1771163672 0.0000000000 58.9703945102 84.9718849556 187.4652314112 -0.0000000000 182.6625949413 261.1985900989 -0.0000000000 -16.8562483691 261.7419274363 0.7691505361 295.4362017791 -0.0000000000 304.6970590726 424.1332242446 -0.0000000000 -15.2923255609 0.6697916701 -0.0000000000 0.7425490682 0.0000000000 1.0000000000 -0.0000000000 -0.7425490682 0.0000000000 0.6697916701 -0.0644448621 0.0000000000 -3.6924186125 0.0000000000 -0.0000000000 0.8368681353 -0.0000000000 -0.0000000000 0.4457678701 -0.0000000000 0.0000000000 0.4457678705 0.0000000000 0.0000000000 3.9960930655 0.0000000000 9.8070000000 -7.2821787317 -0.0000000000 -6.5686468865 101469.0000000000 41995.9168223522 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0644448621 3.6924186125 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -25.5406176015 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4749374182 -0.0207242924 0.0087770494 0.0000000000 -0.0419631998 0.1481656357 0.9427957723 0.0507107345 0.1481656357 -0.0014038743 -0.1747158803 0.0938116443 -1.5816430102 -0.2968596705 -21.3251618402 -1.1337582377 0.2580373103 82.7846594796 36021.5650557621 55.1345862454 0.2880531599 1.4606587361 36019.7650557621 0.3984146550 -0.0000000000 -0.9427957723 0.0000000000 1.8873082829 0.0000000000 15.0165427931 -28.2996148767 8.4892655966 -64.9595620097 -1221.8417708774 -10.0104825575 5.3750112902 1.8845625965 FLYING 1
0.6980000000 61.3647293120 0.0000000000 59.1532094741 85.2338390128 187.7606533421 -0.0000000000 182.9673534865 261.6151786115 -0.0000000000 -16.9886345958 262.1661980207 0.7703972907 295.4075691439 -0.0000000000 304.8201273202 424.1985869830 -0.0000000000 -15.3785801890 0.6694591102 -0.0000000000 0.7428489078 0.0000000000 1.0000000000 -0.0000000000 -0.7428489078 0.0000000000 0.6694591102 -0.0648464510 0.0000000000 -3.7154279573 0.0000000000 -0.0000000000 0.8373159074 -0.0000000000 -0.0000000000 0.4497825894 -0.0000000000 0.0000000000 0.4497825897 0.0000000000 0.0000000000 4.0334209046 0.0000000000 9.8070000000 -7.2851192588 -0.0000000000 -6.5653854712 101469.0000000000 42132.1737307726 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0648464510 3.7154279573 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -25.7706440705 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.4759098867 -0.0207532171 0.0087989923 0.0000000000 -0.0427529862 0.1483051167 0.9492166639 0.0516280470 0.1483051167 -0.0014067930 -0.1748689307 0.0938944979 -1.5901195261 -0.3028858458 -21.3116739504 -1.1347958401 0.2634122677 82.7695680297 36021.9962825279 55.1279836431 0.2880226766 1.4605509294 36020.1962825279 0.3988028036 -0.0000000000 -0.9492166639 0.0000000000 1.8985497658 0.0000000000 15.0254279911 -28.3521279256 8.4972572653 -65.0190122477 -1221.0689717188 -10.0192516955 5.3797584498 1.8869431169 FLYING 1
