XCG MASS TMOI THRUST RHO Q P A G MACH BETA TOF POS_0X POS_0Y VEL_0X VEL_0Y SPEED UDOT_0 WDOT_0 ALPHA T_0 TDOT_0
0.644605 45.0 12.926893866 2999.5197055008684 1.2238244169440118 122.3824416944012 101204.92637521711 340.25560468069125 9.806619145861717 0.04156327016862064 0.1 0.0 0.0 10.0 10.0 10.0 14.142135623730951 0.0 0.0 0.0 0.7853981633974483 0.0
0.644605 45.0 12.926893866 2999.5197055008684 1.2238244169440118 122.3824416944012 101204.92637521711 340.25560468069125 9.806619145861717 0.04156327016862064 0.04156327016862064 0.0 0.0 10.0 10.0 10.0 14.142135623730951 59.714745992986614 -6.651158841553645 -6.2803698347351e-17 0.7853981633974483 0.0
0.6433312193548387 44.91935483870968 12.903727389537636 3009.1922339655016 1.2238124443071265 132.9672835805703 101203.70365266578 340.2552136070822 9.806618831518556 0.043323663618119845 0.043323663618119845 0.01 0.10234972001929649 10.101880632058416 10.470280382630238 10.376578946790577 14.7411045016942 60.04946258017709 -6.592008567370901 0.0044474600730477635 0.7853509030257183 -0.009682197824643664
0.6420574387096775 44.83870967741935 12.88056091307527 3018.8645810412186 1.2238000276108314 144.05892282920144 101202.43558288529 340.2548080251724 9.806618505514075 0.04509470801743164 0.04509470801743164 0.02 0.20941219505490832 10.207540777241674 10.942563278096463 10.755893249577957 15.343693515300084 60.386075628227985 -6.534766895022135 0.008403464576527688 0.7851989228311625 -0.02093557124300755
0.6407836580645161 44.75806451612903 12.857394436612902 3028.5367454331554 1.2237871636821744 155.6648419826322 101201.12184215977 340.2543878309285 9.806618167764697 0.04687632797218705 0.04687632797218705 0.030000000000000002 0.3212078014364875 10.317007524546236 11.416920535970155 11.137888447293918 15.949878795433536 60.7246993392516 -6.479806996398964 0.011899148675340527 0.7849266528926211 -0.033730991895309564
0.6395098774193548 44.67741935483871 12.834227960150537 3038.208725875234 1.2237738494185242 167.792671782047 101199.76211396976 340.25395292259657 9.80661781818868 0.04866847397061428 0.04866847397061428 0.04 0.4377576855684806 10.430307368642067 11.893434343485909 11.522500108816969 16.559643391102878 61.06544608054119 -6.427517507529893 0.014960463980667596 0.7845188490162996 -0.048032352464564915
0.6382360967741936 44.596774193548384 12.81106148368817 3047.8805211349813 1.223760081799365 180.45016465259494 101198.35609019698 340.25350320108663 9.806617456706418 0.05047111421847755 0.05047111421847755 0.049999999999999996 0.5590838677657818 10.547466109539513 12.372197306369523 11.909653712410073 17.172976379686204 61.40842601778356 -6.378300706331805 0.017609140737782025 0.7839606647646818 -0.0637961263582806
0.6369623161290322 44.516129032258064 12.787895007225806 3057.5521300183987 1.223745857898214 193.64520037403537 101196.90347234158 340.2530385703619 9.806617083240765 0.05228423243914761 0.05228423243914761 0.05999999999999999 0.6852093465833942 10.668508751206614 12.853312465830264 12.299264556752549 17.78987211818166 61.75374672541184 -6.3325703868927965 0.019863483600329013 0.7832377277463585 -0.0809709564639424
0.6356885354838709 44.435483870967744 12.764728530763442 3067.2235513748633 1.2237311748946256 207.38579109973253 101195.40397274817 340.25255893783117 9.806616697717349 0.05410782598186388 0.05410782598186388 0.06999999999999999 0.8161582029677686 10.793459399468743 13.336893244953108 12.6912377068101 18.410329599386166 62.101512774727304 -6.2907494391020595 0.021739036411193034 0.782336219843715 -0.09949727938873279
0.6344147548387097 44.354838709677416 12.741562054301076 3076.894784102052 1.223716030086231 221.6800855724441 101193.8573158356 340.25206421474115 9.806616300064883 0.05594190415713866 0.05594190415713866 0.08 0.9519557034910835 10.922341159556241 13.82306331797271 13.085467978067204 19.03435188541246 62.45182529848636 -6.253267125349873 0.023249143015285467 0.7812429609914685 -0.11930699173717157
