DT TOF MAX_TOF RNG ALT THT THT_DEG THT_DOT THT_DOT_DEG VEL_HRZ VEL_VRT SPD U W ACC_HRZ ACC_VRT U_DOT W_DOT AOA AOA_DEG AOA_DOT AOA_DOT_DEG RHO P A G Q MACH T_MOI MASS W_Z W_AF Z_AF K1 K2 K3 TA
0.004 0.6520000000000005 10 84.59616569410933 1085.6485408240985 1.0244148152107764 1.0244148152107764 -0.6658868484848783 0.0 127.66660011155913 131.2998636481542 183.84776310850236 178.40992960616788 -41.33173110324394 -10.62233663678541 6.421147503381934 178.40992960616788 -41.33173110324394 0.12453571365065916 0.0 -0.7334008555534495 0.0 1.1023981732616095 88952.46379593035 336.1040658785303 9.80330279431486 18630.529128121205 0.5469965459297533 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6560000000000005 10 85.10683209455557 1086.1737402786912 1.021279211191981 1.021279211191981 -0.7839010046988479 0.0 127.62604905037806 131.32452427080497 183.84776310850236 178.51938563777858 -40.808920871212074 -10.13776529526893 6.165155662696243 178.51938563777858 -40.808920871212074 0.12114195649211298 0.0 -0.848439289636544 0.0 1.1023412268950572 88946.78914762118 336.1020260585121 9.803301174999982 18629.56673452647 0.5469998656791681 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6600000000000005 10 85.61733629075708 1086.6990383757743 1.0177070349434312 1.0177070349434312 -0.8930440621374969 0.0 127.58771936138918 131.34799894425007 183.84776310850236 178.646468442678 -40.20400815165787 -9.58242224722162 5.868668361273939 178.646468442678 -40.20400815165787 0.11732530124485588 0.0 -0.9541638118142768 0.0 1.102284271647167 88941.11368319226 336.09998582734426 9.803299555368671 18628.604190837123 0.547003186138025 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6640000000000005 10 86.12768716820264 1087.2244303715513 1.0137379687289554 1.0137379687289554 -0.9922665536189245 0.0 127.55186048189482 131.37013691991575 183.84776310850236 178.78894413742023 -39.52345431483191 -8.964719873589324 5.534493916420209 178.78894413742023 -39.52345431483191 0.11312701270185946 0.0 -1.0495721357491035 0.0 1.1022273079633509 88935.43744706213 336.0979452009308 9.803297935433568 18627.64150458063 0.5470065072804653 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6680000000000005 10 86.63789461013022 1087.749910919231 1.0094153909088732 1.0094153909088732 -1.0806444550205414 0.0 127.51868564034723 131.39080017406835 183.84776310850236 178.94440665997243 -38.774435946046616 -8.293710386899097 5.165813538149995 178.94440665997243 -38.774435946046616 0.10859184726086632 0.0 -1.1337913602482848 0.0 1.1021703363592101 88929.76049064109 336.09590419769313 9.803296315209295 18626.678684470655 0.5470098290765313 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6720000000000005 10 87.1479693526916 1088.2754741199274 1.0047858420916198 1.0047858420916198 -1.1573872043133293 0.0 127.48837012646742 131.40986484097056 183.84776310850236 179.1103398980404 -37.964763092027106 -7.578878469951835 4.766166725549426 179.1103398980404 -37.964763092027106 0.10376750740811215 0.0 -1.206084963188543 0.0 1.102113357415648 88924.08287184387 336.0938628383955 9.803294694712346 18625.715740324453 0.5470131514924512 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6760000000000005 10 87.65792283319747 1088.8011135792913 0.999898468429937 0.999898468429937 -1.221843415420697 0.0 127.46105038477792 131.42722255654422 183.84776310850236 179.28417958662064 -37.10279159403849 -6.829935422372781 4.339428893414152 179.28417958662064 -37.10279159403849 0.09870407746038562 0.0 -1.2658574869316335 0.0 1.1020563717733358 88918.40465453785 336.09182114594756 9.80329307396091 18624.752682969378 0.5470164744909596 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6800000000000005 10 88.16776703473658 1089.3268224695175 0.9948044511427607 0.9948044511427607 -1.2735043217940598 0.0 127.43682389870106 131.44278167845812 183.84776310850236 179.46337284666333 -36.19733066482745 -6.056621519212393 3.889780478470988 179.46337284666333 -36.19733066482745 0.09345344953946297 0.0 -1.3126569802306625 0.0 1.1019993801265622 88912.72590792977 336.0897791451842 9.803291452974705 18623.7895241389 0.5470197980316555 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6840000000000005 10 88.67751433033139 1089.8525935962314 0.9895564309777531 0.9895564309777531 -1.312005041251893 0.0 127.41574980845452 131.45646834810685 183.84776310850236 179.6454334337813 -35.257546939575136 -5.2685225616353755 3.4216674121864186 179.6454334337813 -35.257546939575136 0.08806874827823177 0.0 -1.3461753153077973 0.0 1.101942383216499 88907.04670589452 336.0877368626247 9.80328983177479 18622.826276358832 0.5470231220713948 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6880000000000005 10 89.18717732956522 1090.3784194696239 0.9842079357666311 0.9842079357666311 -1.3371238027805163 0.0 127.39785018585513 131.46822736208685 183.84776310850236 179.82799103569377 -34.29286628109983 -4.474905649845092 2.939753495001771 179.82799103569377 -34.29286628109983 0.08260376210205103 0.0 -1.366246544045187 0.0 1.1018853818239427 88901.36712625147 336.0856943262132 9.803288210383352 18621.862952824635 0.547026446564712 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6920000000000005 10 89.69676873030863 1090.904292379072 0.9788128185015025 0.9788128185015025 -1.3487793162821515 0.0 127.38311187347882 131.47802282530066 183.84776310850236 180.00883328261835 -33.3128746410755 -3.6845780940770454 2.448865803451098 180.00883328261835 -33.3128746410755 0.0771123881302054 0.0 -1.3728434929614073 0.0 1.1018283767615928 88895.68724999503 336.0836515650421 9.803286588823484 18620.89956727092 0.5470297714642701 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.6960000000000005 10 90.20630117780254 1091.4302044703734 0.9734247125141942 0.9734247125141942 -1.3470264968270773 0.0 127.3714887848077 131.4858385643193 183.84776310850236 180.18593949752378 -32.32721926821615 -2.9057721677822808 1.9539347546598003 180.18593949752378 -32.32721926821615 0.07164809684118363 0.0 -1.366072822255444 0.0 1.1017713688659565 88890.00716048767 336.0816086090624 9.80328496711897 18619.936133834668 0.5470330967213328 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7000000000000005 10 90.71578713294177 1091.9561478246308 0.9680965094123049 0.9680965094123049 -1.3320507754723374 0.0 127.36290455614339 131.49167828753286 183.84776310850236 180.35750559392275 -31.345511509424384 -2.1460571660777474 1.4599308033950662 180.35750559392275 -31.345511509424384 0.06626342168279849 0.0 -1.3461687895962857 0.0 1.1017143589889729 88884.32694262547 336.07956548878366 9.803283345294023 18618.972666913643 0.547036422286252 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7040000000000005 10 91.22523875116634 1092.482114537781 0.962879864455237 0.962879864455237 -1.3041612392669764 0.0 127.35725544003652 131.4955654872632 183.84776310850236 180.52195990928857 -30.377232371350907 -1.412279026717622 0.9717999325864911 180.52195990928857 -30.377232371350907 0.06100947782330352 0.0 -1.3134859648737418 0.0 1.101657347989458 88878.64668198553 336.0775222349674 9.803281723373075 18618.009181021844 0.5470397481089672 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7080000000000005 10 91.73466777292649 1093.00809679973 0.9578247330784315 0.9578247330784315 -1.2637828442013717 0.0 127.35441333340765 131.49754308771702 183.84776310850236 180.67797012541868 -29.43164190052511 -0.71052665721843 0.49440011345021284 180.67797012541868 -29.43164190052511 0.05593551326914073 0.0 -1.2684911385406974 0.0 1.1016003367244833 88872.96646396694 336.07547887831817 9.80328010138049 18617.04569064377 0.5470430741395077 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7120000000000005 10 92.24408542626011 1093.534086972081 0.9529789413286593 0.9529789413286593 -1.211447937443036 0.0 127.35422884086138 131.49767285078212 183.84776310850236 180.82444175877626 -28.517693305187603 -0.04612313656589639 0.032440766279399624 180.82444175877626 -28.517693305187603 0.05108849465111932 0.0 -1.211754654505352 0.0 1.1015433260407983 88867.28637293629 336.0734354491764 9.803278479340356 18616.08221008949 0.5470464003284938 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7160000000000005 10 92.75350234162356 1094.0600776634842 0.9483877920872212 0.9483877920872212 -1.1477873103595173 0.0 127.3565342842354 131.49603455866674 183.84776310850236 180.96050899260885 -27.643952587892294 0.5763608435028241 -0.40957302884784325 180.96050899260885 -27.643952587892294 0.04651272913100732 0.0 -1.143941380028001 0.0 1.1014863167664108 88861.60649138883 336.0713919772159 9.803276857276234 18615.118753352344 0.547049726627628 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7200000000000005 10 93.2629284787605 1094.5860618017189 0.9440937081557643 0.9440937081557643 -1.0735209828642338 0.0 127.36114658241415 131.49272499783694 183.84776310850236 181.08551886029943 -26.81852429273643 1.153074544689904 -0.8273902074494142 181.08551886029943 -26.81852429273643 0.042249523126489684 0.0 -1.0658015011294093 0.0 1.1014293097024208 88855.92689913492 336.06934849115163 9.803275235210917 18614.155333970913 0.5470530529901715 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7240000000000005 10 93.77237306509015 1095.1120327017102 0.9401359125800213 0.9401359125800213 -0.989448893935766 0.0 127.36786994008327 131.48785677236577 183.84776310850236 181.19900997104486 -26.04898380316066 1.680839417280602 -1.2170563677934745 181.19900997104486 -26.04898380316066 0.03833687791019303 0.0 -0.9781613040741635 0.0 1.1013723056152163 88850.24767252283 336.06730501845936 9.803273613166207 18613.191964897156 0.5470563793714002 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7280000000000005 10 94.28184454485049 1095.6379841287996 0.9365501460032762 0.9365501460032762 -0.8964416441862595 0.0 127.37649829963664 131.4815569765703 183.84776310850236 181.30068709273584 -25.342316464015695 2.157089888341202 -1.5749489488737491 181.30068709273584 -25.342316464015695 0.03480922161822323 0.0 -0.8819140729924503 0.0 1.1013153052291083 88844.56888370516 336.06526158511133 9.803271991162726 18612.22865837193 0.5470597057290356 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7320000000000005 10 94.79135053804903 1096.1639103567059 0.9333684203813171 0.9333684203813171 -0.7954314054897802 0.0 127.38681752617063 131.4739657567444 183.84776310850236 181.39039297369374 -24.704863652739494 2.5798066334987295 -1.8978049564681425 181.39039297369374 -24.704863652739494 0.03169717681012032 0.0 -0.7780112020257283 0.0 1.1012583092194823 88838.89059995674 336.0632182153306 9.803270369219694 18611.26542580925 0.5470630320236443 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7360000000000005 10 95.3008978081537 1096.6898062197329 0.9306188080563282 0.9306188080563282 -0.6874030812472036 0.0 127.39860731079374 131.46523479009 183.84776310850236 181.46807879776537 -24.142275795610825 2.947446155775511 -2.1827416636063592 181.46807879776537 -24.142275795610825 0.029027362454915526 0.0 -0.6674535888011983 0.0 1.1012013182065303 88833.21288305042 336.0611749313655 9.80326874735478 18610.302277690364 0.5470663582190058 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7400000000000005 10 95.81049223739689 1097.2156671588932 0.9283252649760605 0.9283252649760605 -0.5733857700669311 0.0 127.41164279183899 131.45552570591158 183.84776310850236 181.5337746309109 -23.659472221214244 3.258870261310928 -2.427271044605433 181.5337746309109 -23.659472221214244 0.026822229072110588 0.0 -0.5512833457012349 0.0 1.1011443327496016 88827.53578869483 336.0591317532871 9.803267125583904 18609.33922346827 0.5470696842824421 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7440000000000005 10 96.32013880856424 1097.7414892617169 0.9265074867498627 0.9265074867498627 -0.45444455654945454 0.0 127.42569590659832 131.44500847015357 183.84776310850236 181.58756113766603 -23.260607667772042 3.5132786898351567 -2.6293089395047513 181.58756113766603 -23.260607667772042 0.0250999257229374 0.0 -0.43057583729329685 0.0 1.101087353342216 88821.85936603791 336.05708869880976 9.80326550392113 18608.376271483452 0.54707301018511 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7480000000000006 10 96.82984159219063 1098.2672692955975 0.9251807962442724 0.9251807962442724 -0.3316726263975789 0.0 127.4405364976168 131.43385974984201 183.84776310850236 181.62954372911503 -22.949045215325082 3.7101477546221706 -2.7871800778853624 181.62954372911503 -22.949045215325082 0.023874197613880144 0.0 -0.3064320272643138 0.0 1.101030380407769 88816.18365723918 336.05504578313634 9.803263882378527 18607.413428891297 0.5470763359022538 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7520000000000006 10 97.3396037381811 1098.793004734597 0.9243560615242818 0.9243560615242818 -0.20618367999763793 0.0 127.45593320720266 131.42226126937936 183.84776310850236 181.65983015682752 -22.727335397456844 3.8491773964644067 -2.8996201156602255 181.65983015682752 -22.727335397456844 0.023154313226092793 0.0 -0.17997109694683794 0.0 1.100973414295928 88810.50869711157 336.05300301882875 9.803262260966056 18606.450701601185 0.5470796614134156 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7560000000000006 10 97.8494274710099 1099.3186937796745 0.9240396431261116 0.9240396431261116 -0.0791045995425522 0.0 127.47165420151778 131.41039816633528 183.84776310850236 181.67851239594128 -22.597201258207043 3.9302485787801373 -2.9657757610207742 181.67851239594128 -22.597201258207043 0.022945020103821448 0.0 -0.05232328056783603 0.0 1.1009164552797457 88804.83451283396 336.0509604157034 9.803260639691514 18605.4880942277 0.5470829867026064 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7600000000000006 10 98.35931408781597 1099.8443353723399 0.9242333698854688 0.9242333698854688 0.048431689839294134 0.0 127.48746777136242 131.3984573507418 183.84776310850236 181.6856534711662 -22.55952915431072 3.953392461158536 -2.985203898367962 181.6856534711662 -22.55952915431072 0.02324652870347048 0.0 0.07537714991225783 0.0 1.1008595035534816 88799.16112373486 336.04891798075306 9.803259018560441 18604.525610053843 0.547086311758433 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7640000000000006 10 98.86926395890143 1100.369929201743 0.9249345428226615 0.9249345428226615 0.17529323429818802 0.0 127.50314286054827 131.3866258692257 183.84776310850236 181.68127967738138 -22.614365155944487 3.9187722964605185 -2.957870379026628 181.68127967738138 -22.614365155944487 0.024054524002727475 0.0 0.201998824814249 0.0 1.1008025592311417 88793.4885411473 336.04687571809313 9.803257397576102 18603.563251006297 0.5470896365741864 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7680000000000006 10 99.37927653034362 1100.8954757052197 0.9261359668826339 0.9261359668826339 0.3003560149930921 0.0 127.51844957457932 131.3750892738016 183.84776310850236 181.66537843663434 -22.760916964795104 3.8266785077639347 -2.884148856023031 181.66537843663434 -22.760916964795104 0.025360204875853637 0.0 0.3264202182815408 0.0 1.1007456223457228 88787.81676833404 336.04483362893444 9.803255776739464 18602.60101764272 0.5470929611478857 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7720000000000006 10 99.88935032864194 1101.4209760623148 0.9278260106237413 0.9278260106237413 0.4225109352768532 0.0 127.53315972225347 131.36402999491781 183.84776310850236 181.63790182026054 -22.99756133986555 3.6775369185379074 -2.764819720944315 181.63790182026054 -22.99756133986555 0.02715035153648774 0.0 0.4475366651585252 0.0 1.1006886928491724 88782.14580048417 336.0427917115809 9.80325415604917 18601.638909151014 0.5470962854822828 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7760000000000006 10 100.39948296753096 1101.9464321822945 0.9299886942238956 0.9299886942238956 0.5406709000386019 0.0 127.54704744078646 131.3536257194022 183.84776310850236 181.59877555278837 -23.321857092072047 3.4719296332455913 -2.6010688789020717 181.59877555278837 -23.321857092072047 0.029407421613185773 0.0 0.5642675191745082 0.0 1.10063177061305 88776.47562477937 336.04074996145255 9.803252535501585 18600.67692336055 0.5470996095848246 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7800000000000006 10 100.9096711572941 1102.471846685172 0.9326038064072548 0.9326038064072548 0.653778045839786 0.0 127.55988995117316 131.34404777621066 183.84776310850236 181.54791310748496 -23.730563771474234 3.210627596677029 -2.3944857978864507 181.54791310748496 -23.730563771474234 0.032109675636442556 0.0 0.6755635058141949 0.0 1.1005748554298984 88770.80622053095 336.03870837113413 9.803250915090821 18599.715056765282 0.5471029334675748 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7840000000000006 10 101.41991071709879 1102.997222876277 0.9356470510707986 0.9356470510707986 0.7608111658859433 0.0 127.57146848477551 131.33545953615044 183.84776310850236 181.4852343061369 -24.219666219427456 2.8946334005874754 -2.1470600150538854 181.4852343061369 -24.219666219427456 0.035231332861569174 0.0 0.7804143062816544 0.0 1.1005179470153121 88765.13755938654 336.0366669304487 9.803249294808799 18598.753304558777 0.5471062571470938 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7880000000000006 10 101.93019659103788 1103.5225647144216 0.9390902244915189 0.9390902244915189 0.8607933551800773 0.0 127.58156941461641 131.32801483576662 183.84776310850236 181.41068765252436 -24.784405186289288 2.5252324602239526 -1.8611750959562217 181.41068765252436 -24.784405186289288 0.038742758413941314 0.0 0.8778563880930341 0.0 1.1004610450107057 88759.46960560618 336.0346256265563 9.803247674645325 18597.791660680927 0.5471095806442786 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7920000000000006 10 102.44052286869635 1104.0478767737648 0.9429014240073745 0.9429014240073745 0.952799878963902 0.0 127.58998561565376 131.32185644000327 183.84776310850236 181.32427546496675 -25.41931421884589 2.104050259338406 -1.5395989408379624 181.32427546496675 -25.41931421884589 0.04261068270869297 0.0 0.9669810736879136 0.0 1.1004041489867806 88753.80231640805 336.03258444407754 9.803246054588188 18596.830117876594 0.5471129039841619 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.7960000000000006 10 102.95088281115896 1104.5731641995249 0.9470452889772286 0.9470452889772286 1.0359662424635157 0.0 127.59651806754523 131.31711456269386 183.84776310850236 181.22608073357782 -26.118262996987394 1.6331129728700655 -1.1854693273505745 181.22608073357782 -26.118262996987394 0.04679845395585831 0.0 1.046942811791336 0.0 1.100347258447667 88748.13564238153 336.03054336524184 9.803244434623291 18595.868667765575 0.5471162271956708 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8000000000000006 10 103.46126888342914 1105.0984326577757 0.9514832746286053 0.9514832746286053 1.1094964128441727 0.0 127.60097770129917 131.31390546798318 183.84776310850236 181.11629451803208 -26.87450724458644 1.1149084384848043 -0.8022736776679541 181.11629451803208 -26.87450724458644 0.05126632430779984 0.0 1.1169675879853829 0.0 1.100290372835729 88742.46952796628 336.0285023700593 9.803242814734755 18594.90730092382 0.5471195503113474 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8040000000000006 10 103.97167279423434 1105.6236882796477 0.9561739590930142 0.9561739590930142 1.1726711161022139 0.0 127.6031874780276 131.3123301790262 183.84776310850236 180.99524262732552 -27.680745255029137 0.5524441821070486 -0.39382223924685505 180.99524262732552 -27.680745255029137 0.05597176983614414 0.0 1.1763613820860743 0.0 1.1002334915370204 88736.80391199588 336.0264614365158 9.803241194905112 18593.946006975646 0.547122873367031 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8080000000000006 10 104.48208554414644 1106.1489376003638 0.9610733835068368 0.9610733835068368 1.2248561034556589 0.0 127.6029846741532 131.31247332237086 183.84776310850236 180.86341028959515 -28.52918095929336 -0.05070096859871124 0.03578583617021643 180.86341028959515 -28.52918095929336 0.06086984404256877 0.0 1.2245185516061572 0.0 1.100176613887334 88731.13872830069 336.02442054078955 9.80323957511546 18592.984774695946 0.5471261964015063 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8120000000000006 10 104.99249748284305 1106.6741874936533 0.9661354245260754 0.9661354245260754 1.2655102548096515 0.0 127.6002233333466 131.31440213700176 183.84776310850236 180.72146353227794 -29.41159332762648 -0.6903352016490341 0.48220365772383966 180.72146353227794 -29.41159332762648 0.06591356401873537 0.0 1.2609299940416492 0.0 1.1001197391788118 88725.47390636681 336.0223796574884 9.80323795534564 18592.02359212192 0.5471295194561165 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8160000000000006 10 105.50289837617643 1107.1994451022013 0.9713121979752979 0.9713121979752979 1.2941933623056152 0.0 127.59477683174418 131.31816567588396 183.84776310850236 180.57026605437102 -30.319411740256115 -1.3616254006045867 0.9408847205458662 180.57026605437102 -30.319411740256115 0.07105432768763661 0.0 1.28519091722531 0.0 1.1000628666670575 88719.8093720444 336.0203387599039 9.803236335574457 18591.062446673273 0.5471328425743504 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8200000000000006 10 106.01327748350342 1107.7247177649049 0.9765544916395971 0.9765544916395971 1.310573416074782 0.0 127.58654049025 131.32379422491053 183.84776310850236 180.41089048535102 -31.243796795196424 -2.0590853735457886 1.4071372566454303 180.41089048535102 -31.243796795196424 0.07624235979892888 0.0 1.2970080278230651 0.0 1.1000059955786727 88714.14504829871 336.01829782028227 9.80323471577988 18590.10132527957 0.5471361658014006 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8240000000000006 10 106.52362364546441 1108.2500129418045 0.9818122244329662 0.9818122244329662 1.3144331983422952 0.0 127.57543415663044 131.33129895946695 183.84776310850236 180.24462308940787 -32.175725850257514 -2.7765834048923796 1.876183639107245 180.24462308940787 -32.175725850257514 0.08142718353667759 0.0 1.296205934437178 0.0 1.0999491251191396 88708.48085599522 336.01625681010637 9.803233095939282 18589.14021451346 0.5471394891837054 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8280000000000006 10 107.03392538209093 1108.7753381376424 0.9870349283614305 0.9870349283614305 1.3056759821160728 0.0 127.56140467134433 131.34067185257624 183.84776310850236 180.07296118659286 -33.106082430641095 -3.507371321525224 2.3432232773205146 180.07296118659286 -33.106082430641095 0.08655811375601281 0.0 1.2827325548338067 0.0 1.0998922544809502 88702.81671470961 336.0142157003879 9.803231476029657 18588.17910072806 0.5471428127684721 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8320000000000006 10 107.5441710007763 1109.3007008250527 0.992172248872802 0.992172248872802 1.2843301278428747 0.0 127.54442812525305 131.35188584111745 183.84776310850236 179.8976028191071 -34.02574848191564 -4.244136522821118 2.8034971353052534 179.8976028191071 -34.02574848191564 0.0915847670258497 0.0 1.2566633174592219 0.0 1.0998353828518865 88697.15254355226 336.0121744619641 9.803229856027858 18587.217970196885 0.5471461366031949 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8360000000000006 10 108.05434871327732 1109.8261083684172 0.9971744583784119 0.9971744583784119 1.2505523764024915 0.0 127.524511815075 131.36489524837646 183.84776310850236 179.72042848328323 -34.92569831907733 -4.979077544510101 3.252351814753244 179.72042848328323 -34.92569831907733 0.09645758285113847 0.0 1.218203956322192 0.0 1.0997785094233337 88691.4882619964 336.01013306579614 9.803228235910845 18586.25680925434 0.5471494607351679 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 0.8400000000000006 10 108.56444676053762 1110.3515679494108 1.0019929769789606 1.0019929769789606 1.20462965013716 0.0 127.50169580410581 131.379636452745 183.84776310850236 179.5434750651716 -35.79709302304132 -5.704002742297443 3.685301092130172 179.5434750651716 -35.79709302304132 0.10112834971456733 0.0 1.1676917158572142 0.0 1.0997216333985265 88685.82379069926 336.00809148326533 9.803226615655909 18585.295604435098 0.5471527852110037 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
