tgtE tgtN tgtU tof posE posN posU range velE velN velU u v w speed mach accE accN accU udot vdot wdot ENUToFLU_0_0 ENUToFLU_0_1 ENUToFLU_0_2 ENUToFLU_1_0 ENUToFLU_1_1 ENUToFLU_1_2 ENUToFLU_2_0 ENUToFLU_2_1 ENUToFLU_2_2 alphaRadians betaRadians alphaDegrees betaDegrees phi theta psi phiDot thetaDot psiDot p q r pdot qdot rdot gravity axialGravity sideGravity normalGravity pressure dynamicPressure seekerPitch seekerYaw seekerENUToFLU_0_0 seekerENUToFLU_0_1 seekerENUToFLU_0_2 seekerENUToFLU_1_0 seekerENUToFLU_1_1 seekerENUToFLU_1_2 seekerENUToFLU_2_0 seekerENUToFLU_2_1 seekerENUToFLU_2_2 seekerPitchError seekerYawError seekerWLR seekerWLRD seekerWLR1 seekerWLR1D seekerWLR2 seekerWLR2D seekerWLQ seekerWLQD seekerWLQ1 seekerWLQ1D seekerWLQ2 seekerWLQ2D missileToInterceptRelativePositionForward missileToInterceptRelativePositionLeft missileToInterceptRelativePositionUp guidanceNormalCommand guidanceSideCommand accelerationLimit controlYY controlYYD controlZZ controlZZD rollFinCommand pitchFinCommand yawFinCommand rollFinDeflection pitchFinDeflection yawFinDeflection finOneDeflection finOneDeflectionDerived finOneRate finOneRateDerived finTwoDeflection finTwoDeflectionDerived finTwoRate finTwoRateDerived finThreeDeflection finThreeDeflectionDerived finThreeRate finThreeRateDerived finFourDeflection finFourDeflectionDerived finFourRate finFourRateDerived alphaPrimeRadians alphaPrimeDegrees sinPhiPrime cosPhiPrime rollFinDeflectionDegrees pitchFinDeflectionDegreesAeroBallisticFrame yawFinDeflectionDegreesAeroBallisticFrame totalFinDeflectionDegrees pitchRateDegreesAeroBallisticFrame yawRateDegreesAeroBallisticFrame rollRateDegrees sinOfFourTimesPhiPrime squaredSinOfTwoTimesPhiPrime CA0 CAA CAD CAOFF CYP CYDR CN0 CNP CNDQ CLLAP CLLP CLLDP CLM0 CLMP CLMQ CLMDQ CLNP mass unadjustedThrust transverseMomentOfInertia axialMomentOfInertia centerOfGravityFromNose thrust CX CY CZ CL CM CN CNA CMA CND CMD CMQ CLP CLD staticMargin missDistance lethality launch
-3000.0000000000 0.0000000000 3000.0000000000 0.0066666667 0.0040268185 -0.0014656421 0.0051069630 0.0066666667 0.6039437826 -0.2198175600 0.7005642638 0.9497852395 0.0000000000 -0.0420254539 1.0000000000 0.0029385836 -0.0118486444 0.0043125539 -9.8220268973 -7.5322140749 0.0000000000 -6.3038180882 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 0.0000000000 -0.7198463104 0.2620026302 0.6427876097 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8726646260 -0.3490658504 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.6130000000 0.0000000000 0.0000000000 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 -0.0000000000 -0.7198463104 0.2620026302 0.6427876097 0.8579960273 -0.8123812387 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -135.4071771180 -40622.1531354124 0.0000000000 0.0000000000 0.0000000000 0.0000000000 155.9863203917 46795.8961174972 486.0650086918 -513.0302149885 817.5803520477 0.0009445813 -0.0005927231 0.0009362559 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 0.0000000000 0.1370000000 0.0000000000 0.0000000000 0.1370000000 0.0000000000 -0.1560000000 0.0840000000 0.0000000000 0.0000000000 -23.1551000000 -1.0520000000 0.0000000000 91.9563000000 0.0000000000 59.8043000000 0.3078000000 1.5357000000 -1.8000000000 0.3430000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 6.8754935416 -11.0485361494 7.8495217933 -60.2751600478 -1326.6895042034 -8.9381416040 4.8128454791 1.6069444444 1080.6927529229 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0133333333 0.0080531104 -0.0029310925 0.0097773914 0.0130047636 0.7895683076 -0.2873793619 0.8706009755 1.2070155709 0.0000000000 -0.0840504617 0.9507145418 0.0027937542 27.8436787584 -10.1342702805 25.5055067498 38.5845497140 -0.0000000000 -6.3037511734 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 0.0000000000 -0.7198463104 0.2620026302 0.6427876097 0.0442184803 0.0000000000 2.5335322990 0.0000000000 0.0000000000 0.8726646260 -0.3490658504 0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.0000001679 -0.0000000000 -0.0000000000 -0.0000251915 -0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.5540650398 0.0017331813 -0.0015045242 0.6022589825 -0.2208054212 0.7671564925 0.3429285228 0.9393607933 0.0011525320 -0.7208912166 0.2623857200 0.6414589525 0.8539211732 -0.8032432244 -0.0015045242 -0.4513572571 -0.4513572571 -135.4071771180 -314.1372320318 -12996.8633387176 0.0017331813 0.5199544013 0.5199544013 155.9863203917 352.5376359033 12169.4985359915 492.4965276079 -513.4055449444 818.2662559492 0.0009039389 -0.0004978004 0.0007804591 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0442184803 2.5335322990 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0143566830 0.1344664677 0.6080477518 0.0177347261 0.1344664677 -0.0010134129 -0.1576890215 0.0848445108 -0.9770989567 -0.0844510766 -23.1551000000 -1.0308872308 0.0709389044 91.8335266667 4235.0666666667 59.7970733333 0.3078000000 1.5354600000 4233.2666666667 0.3004366574 -0.0000000000 0.6080477518 -0.0000000000 -0.9780565122 -0.0000000000 13.1415974366 -14.8676034376 7.7043610853 -59.0654874811 -1326.6895042034 -9.0349154094 4.8612323818 1.1313391320 1084.2959692402 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0200000000 0.0133168991 -0.0048469549 0.0155813979 0.0210710200 1.1613932609 -0.4227125772 1.2767851950 1.7725139829 -0.0000000000 -0.1260747553 1.2099384565 0.0035555053 55.7737429889 -20.2999823016 60.9276329324 84.8247617820 -0.0000000000 -6.3036443275 0.6040227744 -0.2198463107 0.7660444424 0.3420201433 0.9396926208 -0.0000000000 -0.7198463097 0.2620026300 0.6427876105 0.0695227165 0.0000000000 3.9833582363 0.0000000000 -0.0000000000 0.8726646249 -0.3490658504 -0.0000000000 -0.0000001679 0.0000000000 -0.0000000000 -0.0000005336 -0.0000000000 -0.0000000000 -0.0000548417 -0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.8974020050 0.0108498108 -0.0095085105 0.5928980133 -0.2259152262 0.7729387145 0.3477479524 0.9375597620 0.0072838318 -0.7263217657 0.2644692859 0.6344388776 0.8322511691 -0.7574146852 -0.0095085105 -1.9498386209 -1.9498386209 -314.1372320318 -317.3618297754 12029.4840156367 0.0108498108 2.2150344236 2.2150342556 352.5376359033 342.0792118168 -15307.0257619358 526.3391933188 -515.7241825890 822.2683814008 0.0015317162 -0.0007873857 0.0012003390 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0695227165 3.9833582363 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000096225 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0514175383 0.1356389304 0.9746897832 0.0593509712 0.1356389304 -0.0013638930 -0.1596389304 0.0859833582 -1.3113872431 -0.3363337628 -23.1551000000 -1.0384725128 0.3101723944 91.7107533333 8470.1333333333 59.7898466667 0.3078000000 1.5352200000 8468.3333333333 0.2760795816 -0.0000000000 0.9746897832 -0.0000000000 -1.3144431000 -0.0000000000 14.7037784945 -15.5393538044 7.7715382492 -59.5000921213 -1326.6895042034 -9.1466369576 4.9264835353 1.0568272509 1104.1420515414 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0266666667 0.0210595208 -0.0076650387 0.0240932992 0.0329176335 1.7199171910 -0.6259986629 1.9197502640 2.6471066710 -0.0000000000 -0.1680976446 1.7769920269 0.0052218396 83.7785895156 -30.4929128525 96.4447603442 131.1889031241 0.0000000000 -6.3034348081 0.6040227769 -0.2198463116 0.7660444401 0.3420201433 0.9396926208 -0.0000000000 -0.7198463076 0.2620026292 0.6427876133 0.0710080651 -0.0000000000 4.0684624409 -0.0000000000 -0.0000000000 0.8726646213 -0.3490658504 -0.0000000000 -0.0000005336 0.0000000000 0.0000000000 -0.0000013313 -0.0000000000 0.0000000000 -0.0001196550 0.0000000000 9.8070000000 -7.5125978466 0.0000000000 -6.3038180966 101469.0000000000 1.9356705068 0.0333346731 -0.0295240908 0.5693419653 -0.2386203932 0.7867083541 0.3597017221 0.9327932792 0.0226134801 -0.7392323029 0.2701055465 0.6169105252 0.7784038730 -0.6595707067 -0.0295240908 -4.0548354936 -4.0548354936 -317.3618297754 -205.2450273069 21605.5567249248 0.0333346731 4.5304242816 4.5304237480 342.0792118168 213.4123316686 -23293.0382825381 609.3985965251 -523.8502955477 834.9667500182 0.0033682929 -0.0017493688 0.0025840707 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0710080651 4.0684624409 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000305705 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0543961854 0.1357807707 0.9967317722 0.0626700352 0.1357807707 -0.0013780771 -0.1597807707 0.0860684624 -1.3247486032 -0.3567871400 -23.1551000000 -1.0394653951 0.3297463614 91.5879800000 12705.2000000000 59.7826200000 0.3078000000 1.5349800000 12703.4000000000 0.2746498310 0.0000000000 0.9967317722 0.0000000000 -1.3294272181 0.0000000000 14.7391303046 -15.5580711608 7.7796651021 -59.5569800916 -1326.6895042034 -9.1547638105 4.9313596470 1.0555623595 1158.8594631050 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0333333333 0.0325256354 -0.0118383632 0.0368916343 0.0506005575 2.4656402046 -0.8974196429 2.8001321317 3.8316228947 -0.0000000000 -0.2101180192 2.6524386036 0.0077944126 111.8584520375 -40.7131469928 132.0572801620 177.6774332671 0.0000000000 -6.3030612945 0.6040227833 -0.2198463139 0.7660444344 0.3420201433 0.9396926208 -0.0000000000 -0.7198463022 0.2620026273 0.6427876201 0.0634172537 -0.0000000000 3.6335409857 -0.0000000000 -0.0000000000 0.8726646124 -0.3490658504 0.0000000000 -0.0000013313 0.0000000000 0.0000000000 -0.0000030186 0.0000000000 0.0000000000 -0.0002531002 0.0000000000 9.8070000000 -7.5125978242 0.0000000000 -6.3038181233 101469.0000000000 4.3127189247 0.0697096326 -0.0623630703 0.5299810074 -0.2590586162 0.8074705971 0.3789995777 0.9241645031 0.0477419233 -0.7586036198 0.2807287027 0.5879727405 0.6947782397 -0.5381426014 -0.0623630703 -5.7968583505 -5.7968583505 -205.2450273069 -68.9244796630 19290.6075682366 0.0697096326 6.3820635576 6.3820622263 213.4123316686 75.7641493662 -18001.4164081692 741.6661138087 -544.1679400463 863.9661550533 0.0072785671 -0.0039168091 0.0058619769 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0634172537 3.6335409857 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000762753 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0391739345 0.1350559016 0.8840871153 0.0457080984 0.1350559016 -0.0013055902 -0.1590559016 0.0856335410 -1.2564659348 -0.2522610169 -23.1551000000 -1.0343913115 0.2297144267 91.4652066667 16940.2666666667 59.7753933333 0.3078000000 1.5347400000 16938.4666666667 0.2819565114 0.0000000000 0.8840871153 0.0000000000 -1.2619842486 0.0000000000 14.5584663671 -15.6036791149 7.7381331625 -59.2662565139 -1326.6895042034 -9.1132318708 4.9064404832 1.0717941520 1261.9924280374 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0400000000 0.0489632368 -0.0178211608 0.0555591818 0.0761830894 3.3990639035 -1.2371580852 3.9185692214 5.3268948324 -0.0000000000 -0.2521343595 3.8373797817 0.0112764613 140.0135548309 -50.9607663522 167.7655634437 224.2907898898 -0.0000000000 -6.3024671196 0.6040227978 -0.2198463192 0.7660444215 0.3420201433 0.9396926208 0.0000000000 -0.7198462901 0.2620026228 0.6427876355 0.0547829947 -0.0000000000 3.1388343852 -0.0000000000 0.0000000000 0.8726645923 -0.3490658504 0.0000000000 -0.0000030186 -0.0000000000 0.0000000000 -0.0000063343 0.0000000000 -0.0000000000 -0.0004973559 -0.0000000000 9.8070000000 -7.5125977682 0.0000000000 -6.3038181900 101469.0000000000 9.0267214401 0.1154698006 -0.1040551205 0.4785310296 -0.2839684110 0.8308850674 0.4029085115 0.9117750881 0.0795670793 -0.7801748426 0.2966953493 0.5507259614 0.6017007188 -0.4301927397 -0.1040551205 -6.7107567071 -6.7107567071 -68.9244796630 36.1423265559 12229.4342974305 0.1154698006 7.3459868483 7.3459838298 75.7641493662 -16.2940829630 -9616.0532905796 902.4121335395 -581.8933900607 915.0064973634 0.0139659455 -0.0077911516 0.0125168380 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000101110 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0547829947 3.1388343852 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001729524 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0218592035 0.1342313906 0.7559581058 0.0264145410 0.1342313906 -0.0012231391 -0.1582313906 0.0851388344 -1.1787969985 -0.1333665306 -23.1551000000 -1.0286197345 0.1159319086 91.3424333333 21175.3333333333 59.7681666667 0.3078000000 1.5345000000 21173.5333333333 0.2902675823 0.0000000000 0.7559581058 -0.0000000000 -1.1846699014 -0.0000000000 14.3529680148 -15.6517576366 7.6908921620 -58.9355695103 -1326.6895042034 -9.0659908703 4.8780958829 1.0904892717 1410.7389788239 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0466666667 0.0716236628 -0.0260688813 0.0816829766 0.1117354797 4.5206912502 -1.6453970534 5.2757023557 7.1337574341 0.0000000000 -0.2941446245 5.3328585477 0.0156710507 168.2441020075 -61.2358452216 203.5699701565 271.0293884010 0.0000000000 -6.3015849399 0.6040228282 -0.2198463303 0.7660443943 0.3420201433 0.9396926208 0.0000000000 -0.7198462645 0.2620026135 0.6427876678 0.0472970333 -0.0000000000 2.7099203935 -0.0000000000 0.0000000000 0.8726645501 -0.3490658504 0.0000000000 -0.0000063343 -0.0000000000 0.0000000000 -0.0000120165 0.0000000000 0.0000000000 -0.0008523359 0.0000000000 9.8070000000 -7.5125976414 -0.0000000000 -6.3038183412 101469.0000000000 17.4333401179 0.1651038358 -0.1491577447 0.4207483679 -0.3091317875 0.8528823770 0.4279835324 0.8965885062 0.1138382472 -0.7998755572 0.3171223557 0.5095414650 0.5177631395 -0.3486561187 -0.1491577447 -6.8200305508 -6.8200305508 36.1423265559 94.1131078330 5161.8000857044 0.1651038358 7.5442237187 7.5442173844 -16.2940829630 -60.8082464182 -3738.1957460043 1066.7837461289 -636.8241967436 988.0274030465 0.0240140678 -0.0138401669 0.0245743840 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000153847 0.0000000000 -0.0000000000 -0.0000011234 0.0000000000 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 0.0472970333 2.7099203935 -0.0000000000 1.0000000000 -0.0000000000 -0.0000643687 0.0000000000 0.0000321844 -0.0003629284 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0153562156 0.1342900796 0.6503808944 0.0189694428 0.1342900796 -0.0010839682 -0.1578066136 0.0849033068 -1.0451259651 -0.0903306798 -23.1551000000 -1.0294173301 0.0758777710 91.2196600000 25410.4000000000 59.7609400000 0.3078000000 1.5342600000 25408.6000000000 0.2974733374 0.0000000000 0.6503722504 0.0000000000 -1.0510848747 0.0000000000 13.5778524338 -15.2396506872 7.6942547919 -58.9812683697 -1326.6895042034 -9.0416529383 4.8646011462 1.1223903604 1587.3785836195 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0533333333 0.1017616045 -0.0370381950 0.1168543257 0.1593342734 5.8310265457 -2.1223200979 6.8721745804 9.2530482717 -0.0000000000 -0.3361462771 7.1398190586 0.0209809552 196.5502943304 -71.5384566725 239.4708337056 317.8936216026 -0.0000000000 -6.3003590744 0.6040228859 -0.2198463513 0.7660443428 0.3420201433 0.9396926208 0.0000000000 -0.7198462162 0.2620025959 0.6427877292 0.0412094329 0.0000000000 2.3611265826 0.0000000000 0.0000000000 0.8726644700 -0.3490658504 0.0000000000 -0.0000120165 -0.0000000000 0.0000000000 -0.0000208973 0.0000000000 -0.0000000000 -0.0013321212 -0.0000000000 9.8070000000 -7.5125973752 -0.0000000000 -6.3038186584 101469.0000000000 31.2489109238 0.2145419870 -0.1931773324 0.3617870153 -0.3312947681 0.8714091646 0.4516174481 0.8800079187 0.1470637399 -0.8155684129 0.3403378317 0.4679939361 0.4496948756 -0.2903840788 -0.1931773324 -6.3858457695 -6.3858457695 94.1131078330 112.2298042892 273.2088511442 0.2145419870 7.2872216364 7.2872096198 -60.8082464182 -76.6928688977 -1027.1909978267 1217.3110261232 -703.6263217892 1077.9599861071 0.0382940507 -0.0226747856 0.0446322188 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000214798 0.0000000000 -0.0000000000 -0.0000055541 0.0000000000 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 0.0412094329 2.3611265826 0.0000000000 1.0000000000 -0.0000000000 -0.0003182258 -0.0000000000 0.0001591129 -0.0006884967 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0133797173 0.1346388734 0.5666703798 0.0165278861 0.1346388734 -0.0009444506 -0.1575740844 0.0847870422 -0.9106078187 -0.0787042194 -23.1551000000 -1.0323239451 0.0661115443 91.0968866667 29645.4666666667 59.7537133333 0.3078000000 1.5340200000 29643.6666666667 0.3033330736 -0.0000000000 0.5666275343 -0.0000000000 -0.9163554505 -0.0000000000 12.7151919269 -14.7285980075 7.7142392052 -59.1478051471 -1326.6895042034 -9.0283299961 4.8579396751 1.1583464955 1771.7036622087 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0600000000 0.1406351148 -0.0511869957 0.1626688229 0.2210619538 7.2382043740 -2.6344909417 8.5914824976 11.5326809319 -0.0000000000 -0.3781363643 9.2591520475 0.0272087924 211.0766742464 -76.8256265736 257.8961875704 341.9448911295 0.0000000000 -6.2987540935 0.6040229861 -0.2198463878 0.7660442533 0.3420201433 0.9396926208 0.0000000000 -0.7198461320 0.2620025653 0.6427878359 0.0363121978 -0.0000000000 2.0805356800 -0.0000000000 0.0000000000 0.8726643307 -0.3490658504 0.0000000000 -0.0000208973 -0.0000000000 0.0000000000 -0.0000340837 0.0000000000 0.0000000000 -0.0019779558 0.0000000000 9.8070000000 -7.5125968702 -0.0000000000 -6.3038192603 101469.0000000000 52.5536526395 0.2615957040 -0.2334569385 0.3050449305 -0.3488406365 0.8861477308 0.4724778815 0.8633413775 0.1772182759 -0.8268689387 0.3646256659 0.4281773954 0.3965153199 -0.2488179231 -0.2334569385 -5.6980360624 -5.6980360624 112.2298042892 106.2681142054 -2061.7158762739 0.2615957040 6.8288934661 6.8288725688 -76.6928688977 -80.4904918357 -112.0958835775 1346.2448336010 -775.3851473249 1178.2381534679 0.0580376854 -0.0350425083 0.0758475373 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000282082 0.0000000000 -0.0000000000 -0.0000134550 0.0000000000 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 0.0363121978 2.0805356800 -0.0000000000 1.0000000000 -0.0000000000 -0.0007709120 0.0000000000 0.0003854560 -0.0011973296 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0117897022 0.1349194643 0.4993285632 0.0145637498 0.1349194643 -0.0008322143 -0.1573870238 0.0846935119 -0.8023932606 -0.0693511893 -23.1551000000 -1.0346622027 0.0582549990 91.0037420091 31804.0350076103 59.7228595129 0.3076751903 1.5334859970 31802.2350076104 0.3080470014 0.0000000000 0.4992245522 0.0000000000 -0.8086199888 0.0000000000 12.0212154782 -14.3423967129 7.7303158797 -59.2817774345 -1326.6895042034 -9.0176122131 4.8525807836 1.1930903941 1949.8313837296 FLYING 1
-3000.0000000000 0.0000000000 3000.0000000000 0.0666666667 0.1888898106 -0.0687502686 0.2199453729 0.2979878103 8.6499826463 -3.1483362102 10.3166442465 13.8199448251 -0.0000000000 -0.4201121439 11.5388784805 0.0339079591 211.7667408345 -77.0767902713 258.7742623353 343.0895696475 0.0000000000 -6.2968379748 0.6040231497 -0.2198464473 0.7660441072 0.3420201433 0.9396926208 0.0000000000 -0.7198459948 0.2620025153 0.6427880100 0.0327765024 -0.0000000000 1.8779552540 -0.0000000000 0.0000000000 0.8726641034 -0.3490658504 0.0000000000 -0.0000340837 -0.0000000000 0.0000000000 -0.0000526299 0.0000000000 0.0000000000 -0.0027819253 0.0000000000 9.8070000000 -7.5125959920 -0.0000000000 -6.3038203069 101469.0000000000 81.6183242685 0.3053752226 -0.2690160910 0.2522375835 -0.3615615456 0.8975797737 0.4902577285 0.8474631311 0.2036015741 -0.8342802653 0.3886894520 0.3910203944 0.3550365447 -0.2185852054 -0.2690160910 -4.9697096674 -4.9697096674 106.2681142054 90.9175720690 -2543.4467646572 0.3053752226 6.3049621167 6.3049280330 -80.4904918357 -79.9648657278 269.7837159416 1452.4817779868 -846.5049596862 1283.1890472709 0.0825683707 -0.0503863916 0.1186730205 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000363121 0.0000000000 -0.0000000000 -0.0000223640 0.0000000000 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 0.0327765024 1.8779552540 -0.0000000000 1.0000000000 -0.0000000000 -0.0012813625 0.0000000000 0.0006406813 -0.0019528530 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0106417464 0.1351220447 0.4507092610 0.0131456868 0.1351220447 -0.0007511821 -0.1572519702 0.0846259851 -0.7242647430 -0.0625985085 -23.1551000000 -1.0363503729 0.0525827471 90.9402260274 31886.1050228310 59.6683785388 0.3074255708 1.5326579909 31884.3050228310 0.3114503541 0.0000000000 0.4505361206 0.0000000000 -0.7316312020 0.0000000000 11.5201798306 -14.0939917022 7.7419228831 -59.3785024630 -1326.6895042034 -9.0098742108 4.8487117825 1.2234176818 2114.9108948589 FLYING 1
