tof posE posN posU tgtE tgtN tgtU alpha beta lethality
0.1600000000 0.0564837109 -0.0205583895 2.9788450650 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001037623 -0.0000000000 FLYING
0.1700000000 0.0652313487 -0.0237422693 3.4447298625 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001200287 -0.0000000002 FLYING
0.1800000000 0.0745979364 -0.0271514285 3.9465948229 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001359751 -0.0000000007 FLYING
0.1900000000 0.0845705381 -0.0307811592 4.4846150722 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001516711 -0.0000000033 FLYING
0.2000000000 0.0951346648 -0.0346261895 5.0589660164 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001671700 -0.0000000140 FLYING
0.2100000000 0.1062742611 -0.0386806827 5.6698233396 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001825137 -0.0000000578 FLYING
0.2200000000 0.1179716850 -0.0429382491 6.3173630026 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001977357 -0.0000002328 FLYING
0.2300000000 0.1302076680 -0.0473920069 7.0017612402 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002128621 -0.0000009185 FLYING
0.2400000000 0.1429611989 -0.0520348515 7.7231945591 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002279125 -0.0000035606 FLYING
0.2500000000 0.1562091083 -0.0568605467 8.4818397360 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002428946 -0.0000135961 FLYING
0.2600000000 0.1699244830 -0.0618680418 9.2778738145 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002577818 -0.0000510675 FLYING
0.2700000000 0.1840705864 -0.0670781222 10.1114741020 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002724224 -0.0001048938 FLYING
0.2800000000 0.1986026920 -0.0725277845 10.9828125138 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002866933 -0.0001115271 FLYING
0.2900000000 0.2134864638 -0.0782176369 11.8920103631 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003008079 -0.0001185865 FLYING
0.3000000000 0.2286856634 -0.0841483411 12.8391892186 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003147580 -0.0001260060 FLYING
0.3100000000 0.2441621613 -0.0903205337 13.8244709035 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003285304 -0.0001338220 FLYING
0.3200000000 0.2598759204 -0.0967348273 14.8479774923 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003421077 -0.0001420749 FLYING
0.3300000000 0.2757849793 -0.1033918104 15.9098313078 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003554677 -0.0001508100 FLYING
0.3400000000 0.2918454356 -0.1102920482 17.0101549181 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003685826 -0.0001600781 FLYING
0.3500000000 0.3080114279 -0.1174360830 18.1490711332 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003814185 -0.0001699367 FLYING
0.3600000000 0.3242351188 -0.1248244339 19.3267030011 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003939336 -0.0001804506 FLYING
0.3700000000 0.3404666770 -0.1324575978 20.5431738046 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004060770 -0.0001916932 FLYING
0.3800000000 0.3566542589 -0.1403360492 21.7986070571 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004177867 -0.0002037476 FLYING
0.3900000000 0.3727439906 -0.1484602407 23.0931264984 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004289868 -0.0002167086 FLYING
0.4000000000 0.3886799495 -0.1568306029 24.4268560906 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004395844 -0.0002306838 FLYING
0.4100000000 0.4044041453 -0.1654475453 25.7999200136 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004494655 -0.0002457955 FLYING
0.4200000000 0.4198565014 -0.1743114563 27.2124426602 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004584891 -0.0002621831 FLYING
0.4300000000 0.4349748361 -0.1834227035 28.6645486316 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004664806 -0.0002800045 FLYING
0.4400000000 0.4496948427 -0.1927816347 30.1563627317 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004732223 -0.0002994378 FLYING
0.4500000000 0.4639500708 -0.2023885779 31.6880099623 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004784418 -0.0003206825 FLYING
0.4600000000 0.4776719065 -0.2122438428 33.2596155174 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004817967 -0.0003439587 FLYING
0.4700000000 0.4907895525 -0.2223477215 34.8713047772 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004828555 -0.0003695041 FLYING
0.4800000000 0.5032300082 -0.2327004898 36.5232033027 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004810729 -0.0003975657 FLYING
0.4900000000 0.5149180495 -0.2433024089 38.2154368287 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004757617 -0.0004283834 FLYING
0.5000000000 0.5257762082 -0.2541537278 39.9481312580 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004660592 -0.0004621605 FLYING
0.5100000000 0.5357247511 -0.2652546850 41.7214126546 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004508952 -0.0004990138 FLYING
0.5200000000 0.5446816582 -0.2766055119 43.5354072365 -2000.0000000000 0.0000000000 3000.0000000000 -0.0004289696 -0.0005388930 FLYING
0.5300000000 0.5525626007 -0.2882064348 45.3902413686 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003987601 -0.0005814624 FLYING
0.5400000000 0.5592809182 -0.3000576768 47.2860415557 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003585953 -0.0006259437 FLYING
0.5500000000 0.5647475564 -0.3121593896 49.2229234859 -2000.0000000000 0.0000000000 3000.0000000000 -0.0003068363 -0.0006709356 FLYING
0.5600000000 0.5688709914 -0.3245114441 51.2009590825 -2000.0000000000 0.0000000000 3000.0000000000 -0.0002422032 -0.0007142292 FLYING
0.5700000000 0.5715574644 -0.3371136952 53.2202202321 -2000.0000000000 0.0000000000 3000.0000000000 -0.0001643225 -0.0007528899 FLYING
0.5800000000 0.5727109728 -0.3499659672 55.2807787766 -2000.0000000000 0.0000000000 3000.0000000000 -0.0000742570 -0.0007835543 FLYING
0.5900000000 0.5722332745 -0.3630680203 57.3827040883 -2000.0000000000 0.0000000000 3000.0000000000 0.0000251689 -0.0008031320 FLYING
0.6000000000 0.5700239037 -0.3764195300 59.5260622498 -2000.0000000000 0.0000000000 3000.0000000000 0.0000985252 -0.0008096892 FLYING
0.6100000000 0.5659912543 -0.3899531132 61.7109192295 -2000.0000000000 0.0000000000 3000.0000000000 0.0002347096 -0.0008029195 FLYING
0.6200000000 0.5600194214 -0.4037344759 63.9373395805 -2000.0000000000 0.0000000000 3000.0000000000 0.0003347529 -0.0007845216 FLYING
0.6300000000 0.5520013620 -0.4177627023 66.2053876827 -2000.0000000000 0.0000000000 3000.0000000000 0.0004270938 -0.0007573264 FLYING
0.6400000000 0.5418276621 -0.4320372511 68.5151272867 -2000.0000000000 0.0000000000 3000.0000000000 0.0005099383 -0.0007245104 FLYING
0.6500000000 0.5293866279 -0.4465575611 70.8666214916 -2000.0000000000 0.0000000000 3000.0000000000 0.0005830614 -0.0006889003 FLYING
0.6600000000 0.5145642666 -0.4613230554 73.2599327161 -2000.0000000000 0.0000000000 3000.0000000000 0.0006471267 -0.0006526562 FLYING
0.6700000000 0.4972442741 -0.4763331387 75.6951226701 -2000.0000000000 0.0000000000 3000.0000000000 0.0007032335 -0.0006172389 FLYING
0.6800000000 0.4773080272 -0.4915871920 78.1722523257 -2000.0000000000 0.0000000000 3000.0000000000 0.0007525992 -0.0005835264 FLYING
0.6900000000 0.4546345787 -0.5070845693 80.6913818868 -2000.0000000000 0.0000000000 3000.0000000000 0.0007963803 -0.0005519725 FLYING
0.7000000000 0.4291006529 -0.5228245948 83.2525707599 -2000.0000000000 0.0000000000 3000.0000000000 0.0008355922 -0.0005227487 FLYING
0.7100000000 0.4005806421 -0.5388065622 85.8558775229 -2000.0000000000 0.0000000000 3000.0000000000 0.0008710882 -0.0004958525 FLYING
0.7200000000 0.3689466026 -0.5550297339 88.5013598945 -2000.0000000000 0.0000000000 3000.0000000000 0.0009035675 -0.0004711826 FLYING
0.7300000000 0.3340682497 -0.5714933411 91.1890747029 -2000.0000000000 0.0000000000 3000.0000000000 0.0009335948 -0.0004485874 FLYING
0.7400000000 0.2958129543 -0.5881965843 93.9190778536 -2000.0000000000 0.0000000000 3000.0000000000 0.0009616232 -0.0004278946 FLYING
0.7500000000 0.2540457376 -0.6051386331 96.6914242973 -2000.0000000000 0.0000000000 3000.0000000000 0.0009880155 -0.0004089291 FLYING
0.7600000000 0.2086292671 -0.6223186264 99.5061679975 -2000.0000000000 0.0000000000 3000.0000000000 0.0010130621 -0.0003915227 FLYING
0.7700000000 0.1594238525 -0.6397356726 102.3633618968 -2000.0000000000 0.0000000000 3000.0000000000 0.0010369962 -0.0003755192 FLYING
0.7800000000 0.1062874415 -0.6573888495 105.2630578838 -2000.0000000000 0.0000000000 3000.0000000000 0.0010600024 -0.0003607748 FLYING
0.7900000000 0.0490756623 -0.6752771938 108.2053049612 -2000.0000000000 0.0000000000 3000.0000000000 0.0010822187 -0.0003471564 FLYING
0.8000000000 -0.0123579889 -0.6933996617 111.1901424684 -2000.0000000000 0.0000000000 3000.0000000000 0.0011037811 -0.0003345550 FLYING
0.8100000000 -0.0781623188 -0.7117551749 114.2176079440 -2000.0000000000 0.0000000000 3000.0000000000 0.0011247958 -0.0003228703 FLYING
0.8200000000 -0.1484881445 -0.7303425392 117.2877237083 -2000.0000000000 0.0000000000 3000.0000000000 0.0011453480 -0.0003120122 FLYING
0.8300000000 -0.2234878026 -0.7491603369 120.4004789004 -2000.0000000000 0.0000000000 3000.0000000000 0.0011654819 -0.0003018940 FLYING
0.8400000000 -0.3033157021 -0.7682071160 123.5558605936 -2000.0000000000 0.0000000000 3000.0000000000 0.0011852544 -0.0002924456 FLYING
0.8500000000 -0.3881283117 -0.7874813906 126.7538537491 -2000.0000000000 0.0000000000 3000.0000000000 0.0012047124 -0.0002836048 FLYING
0.8600000000 -0.4780841446 -0.8069816405 129.9944411703 -2000.0000000000 0.0000000000 3000.0000000000 0.0012238675 -0.0002753089 FLYING
0.8700000000 -0.5733436493 -0.8267063155 133.2776034655 -2000.0000000000 0.0000000000 3000.0000000000 0.0012426726 -0.0002674893 FLYING
0.8800000000 -0.6740689137 -0.8466538486 136.6033190300 -2000.0000000000 0.0000000000 3000.0000000000 0.0012612566 -0.0002601317 FLYING
0.8900000000 -0.7804239826 -0.8668226384 139.9715639685 -2000.0000000000 0.0000000000 3000.0000000000 0.0012796424 -0.0002531964 FLYING
0.9000000000 -0.8925748350 -0.8872110492 143.3823120494 -2000.0000000000 0.0000000000 3000.0000000000 0.0012978500 -0.0002466483 FLYING
0.9100000000 -1.0106893640 -0.9078174112 146.8355346602 -2000.0000000000 0.0000000000 3000.0000000000 0.0013158968 -0.0002404558 FLYING
0.9200000000 -1.1349373555 -0.9286400200 150.3312007618 -2000.0000000000 0.0000000000 3000.0000000000 0.0013337971 -0.0002345906 FLYING
0.9300000000 -1.2654904660 -0.9496771368 153.8692768435 -2000.0000000000 0.0000000000 3000.0000000000 0.0013515636 -0.0002290272 FLYING
0.9400000000 -1.4025221999 -0.9709269883 157.4497268788 -2000.0000000000 0.0000000000 3000.0000000000 0.0013692753 -0.0002237554 FLYING
0.9500000000 -1.5462084783 -0.9923878094 161.0725208590 -2000.0000000000 0.0000000000 3000.0000000000 0.0013871087 -0.0002187829 FLYING
0.9600000000 -1.6967291413 -1.0140579462 164.7376553038 -2000.0000000000 0.0000000000 3000.0000000000 0.0014048633 -0.0002140485 FLYING
0.9700000000 -1.8542661806 -1.0359357184 168.4451259140 -2000.0000000000 0.0000000000 3000.0000000000 0.0014225491 -0.0002095359 FLYING
0.9800000000 -2.0190037468 -1.0580194188 172.1949275578 -2000.0000000000 0.0000000000 3000.0000000000 0.0014401729 -0.0002052295 FLYING
0.9900000000 -2.1911281465 -1.0803073135 175.9870542564 -2000.0000000000 0.0000000000 3000.0000000000 0.0014577404 -0.0002011154 FLYING
1.0000000000 -2.3708278398 -1.1027976412 179.8214991711 -2000.0000000000 0.0000000000 3000.0000000000 0.0014752569 -0.0001971807 FLYING
1.0100000000 -2.5582934376 -1.1254886136 183.6982545890 -2000.0000000000 0.0000000000 3000.0000000000 0.0014927270 -0.0001934138 FLYING
1.0200000000 -2.7537176986 -1.1483784153 187.6173119092 -2000.0000000000 0.0000000000 3000.0000000000 0.0015101546 -0.0001898039 FLYING
1.0300000000 -2.9572955260 -1.1714652037 191.5786616289 -2000.0000000000 0.0000000000 3000.0000000000 0.0015275434 -0.0001863412 FLYING
1.0400000000 -3.1692239645 -1.1947471086 195.5822933285 -2000.0000000000 0.0000000000 3000.0000000000 0.0015448965 -0.0001830166 FLYING
1.0500000000 -3.3897021969 -1.2182222327 199.6281956579 -2000.0000000000 0.0000000000 3000.0000000000 0.0015622166 -0.0001798218 FLYING
1.0600000000 -3.6189315396 -1.2418886511 203.7163563215 -2000.0000000000 0.0000000000 3000.0000000000 0.0015795199 -0.0001767516 FLYING
1.0700000000 -3.8571155012 -1.2657444078 207.8467621314 -2000.0000000000 0.0000000000 3000.0000000000 0.0015968357 -0.0001738032 FLYING
1.0800000000 -4.1044599023 -1.2897875085 212.0193991237 -2000.0000000000 0.0000000000 3000.0000000000 0.0016141267 -0.0001709629 FLYING
1.0900000000 -4.3611726528 -1.3140159268 216.2342515643 -2000.0000000000 0.0000000000 3000.0000000000 0.0016313944 -0.0001682247 FLYING
1.1000000000 -4.6274637164 -1.3384276013 220.4913015376 -2000.0000000000 0.0000000000 3000.0000000000 0.0016486409 -0.0001655830 FLYING
1.1100000000 -4.9035451768 -1.3630204427 224.7905301118 -2000.0000000000 0.0000000000 3000.0000000000 0.0016658674 -0.0001630326 FLYING
1.1200000000 -5.1896312318 -1.3877923335 229.1319173224 -2000.0000000000 0.0000000000 3000.0000000000 0.0016830751 -0.0001605688 FLYING
1.1300000000 -5.4859381892 -1.4127411280 233.5154421577 -2000.0000000000 0.0000000000 3000.0000000000 0.0017002652 -0.0001581870 FLYING
1.1400000000 -5.7926844617 -1.4378646522 237.9410825420 -2000.0000000000 0.0000000000 3000.0000000000 0.0017174385 -0.0001558831 FLYING
1.1500000000 -6.1100905612 -1.4631607039 242.4088153201 -2000.0000000000 0.0000000000 3000.0000000000 0.0017345958 -0.0001536531 FLYING
1.1600000000 -6.4383790933 -1.4886270522 246.9186162413 -2000.0000000000 0.0000000000 3000.0000000000 0.0017517379 -0.0001514935 FLYING
1.1700000000 -6.7777747520 -1.5142614382 251.4704599428 -2000.0000000000 0.0000000000 3000.0000000000 0.0017688654 -0.0001494008 FLYING
1.1800000000 -7.1285043130 -1.5400615743 256.0643199335 -2000.0000000000 0.0000000000 3000.0000000000 0.0017859787 -0.0001473718 FLYING
1.1900000000 -7.4907966279 -1.5660251442 260.7001685777 -2000.0000000000 0.0000000000 3000.0000000000 0.0018030784 -0.0001454036 FLYING
1.2000000000 -7.8648826175 -1.5921498034 265.3779770784 -2000.0000000000 0.0000000000 3000.0000000000 0.0018201647 -0.0001434933 FLYING
1.2100000000 -8.2509952650 -1.6184331784 270.0977154603 -2000.0000000000 0.0000000000 3000.0000000000 0.0018372380 -0.0001416383 FLYING
1.2200000000 -8.6493696090 -1.6448728672 274.8593525533 -2000.0000000000 0.0000000000 3000.0000000000 0.0018542985 -0.0001398361 FLYING
1.2300000000 -9.0602427361 -1.6714664391 279.6628559756 -2000.0000000000 0.0000000000 3000.0000000000 0.0018713464 -0.0001380844 FLYING
1.2400000000 -9.4838537734 -1.6982114346 284.5081921163 -2000.0000000000 0.0000000000 3000.0000000000 0.0018883817 -0.0001363810 FLYING
1.2500000000 -9.9204438807 -1.7251053653 289.3953261185 -2000.0000000000 0.0000000000 3000.0000000000 0.0019054046 -0.0001347239 FLYING
1.2600000000 -10.3702562422 -1.7521457140 294.3242218617 -2000.0000000000 0.0000000000 3000.0000000000 0.0019224149 -0.0001331111 FLYING
1.2700000000 -10.8335360581 -1.7793299347 299.2948419450 -2000.0000000000 0.0000000000 3000.0000000000 0.0019394128 -0.0001315407 FLYING
1.2800000000 -11.3105305360 -1.8066554525 304.3071476692 -2000.0000000000 0.0000000000 3000.0000000000 0.0019563980 -0.0001300110 FLYING
1.2900000000 -11.8014888819 -1.8341196634 309.3610990192 -2000.0000000000 0.0000000000 3000.0000000000 0.0019733706 -0.0001285204 FLYING
1.3000000000 -12.3066622906 -1.8617199345 314.4566546465 -2000.0000000000 0.0000000000 3000.0000000000 0.0019903302 -0.0001270673 FLYING
1.3100000000 -12.8263039364 -1.8894536040 319.5937718516 -2000.0000000000 0.0000000000 3000.0000000000 0.0020072768 -0.0001256502 FLYING
1.3200000000 -13.3606689631 -1.9173179810 324.7724065659 -2000.0000000000 0.0000000000 3000.0000000000 0.0020242101 -0.0001242678 FLYING
1.3300000000 -13.9100144736 -1.9453103455 329.9925133339 -2000.0000000000 0.0000000000 3000.0000000000 0.0020411298 -0.0001229187 FLYING
1.3400000000 -14.4745995195 -1.9734279484 335.2540452953 -2000.0000000000 0.0000000000 3000.0000000000 0.0020580356 -0.0001216016 FLYING
1.3500000000 -15.0546850899 -2.0016680118 340.5569541671 -2000.0000000000 0.0000000000 3000.0000000000 0.0020749281 -0.0001203154 FLYING
1.3600000000 -15.6505340532 -2.0300277258 345.9011897583 -2000.0000000000 0.0000000000 3000.0000000000 0.0020918067 -0.0001190590 FLYING
1.3700000000 -16.2624111401 -2.0585042491 351.2866999504 -2000.0000000000 0.0000000000 3000.0000000000 0.0021086699 -0.0001178313 FLYING
1.3800000000 -16.8905829761 -2.0870947114 356.7134311458 -2000.0000000000 0.0000000000 3000.0000000000 0.0021254547 -0.0001166269 FLYING
1.3900000000 -17.5353172803 -2.1157962008 362.1813245113 -2000.0000000000 0.0000000000 3000.0000000000 0.0021421347 -0.0001154435 FLYING
1.4000000000 -18.1968824831 -2.1446057595 367.6903144616 -2000.0000000000 0.0000000000 3000.0000000000 0.0021587907 -0.0001142859 FLYING
1.4100000000 -18.8755487169 -2.1735204006 373.2403335983 -2000.0000000000 0.0000000000 3000.0000000000 0.0021754210 -0.0001131531 FLYING
1.4200000000 -19.5715877907 -2.2025371076 378.8313126904 -2000.0000000000 0.0000000000 3000.0000000000 0.0021920250 -0.0001120443 FLYING
1.4300000000 -20.2852731690 -2.2316528354 384.4631806533 -2000.0000000000 0.0000000000 3000.0000000000 0.0022086019 -0.0001109586 FLYING
1.4400000000 -21.0168799521 -2.2608645097 390.1358645286 -2000.0000000000 0.0000000000 3000.0000000000 0.0022251510 -0.0001098952 FLYING
1.4500000000 -21.7666848541 -2.2901690274 395.8492894633 -2000.0000000000 0.0000000000 3000.0000000000 0.0022416714 -0.0001088535 FLYING
1.4600000000 -22.5349661814 -2.3195632565 401.6033786894 -2000.0000000000 0.0000000000 3000.0000000000 0.0022581626 -0.0001078327 FLYING
1.4700000000 -23.3220038105 -2.3490440361 407.3980535037 -2000.0000000000 0.0000000000 3000.0000000000 0.0022746235 -0.0001068321 FLYING
1.4800000000 -24.1280791653 -2.3786081770 413.2332332472 -2000.0000000000 0.0000000000 3000.0000000000 0.0022910534 -0.0001058511 FLYING
1.4900000000 -24.9534751938 -2.4082524610 419.1088352854 -2000.0000000000 0.0000000000 3000.0000000000 0.0023074515 -0.0001048891 FLYING
1.5000000000 -25.7984763440 -2.4379736415 425.0247749876 -2000.0000000000 0.0000000000 3000.0000000000 0.0023238169 -0.0001039455 FLYING
1.5100000000 -26.6633685399 -2.4677684438 430.9809657077 -2000.0000000000 0.0000000000 3000.0000000000 0.0023401486 -0.0001030196 FLYING
1.5200000000 -27.5484391568 -2.4976335645 436.9773187635 -2000.0000000000 0.0000000000 3000.0000000000 0.0023564458 -0.0001021110 FLYING
1.5300000000 -28.4539769954 -2.5275656723 443.0137434176 -2000.0000000000 0.0000000000 3000.0000000000 0.0023727074 -0.0001012191 FLYING
1.5400000000 -29.3802722562 -2.5575614076 449.0901468577 -2000.0000000000 0.0000000000 3000.0000000000 0.0023889327 -0.0001003434 FLYING
1.5500000000 -30.3276165129 -2.5876173831 455.2064341771 -2000.0000000000 0.0000000000 3000.0000000000 0.0024051205 -0.0000994835 FLYING
1.5600000000 -31.2963026856 -2.6177301835 461.3625083555 -2000.0000000000 0.0000000000 3000.0000000000 0.0024212699 -0.0000986388 FLYING
1.5700000000 -32.2866250129 -2.6478963660 467.5582702400 -2000.0000000000 0.0000000000 3000.0000000000 0.0024373798 -0.0000978089 FLYING
1.5800000000 -33.2988790239 -2.6781124600 473.7936185261 -2000.0000000000 0.0000000000 3000.0000000000 0.0024534492 -0.0000969935 FLYING
1.5900000000 -34.3333615096 -2.7083749679 480.0684497390 -2000.0000000000 0.0000000000 3000.0000000000 0.0024694771 -0.0000961920 FLYING
1.6000000000 -35.3903704935 -2.7386803645 486.3826582155 -2000.0000000000 0.0000000000 3000.0000000000 0.0024854624 -0.0000954040 FLYING
1.6100000000 -36.4702052020 -2.7690250978 492.7361360851 -2000.0000000000 0.0000000000 3000.0000000000 0.0025014039 -0.0000946293 FLYING
1.6200000000 -37.5731660336 -2.7994055888 499.1287732524 -2000.0000000000 0.0000000000 3000.0000000000 0.0025173026 -0.0000938675 FLYING
1.6300000000 -38.6995541844 -2.8298182220 505.5604553379 -2000.0000000000 0.0000000000 3000.0000000000 0.0025331558 -0.0000931181 FLYING
1.6400000000 -39.8496717062 -2.8602593491 512.0310643402 -2000.0000000000 0.0000000000 3000.0000000000 0.0025489606 -0.0000923808 FLYING
1.6500000000 -41.0238216935 -2.8907252957 518.5404799820 -2000.0000000000 0.0000000000 3000.0000000000 0.0025647157 -0.0000916552 FLYING
1.6600000000 -42.2223082504 -2.9212123618 525.0885796932 -2000.0000000000 0.0000000000 3000.0000000000 0.0025804200 -0.0000909411 FLYING
1.6700000000 -43.4454364567 -2.9517168217 531.6752385956 -2000.0000000000 0.0000000000 3000.0000000000 0.0025960723 -0.0000902381 FLYING
1.6800000000 -44.6935123336 -2.9822349244 538.3003294859 -2000.0000000000 0.0000000000 3000.0000000000 0.0026116712 -0.0000895459 FLYING
1.6900000000 -45.9668428089 -3.0127628936 544.9637228211 -2000.0000000000 0.0000000000 3000.0000000000 0.0026272156 -0.0000888642 FLYING
1.7000000000 -47.2657356813 -3.0432969284 551.6652867027 -2000.0000000000 0.0000000000 3000.0000000000 0.0026426754 -0.0000881914 FLYING
1.7100000000 -48.5904993688 -3.0738332079 558.4048867909 -2000.0000000000 0.0000000000 3000.0000000000 0.0026580463 -0.0000875271 FLYING
1.7200000000 -49.9414428432 -3.1043678918 565.1823862836 -2000.0000000000 0.0000000000 3000.0000000000 0.0026733577 -0.0000868726 FLYING
1.7300000000 -51.3188758209 -3.1348971160 571.9976459806 -2000.0000000000 0.0000000000 3000.0000000000 0.0026886079 -0.0000862276 FLYING
1.7400000000 -52.7231087207 -3.1654169928 578.8505242704 -2000.0000000000 0.0000000000 3000.0000000000 0.0027037954 -0.0000855919 FLYING
1.7500000000 -54.1544526259 -3.1959236113 585.7408771175 -2000.0000000000 0.0000000000 3000.0000000000 0.0027189190 -0.0000849652 FLYING
1.7600000000 -55.6132192446 -3.2264130375 592.6685580495 -2000.0000000000 0.0000000000 3000.0000000000 0.0027339771 -0.0000843474 FLYING
1.7700000000 -57.0997208700 -3.2568813148 599.6334181449 -2000.0000000000 0.0000000000 3000.0000000000 0.0027489685 -0.0000837382 FLYING
1.7800000000 -58.6142703399 -3.2873244642 606.6353060213 -2000.0000000000 0.0000000000 3000.0000000000 0.0027638916 -0.0000831374 FLYING
1.7900000000 -60.1571809962 -3.3177384846 613.6740678241 -2000.0000000000 0.0000000000 3000.0000000000 0.0027787452 -0.0000825447 FLYING
1.8000000000 -61.7287666427 -3.3481193531 620.7495472159 -2000.0000000000 0.0000000000 3000.0000000000 0.0027935276 -0.0000819601 FLYING
1.8100000000 -63.3293415034 -3.3784630256 627.8615853656 -2000.0000000000 0.0000000000 3000.0000000000 0.0028082374 -0.0000813832 FLYING
1.8200000000 -64.9592201801 -3.4087654367 635.0100209392 -2000.0000000000 0.0000000000 3000.0000000000 0.0028228731 -0.0000808139 FLYING
1.8300000000 -66.6187176086 -3.4390225003 642.1946900898 -2000.0000000000 0.0000000000 3000.0000000000 0.0028374333 -0.0000802521 FLYING
1.8400000000 -68.3081490155 -3.4692301102 649.4154264495 -2000.0000000000 0.0000000000 3000.0000000000 0.0028519163 -0.0000796975 FLYING
1.8500000000 -70.0278298736 -3.4993841399 656.6720611203 -2000.0000000000 0.0000000000 3000.0000000000 0.0028663207 -0.0000791500 FLYING
1.8600000000 -71.7780758574 -3.5294804433 663.9644226673 -2000.0000000000 0.0000000000 3000.0000000000 0.0028806449 -0.0000786093 FLYING
1.8700000000 -73.5592027972 -3.5595148554 671.2923371108 -2000.0000000000 0.0000000000 3000.0000000000 0.0028948873 -0.0000780755 FLYING
1.8800000000 -75.3715266335 -3.5894831919 678.6556279203 -2000.0000000000 0.0000000000 3000.0000000000 0.0029090464 -0.0000775482 FLYING
