tof posE posN posU tgtE tgtN tgtU alpha beta lethality
0.8900000000 -0.1498073756 -0.9394143083 139.9779974087 -3500.0000000000 0.0000000000 3000.0000000000 0.0010423462 -0.0003108688 FLYING
0.9000000000 -0.2305294788 -0.9620500113 143.3895911563 -3500.0000000000 0.0000000000 3000.0000000000 0.0010601120 -0.0003016732 FLYING
0.9100000000 -0.3160676691 -0.9849536490 146.8437294120 -3500.0000000000 0.0000000000 3000.0000000000 0.0010775578 -0.0002930300 FLYING
0.9200000000 -0.4065660020 -1.0081243131 150.3403851567 -3500.0000000000 0.0000000000 3000.0000000000 0.0010947236 -0.0002848935 FLYING
0.9300000000 -0.5021702767 -1.0315610680 153.8795290514 -3500.0000000000 0.0000000000 3000.0000000000 0.0011116435 -0.0002772223 FLYING
0.9400000000 -0.6030280233 -1.0552629513 157.4611293955 -3500.0000000000 0.0000000000 3000.0000000000 0.0011284031 -0.0002699944 FLYING
0.9500000000 -0.7092889506 -1.0792290218 161.0851606416 -3500.0000000000 0.0000000000 3000.0000000000 0.0011451661 -0.0002632100 FLYING
0.9600000000 -0.8211061363 -1.1034584782 164.7516239929 -3500.0000000000 0.0000000000 3000.0000000000 0.0011617834 -0.0002567875 FLYING
0.9700000000 -0.9386346585 -1.1279505026 168.4605200031 -3500.0000000000 0.0000000000 3000.0000000000 0.0011782762 -0.0002506999 FLYING
0.9800000000 -1.0620316077 -1.1527042601 172.2118485653 -3500.0000000000 0.0000000000 3000.0000000000 0.0011946612 -0.0002449223 FLYING
0.9900000000 -1.1914560922 -1.1777188985 176.0056089022 -3500.0000000000 0.0000000000 3000.0000000000 0.0012109534 -0.0002394320 FLYING
1.0000000000 -1.3270692428 -1.2029935480 179.8417995554 -3500.0000000000 0.0000000000 3000.0000000000 0.0012271655 -0.0002342085 FLYING
1.0100000000 -1.4690342183 -1.2285273216 183.7204183743 -3500.0000000000 0.0000000000 3000.0000000000 0.0012433089 -0.0002292330 FLYING
1.0200000000 -1.6175162103 -1.2543193148 187.6414625061 -3500.0000000000 0.0000000000 3000.0000000000 0.0012593939 -0.0002244885 FLYING
1.0300000000 -1.7726824488 -1.2803686053 191.6049283838 -3500.0000000000 0.0000000000 3000.0000000000 0.0012754293 -0.0002199593 FLYING
1.0400000000 -1.9347022071 -1.3066742532 195.6108117157 -3500.0000000000 0.0000000000 3000.0000000000 0.0012914231 -0.0002156312 FLYING
1.0500000000 -2.1037468070 -1.3332353006 199.6591074738 -3500.0000000000 0.0000000000 3000.0000000000 0.0013073824 -0.0002114912 FLYING
1.0600000000 -2.2799896239 -1.3600507717 203.7498098820 -3500.0000000000 0.0000000000 3000.0000000000 0.0013233249 -0.0002075300 FLYING
1.0700000000 -2.4636061438 -1.3871196690 207.8829124794 -3500.0000000000 0.0000000000 3000.0000000000 0.0013392792 -0.0002037418 FLYING
1.0800000000 -2.6547740753 -1.4144409657 212.0584082549 -3500.0000000000 0.0000000000 3000.0000000000 0.0013552177 -0.0002001078 FLYING
1.0900000000 -2.8536731726 -1.4420136113 216.2762886349 -3500.0000000000 0.0000000000 3000.0000000000 0.0013711450 -0.0001966190 FLYING
1.1000000000 -3.0604852167 -1.4698365293 220.5365430741 -3500.0000000000 0.0000000000 3000.0000000000 0.0013870654 -0.0001932667 FLYING
1.1100000000 -3.2753940745 -1.4979086239 224.8391602242 -3500.0000000000 0.0000000000 3000.0000000000 0.0014029829 -0.0001900431 FLYING
1.1200000000 -3.4985857044 -1.5262287806 229.1841279206 -3500.0000000000 0.0000000000 3000.0000000000 0.0014189009 -0.0001869408 FLYING
1.1300000000 -3.7302481616 -1.5547958657 233.5714331699 -3500.0000000000 0.0000000000 3000.0000000000 0.0014348226 -0.0001839531 FLYING
1.1400000000 -3.9705716034 -1.5836087263 238.0010621365 -3500.0000000000 0.0000000000 3000.0000000000 0.0014507510 -0.0001810737 FLYING
1.1500000000 -4.2197482950 -1.6126661901 242.4730001285 -3500.0000000000 0.0000000000 3000.0000000000 0.0014666888 -0.0001782967 FLYING
1.1600000000 -4.4779726146 -1.6419670653 246.9872315849 -3500.0000000000 0.0000000000 3000.0000000000 0.0014826385 -0.0001756167 FLYING
1.1700000000 -4.7454410588 -1.6715101407 251.5437400608 -3500.0000000000 0.0000000000 3000.0000000000 0.0014986022 -0.0001730287 FLYING
1.1800000000 -5.0223522483 -1.7012941850 256.1425082139 -3500.0000000000 0.0000000000 3000.0000000000 0.0015145822 -0.0001705280 FLYING
1.1900000000 -5.3089069327 -1.7313179472 260.7835177897 -3500.0000000000 0.0000000000 3000.0000000000 0.0015305805 -0.0001681100 FLYING
1.2000000000 -5.6053079965 -1.7615801563 265.4667496069 -3500.0000000000 0.0000000000 3000.0000000000 0.0015465988 -0.0001657709 FLYING
1.2100000000 -5.9117604640 -1.7920795212 270.1921835431 -3500.0000000000 0.0000000000 3000.0000000000 0.0015626388 -0.0001635066 FLYING
1.2200000000 -6.2284715046 -1.8228147303 274.9597985188 -3500.0000000000 0.0000000000 3000.0000000000 0.0015787022 -0.0001613137 FLYING
1.2300000000 -6.5556504385 -1.8537844518 279.7695724830 -3500.0000000000 0.0000000000 3000.0000000000 0.0015947905 -0.0001591887 FLYING
1.2400000000 -6.8935087414 -1.8849873332 284.6214823971 -3500.0000000000 0.0000000000 3000.0000000000 0.0016109050 -0.0001571285 FLYING
1.2500000000 -7.2422600499 -1.9164220012 289.5155042192 -3500.0000000000 0.0000000000 3000.0000000000 0.0016270471 -0.0001551302 FLYING
1.2600000000 -7.6021201668 -1.9480870619 294.4516128884 -3500.0000000000 0.0000000000 3000.0000000000 0.0016432180 -0.0001531909 FLYING
1.2700000000 -7.9733070664 -1.9799811002 299.4297823083 -3500.0000000000 0.0000000000 3000.0000000000 0.0016594188 -0.0001513080 FLYING
1.2800000000 -8.3560408992 -2.0121026799 304.4499853304 -3500.0000000000 0.0000000000 3000.0000000000 0.0016756508 -0.0001494791 FLYING
1.2900000000 -8.7505439971 -2.0444503435 309.5121937374 -3500.0000000000 0.0000000000 3000.0000000000 0.0016919150 -0.0001477019 FLYING
1.3000000000 -9.1570408786 -2.0770226120 314.6163782267 -3500.0000000000 0.0000000000 3000.0000000000 0.0017082122 -0.0001459741 FLYING
1.3100000000 -9.5757582537 -2.1098179849 319.7625083923 -3500.0000000000 0.0000000000 3000.0000000000 0.0017245437 -0.0001442937 FLYING
1.3200000000 -10.0069250287 -2.1428349398 324.9505527079 -3500.0000000000 0.0000000000 3000.0000000000 0.0017409101 -0.0001426587 FLYING
1.3300000000 -10.4507723114 -2.1760719327 330.1804785089 -3500.0000000000 0.0000000000 3000.0000000000 0.0017573125 -0.0001410673 FLYING
1.3400000000 -10.9075334153 -2.2095273971 335.4522519747 -3500.0000000000 0.0000000000 3000.0000000000 0.0017737515 -0.0001395178 FLYING
1.3500000000 -11.3774438651 -2.2431997446 340.7658381100 -3500.0000000000 0.0000000000 3000.0000000000 0.0017902289 -0.0001380086 FLYING
1.3600000000 -11.8607413627 -2.2770873614 346.1212002586 -3500.0000000000 0.0000000000 3000.0000000000 0.0018067451 -0.0001365380 FLYING
