tgtE tgtN tgtU tof posE posN posU range velE velN velU u v w speed mach accE accN accU udot vdot wdot ENUToFLU_0_0 ENUToFLU_0_1 ENUToFLU_0_2 ENUToFLU_1_0 ENUToFLU_1_1 ENUToFLU_1_2 ENUToFLU_2_0 ENUToFLU_2_1 ENUToFLU_2_2 alphaRadians betaRadians alphaDegrees betaDegrees phi theta psi phiDot thetaDot psiDot p q r pdot qdot rdot gravity axialGravity sideGravity normalGravity pressure dynamicPressure seekerPitch seekerYaw seekerENUToFLU_0_0 seekerENUToFLU_0_1 seekerENUToFLU_0_2 seekerENUToFLU_1_0 seekerENUToFLU_1_1 seekerENUToFLU_1_2 seekerENUToFLU_2_0 seekerENUToFLU_2_1 seekerENUToFLU_2_2 seekerPitchError seekerYawError seekerWLR seekerWLRD seekerWLR1 seekerWLR1D seekerWLR2 seekerWLR2D seekerWLQ seekerWLQD seekerWLQ1 seekerWLQ1D seekerWLQ2 seekerWLQ2D missileToInterceptRelativePositionForward missileToInterceptRelativePositionLeft missileToInterceptRelativePositionUp guidanceNormalCommand guidanceSideCommand accelerationLimit controlYY controlYYD controlZZ controlZZD rollFinCommand pitchFinCommand yawFinCommand rollFinDeflection pitchFinDeflection yawFinDeflection finOneDeflection finOneDeflectionDerived finOneRate finOneRateDerived finTwoDeflection finTwoDeflectionDerived finTwoRate finTwoRateDerived finThreeDeflection finThreeDeflectionDerived finThreeRate finThreeRateDerived finFourDeflection finFourDeflectionDerived finFourRate finFourRateDerived alphaPrimeRadians alphaPrimeDegrees sinPhiPrime cosPhiPrime rollFinDeflectionDegrees pitchFinDeflectionDegreesAeroBallisticFrame yawFinDeflectionDegreesAeroBallisticFrame totalFinDeflectionDegrees pitchRateDegreesAeroBallisticFrame yawRateDegreesAeroBallisticFrame rollRateDegrees sinOfFourTimesPhiPrime squaredSinOfTwoTimesPhiPrime CA0 CAA CAD CAOFF CYP CYDR CN0 CNP CNDQ CLLAP CLLP CLLDP CLM0 CLMP CLMQ CLMDQ CLNP mass unadjustedThrust transverseMomentOfInertia axialMomentOfInertia centerOfGravityFromNose thrust CX CY CZ CL CM CN CNA CMA CND CMD CMQ CLP CLD staticMargin missDistance lethality launch
-2500.0000000000 0.0000000000 3000.0000000000 0.0066666667 0.0040268185 -0.0014656421 0.0051069630 0.0066666667 0.6039437826 -0.2198175600 0.7005642638 0.9497852395 0.0000000000 -0.0420254539 1.0000000000 0.0029385836 -0.0118486444 0.0043125539 -9.8220268973 -7.5322140749 0.0000000000 -6.3038180882 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 0.0000000000 -0.7198463104 0.2620026302 0.6427876097 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8726646260 -0.3490658504 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.6130000000 0.0000000000 0.0000000000 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 -0.0000000000 -0.7198463104 0.2620026302 0.6427876097 0.6937184485 -0.4970606814 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -99.1362820785 -29740.8846235402 0.0000000000 0.0000000000 0.0000000000 0.0000000000 152.2128010673 45663.8403201908 788.0763954693 -427.5251791571 745.5957210084 0.0011117366 -0.0006374707 0.0009362559 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 0.0000000000 0.1370000000 0.0000000000 0.0000000000 0.1370000000 0.0000000000 -0.1560000000 0.0840000000 0.0000000000 0.0000000000 -23.1551000000 -1.0520000000 0.0000000000 91.9563000000 0.0000000000 59.8043000000 0.3078000000 1.5357000000 -1.8000000000 0.3430000000 -0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 6.8754935416 -11.0485361494 7.8495217933 -60.2751600478 -1326.6895042034 -8.9381416040 4.8128454791 1.6069444444 1166.0854012872 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0133333333 0.0080531104 -0.0029310925 0.0097773914 0.0130047636 0.7895683076 -0.2873793619 0.8706009755 1.2070155709 0.0000000000 -0.0840504617 0.9507145418 0.0027937542 27.8436787584 -10.1342702805 25.5055067498 38.5845497140 -0.0000000000 -6.3037511734 0.6040227736 -0.2198463104 0.7660444431 0.3420201433 0.9396926208 0.0000000000 -0.7198463104 0.2620026302 0.6427876097 0.0442184803 0.0000000000 2.5335322990 0.0000000000 0.0000000000 0.8726646260 -0.3490658504 0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.0000001679 -0.0000000000 -0.0000000000 -0.0000251915 -0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.5540650398 0.0016912533 -0.0011015142 0.6024273619 -0.2204378331 0.7671299990 0.3426852754 0.9394498869 0.0008438087 -0.7208661982 0.2623758215 0.6414911166 0.6901759555 -0.4928142571 -0.0011015142 -0.3304542736 -0.3304542736 -99.1362820785 -218.2653330888 -5997.8306795531 0.0016912533 0.5073760036 0.5073760036 152.2128010673 326.7866955240 6708.3280168301 793.5823222843 -427.9652865516 746.6717837180 0.0010612553 -0.0005495876 0.0007804591 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0442184803 2.5335322990 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0143566830 0.1344664677 0.6080477518 0.0177347261 0.1344664677 -0.0010134129 -0.1576890215 0.0848445108 -0.9770989567 -0.0844510766 -23.1551000000 -1.0308872308 0.0709389044 91.8335266667 4235.0666666667 59.7970733333 0.3078000000 1.5354600000 4233.2666666667 0.3004366574 -0.0000000000 0.6080477518 -0.0000000000 -0.9780565122 -0.0000000000 13.1415974366 -14.8676034376 7.7043610853 -59.0654874811 -1326.6895042034 -9.0349154094 4.8612323818 1.1313391320 1170.6604722703 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0200000000 0.0133168991 -0.0048469549 0.0155813979 0.0210710200 1.1613932609 -0.4227125772 1.2767851950 1.7725139829 -0.0000000000 -0.1260747553 1.2099384565 0.0035555053 55.7737429889 -20.2999823016 60.9276329324 84.8247617820 -0.0000000000 -6.3036443275 0.6040227744 -0.2198463107 0.7660444424 0.3420201433 0.9396926208 -0.0000000000 -0.7198463097 0.2620026300 0.6427876105 0.0695227165 0.0000000000 3.9833582363 0.0000000000 -0.0000000000 0.8726646249 -0.3490658504 -0.0000000000 -0.0000001679 0.0000000000 -0.0000000000 -0.0000005336 -0.0000000000 -0.0000000000 -0.0000548417 -0.0000000000 9.8070000000 -7.5125978537 0.0000000000 -6.3038180882 101469.0000000000 0.8974020050 0.0103959772 -0.0068312273 0.5941563968 -0.2235244339 0.7726674599 0.3461383479 0.9381688867 0.0052329830 -0.7260622702 0.2643406277 0.6347894236 0.6722123209 -0.4718045816 -0.0068312273 -1.3884596575 -1.3884596575 -218.2653330888 -202.1587770732 10829.7974842299 0.0103959772 2.1040411601 2.1040409922 326.7866955240 289.0772012785 -18021.1762904958 821.8986337282 -430.4480809336 752.5201914569 0.0017435334 -0.0008512326 0.0012003390 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0695227165 3.9833582363 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000096225 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0514175383 0.1356389304 0.9746897832 0.0593509712 0.1356389304 -0.0013638930 -0.1596389304 0.0859833582 -1.3113872431 -0.3363337628 -23.1551000000 -1.0384725128 0.3101723944 91.7107533333 8470.1333333333 59.7898466667 0.3078000000 1.5352200000 8468.3333333333 0.2760795816 -0.0000000000 0.9746897832 -0.0000000000 -1.3144431000 -0.0000000000 14.7037784945 -15.5393538044 7.7715382492 -59.5000921213 -1326.6895042034 -9.1466369576 4.9264835353 1.0568272509 1194.6085354851 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0266666667 0.0210595208 -0.0076650387 0.0240932992 0.0329176335 1.7199171910 -0.6259986629 1.9197502640 2.6471066710 -0.0000000000 -0.1680976446 1.7769920269 0.0052218396 83.7785895156 -30.4929128525 96.4447603442 131.1889031241 0.0000000000 -6.3034348081 0.6040227769 -0.2198463116 0.7660444401 0.3420201433 0.9396926208 -0.0000000000 -0.7198463076 0.2620026292 0.6427876133 0.0710080651 -0.0000000000 4.0684624409 -0.0000000000 -0.0000000000 0.8726646213 -0.3490658504 -0.0000000000 -0.0000005336 0.0000000000 0.0000000000 -0.0000013313 -0.0000000000 0.0000000000 -0.0001196550 0.0000000000 9.8070000000 -7.5125978466 0.0000000000 -6.3038180966 101469.0000000000 1.9356705068 0.0312658517 -0.0207590041 0.5739985277 -0.2309972666 0.7855991045 0.3544844622 0.9349266916 0.0159011776 -0.7381507003 0.2693554236 0.6185314863 0.6311977412 -0.4268640421 -0.0207590041 -2.7898733580 -2.7898733580 -202.1587770732 -116.4203618761 14891.7270748967 0.0312658517 4.1569211818 4.1569206482 289.0772012785 155.7212519110 -21985.6085197544 889.2942443518 -437.8078970343 768.6483222022 0.0036075341 -0.0017495884 0.0025840707 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0710080651 4.0684624409 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000305705 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0543961854 0.1357807707 0.9967317722 0.0626700352 0.1357807707 -0.0013780771 -0.1597807707 0.0860684624 -1.3247486032 -0.3567871400 -23.1551000000 -1.0394653951 0.3297463614 91.5879800000 12705.2000000000 59.7826200000 0.3078000000 1.5349800000 12703.4000000000 0.2746498310 0.0000000000 0.9967317722 0.0000000000 -1.3294272181 0.0000000000 14.7391303046 -15.5580711608 7.7796651021 -59.5569800916 -1326.6895042034 -9.1547638105 4.9313596470 1.0555623595 1254.3286056561 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0333333333 0.0325256354 -0.0118383632 0.0368916343 0.0506005575 2.4656402046 -0.8974196429 2.8001321317 3.8316228947 -0.0000000000 -0.2101180192 2.6524386036 0.0077944126 111.8584520375 -40.7131469928 132.0572801620 177.6774332671 0.0000000000 -6.3030612945 0.6040227833 -0.2198463139 0.7660444344 0.3420201433 0.9396926208 -0.0000000000 -0.7198463022 0.2620026273 0.6427876201 0.0634172537 -0.0000000000 3.6335409857 -0.0000000000 -0.0000000000 0.8726646124 -0.3490658504 0.0000000000 -0.0000013313 0.0000000000 0.0000000000 -0.0000030186 0.0000000000 0.0000000000 -0.0002531002 0.0000000000 9.8070000000 -7.5125978242 0.0000000000 -6.3038181233 101469.0000000000 4.3127189247 0.0639208673 -0.0428979280 0.5416152905 -0.2426756636 0.8048362563 0.3676088725 0.9294000681 0.0328516413 -0.7559871652 0.2780719975 0.5925870149 0.5729558881 -0.3691222542 -0.0428979280 -3.8518038212 -3.8518038212 -116.4203618761 -29.8719805435 11072.7873248690 0.0639208673 5.6395834901 5.6395821588 155.7212519110 34.4449825288 -14397.2722949147 992.8919229795 -453.2312386838 799.7864252612 0.0073948776 -0.0036304092 0.0058619769 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0634172537 3.6335409857 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000762753 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0391739345 0.1350559016 0.8840871153 0.0457080984 0.1350559016 -0.0013055902 -0.1590559016 0.0856335410 -1.2564659348 -0.2522610169 -23.1551000000 -1.0343913115 0.2297144267 91.4652066667 16940.2666666667 59.7753933333 0.3078000000 1.5347400000 16938.4666666667 0.2819565114 0.0000000000 0.8840871153 0.0000000000 -1.2619842486 0.0000000000 14.5584663671 -15.6036791149 7.7381331625 -59.2662565139 -1326.6895042034 -9.1132318708 4.9064404832 1.0717941520 1353.1116925327 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0400000000 0.0489632368 -0.0178211608 0.0555591818 0.0761830894 3.3990639035 -1.2371580852 3.9185692214 5.3268948324 -0.0000000000 -0.2521343595 3.8373797817 0.0112764613 140.0135548309 -50.9607663522 167.7655634437 224.2907898898 -0.0000000000 -6.3024671196 0.6040227978 -0.2198463192 0.7660444215 0.3420201433 0.9396926208 0.0000000000 -0.7198462901 0.2620026228 0.6427876355 0.0547829947 -0.0000000000 3.1388343852 -0.0000000000 0.0000000000 0.8726645923 -0.3490658504 0.0000000000 -0.0000030186 -0.0000000000 0.0000000000 -0.0000063343 0.0000000000 -0.0000000000 -0.0004973559 -0.0000000000 9.8070000000 -7.5125977682 0.0000000000 -6.3038181900 101469.0000000000 9.0267214401 0.1036310543 -0.0702020906 0.5009753624 -0.2565858069 0.8265515168 0.3835465356 0.9219570154 0.0537337591 -0.7758322894 0.2901016813 0.5602903472 0.5113700859 -0.3142357674 -0.0702020906 -4.3394449626 -4.3394449626 -29.8719805435 25.5698925848 5559.7746136274 0.1036310543 6.2734726256 6.2734696070 34.4449825288 -32.4730475418 -5678.1367262503 1114.8805361607 -478.2148923339 847.1523120379 0.0139596544 -0.0069573415 0.0125168380 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000101110 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0000000000 0.0000000000 -0.0003370337 -0.1011101240 0.0547829947 3.1388343852 -0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001729524 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0218592035 0.1342313906 0.7559581058 0.0264145410 0.1342313906 -0.0012231391 -0.1582313906 0.0851388344 -1.1787969985 -0.1333665306 -23.1551000000 -1.0286197345 0.1159319086 91.3424333333 21175.3333333333 59.7681666667 0.3078000000 1.5345000000 21173.5333333333 0.2902675823 0.0000000000 0.7559581058 -0.0000000000 -1.1846699014 -0.0000000000 14.3529680148 -15.6517576366 7.6908921620 -58.9355695103 -1326.6895042034 -9.0659908703 4.8780958829 1.0904892717 1479.6334454692 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0466666667 0.0716236628 -0.0260688813 0.0816829766 0.1117354797 4.5206912502 -1.6453970534 5.2757023557 7.1337574341 0.0000000000 -0.2941446245 5.3328585477 0.0156710507 168.2441020075 -61.2358452216 203.5699701565 271.0293884010 0.0000000000 -6.3015849399 0.6040228282 -0.2198463303 0.7660443943 0.3420201433 0.9396926208 0.0000000000 -0.7198462645 0.2620026135 0.6427876678 0.0472970333 -0.0000000000 2.7099203935 -0.0000000000 0.0000000000 0.8726645501 -0.3490658504 0.0000000000 -0.0000063343 -0.0000000000 0.0000000000 -0.0000120165 0.0000000000 0.0000000000 -0.0008523359 0.0000000000 9.8070000000 -7.5125976414 -0.0000000000 -6.3038183412 101469.0000000000 17.4333401179 0.1454761266 -0.0991795247 0.4568459782 -0.2705369938 0.8474086896 0.4001478973 0.9133062036 0.0758514257 -0.7944642299 0.3044363865 0.5254950752 0.4560954721 -0.2692965460 -0.0991795247 -4.3537852558 -4.3537852558 25.5698925848 49.4344442868 1599.5908969699 0.1454761266 6.2800490579 6.2800427236 -32.4730475418 -53.7059752171 -691.7415763303 1237.3958894507 -511.4481240100 907.9600091736 0.0243229658 -0.0122964250 0.0245743840 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000153847 0.0000000000 -0.0000000000 -0.0000011234 0.0000000000 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 -0.0000011234 -0.0003370337 -0.0009921589 -0.0954274090 0.0472970333 2.7099203935 -0.0000000000 1.0000000000 -0.0000000000 -0.0000643687 0.0000000000 0.0000321844 -0.0003629284 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0153562156 0.1342900796 0.6503808944 0.0189694428 0.1342900796 -0.0010839682 -0.1578066136 0.0849033068 -1.0451259651 -0.0903306798 -23.1551000000 -1.0294173301 0.0758777710 91.2196600000 25410.4000000000 59.7609400000 0.3078000000 1.5342600000 25408.6000000000 0.2974733374 0.0000000000 0.6503722504 0.0000000000 -1.0510848747 0.0000000000 13.5778524338 -15.2396506872 7.6942547919 -58.9812683697 -1326.6895042034 -9.0416529383 4.8646011462 1.1223903604 1617.7512630319 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0533333333 0.1017616045 -0.0370381950 0.1168543257 0.1593342734 5.8310265457 -2.1223200979 6.8721745804 9.2530482717 -0.0000000000 -0.3361462771 7.1398190586 0.0209809552 196.5502943304 -71.5384566725 239.4708337056 317.8936216026 -0.0000000000 -6.3003590744 0.6040228859 -0.2198463513 0.7660443428 0.3420201433 0.9396926208 0.0000000000 -0.7198462162 0.2620025959 0.6427877292 0.0412094329 0.0000000000 2.3611265826 0.0000000000 0.0000000000 0.8726644700 -0.3490658504 0.0000000000 -0.0000120165 -0.0000000000 0.0000000000 -0.0000208973 0.0000000000 -0.0000000000 -0.0013321212 -0.0000000000 9.8070000000 -7.5125973752 -0.0000000000 -6.3038186584 101469.0000000000 31.2489109238 0.1863855946 -0.1273713782 0.4126661976 -0.2830365435 0.8657926567 0.4159768785 0.9041539078 0.0973085178 -0.8103516804 0.3199937907 0.4908504130 0.4100432609 -0.2345000479 -0.1273713782 -4.1037707995 -4.1037707995 49.4344442868 53.8996780802 -260.0207589260 0.1863855946 5.9927913309 5.9927793144 -53.7059752171 -53.8595245083 645.6767889726 1349.9078335926 -549.9454796497 977.6925734038 0.0397738320 -0.0203533516 0.0446322188 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000214798 0.0000000000 -0.0000000000 -0.0000055541 0.0000000000 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 -0.0000055541 -0.0009921589 -0.0013781007 -0.0203551355 0.0412094329 2.3611265826 0.0000000000 1.0000000000 -0.0000000000 -0.0003182258 -0.0000000000 0.0001591129 -0.0006884967 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0133797173 0.1346388734 0.5666703798 0.0165278861 0.1346388734 -0.0009444506 -0.1575740844 0.0847870422 -0.9106078187 -0.0787042194 -23.1551000000 -1.0323239451 0.0661115443 91.0968866667 29645.4666666667 59.7537133333 0.3078000000 1.5340200000 29643.6666666667 0.3033330736 -0.0000000000 0.5666275343 -0.0000000000 -0.9163554505 -0.0000000000 12.7151919269 -14.7285980075 7.7142392052 -59.1478051471 -1326.6895042034 -9.0283299961 4.8579396751 1.1583464955 1755.1563912856 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0600000000 0.1406351148 -0.0511869957 0.1626688229 0.2210619538 7.2382043740 -2.6344909417 8.5914824976 11.5326809319 -0.0000000000 -0.3781363643 9.2591520475 0.0272087924 211.0766742464 -76.8256265736 257.8961875704 341.9448911295 0.0000000000 -6.2987540935 0.6040229861 -0.2198463878 0.7660442533 0.3420201433 0.9396926208 0.0000000000 -0.7198461320 0.2620025653 0.6427878359 0.0363121978 -0.0000000000 2.0805356800 -0.0000000000 0.0000000000 0.8726643307 -0.3490658504 0.0000000000 -0.0000208973 -0.0000000000 0.0000000000 -0.0000340837 0.0000000000 0.0000000000 -0.0019779558 0.0000000000 9.8070000000 -7.5125968702 -0.0000000000 -6.3038192603 101469.0000000000 52.5536526395 0.2251423942 -0.1535816933 0.3701450473 -0.2934096452 0.8814212523 0.4303969939 0.8950001683 0.1171884226 -0.8232563827 0.3359843431 0.4575625089 0.3724180628 -0.2077100179 -0.1535816933 -3.7593237250 -3.7593237250 53.8996780802 50.6009370616 -729.6015466647 0.2251423942 5.6342485460 5.6342276486 -53.8595245083 -50.7233801972 295.1665043433 1448.8575654204 -590.8243420028 1052.5593459497 0.0618583637 -0.0319430901 0.0758475373 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000282082 0.0000000000 -0.0000000000 -0.0000134550 0.0000000000 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 -0.0000134550 -0.0013781007 -0.0012946119 0.0454017612 0.0363121978 2.0805356800 -0.0000000000 1.0000000000 -0.0000000000 -0.0007709120 0.0000000000 0.0003854560 -0.0011973296 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0117897022 0.1349194643 0.4993285632 0.0145637498 0.1349194643 -0.0008322143 -0.1573870238 0.0846935119 -0.8023932606 -0.0693511893 -23.1551000000 -1.0346622027 0.0582549990 91.0037420091 31804.0350076103 59.7228595129 0.3076751903 1.5334859970 31802.2350076104 0.3080470014 0.0000000000 0.4992245522 0.0000000000 -0.8086199888 0.0000000000 12.0212154782 -14.3423967129 7.7303158797 -59.2817774345 -1326.6895042034 -9.0176122131 4.8525807836 1.1930903941 1885.7737999890 FLYING 1
-2500.0000000000 0.0000000000 3000.0000000000 0.0666666667 0.1888898106 -0.0687502686 0.2199453729 0.2979878103 8.6499826463 -3.1483362102 10.3166442465 13.8199448251 -0.0000000000 -0.4201121439 11.5388784805 0.0339079591 211.7667408345 -77.0767902713 258.7742623353 343.0895696475 0.0000000000 -6.2968379748 0.6040231497 -0.2198464473 0.7660441072 0.3420201433 0.9396926208 0.0000000000 -0.7198459948 0.2620025153 0.6427880100 0.0327765024 -0.0000000000 1.8779552540 -0.0000000000 0.0000000000 0.8726641034 -0.3490658504 0.0000000000 -0.0000340837 -0.0000000000 0.0000000000 -0.0000526299 0.0000000000 0.0000000000 -0.0027819253 0.0000000000 9.8070000000 -7.5125959920 -0.0000000000 -6.3038203069 101469.0000000000 81.6183242685 0.2615420628 -0.1774827335 0.3298539293 -0.3015507084 0.8945745109 0.4432891462 0.8861168052 0.1352469606 -0.8334813244 0.3519434298 0.4259632661 0.3414745340 -0.1867612435 -0.1774827335 -3.4109883412 -3.4109883412 50.6009370616 45.9592525129 -662.9038179370 0.2615420628 5.2856520500 5.2856179663 -50.7233801972 -50.2163230426 -143.0493579567 1534.3274357940 -632.0788689176 1130.1192617332 0.0899925642 -0.0466865467 0.1186730205 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 -0.0000363121 0.0000000000 -0.0000000000 -0.0000223640 0.0000000000 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 -0.0000223640 -0.0012946119 -0.0010040585 0.0417642516 0.0327765024 1.8779552540 -0.0000000000 1.0000000000 -0.0000000000 -0.0012813625 0.0000000000 0.0006406813 -0.0019528530 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.3430000000 -0.0168000000 0.0058000000 0.0000000000 -0.0106417464 0.1351220447 0.4507092610 0.0131456868 0.1351220447 -0.0007511821 -0.1572519702 0.0846259851 -0.7242647430 -0.0625985085 -23.1551000000 -1.0363503729 0.0525827471 90.9402260274 31886.1050228310 59.6683785388 0.3074255708 1.5326579909 31884.3050228310 0.3114503541 0.0000000000 0.4505361206 0.0000000000 -0.7316312020 0.0000000000 11.5201798306 -14.0939917022 7.7419228831 -59.3785024630 -1326.6895042034 -9.0098742108 4.8487117825 1.2234176818 2007.6986632716 FLYING 1
