tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.1100000000 157.6000275298 -0.8273207027 162.5351241947 7000.0000000000 0.0000000000 3000.0000000000 0.0008597670 -0.0001283095 FLYING
1.1200000000 160.7335328179 -0.8593500026 165.5939140576 7000.0000000000 0.0000000000 3000.0000000000 0.0008643503 -0.0001292652 FLYING
1.1300000000 163.9004603522 -0.8922925751 168.6799937491 7000.0000000000 0.0000000000 3000.0000000000 0.0008689402 -0.0001302123 FLYING
1.1400000000 167.1008774393 -0.9261649407 171.7932967409 7000.0000000000 0.0000000000 3000.0000000000 0.0008735357 -0.0001311508 FLYING
1.1500000000 170.3348515808 -0.9609837290 174.9337558249 7000.0000000000 0.0000000000 3000.0000000000 0.0008781359 -0.0001320805 FLYING
1.1600000000 173.6024504706 -0.9967656767 178.1013031153 7000.0000000000 0.0000000000 3000.0000000000 0.0008827400 -0.0001330014 FLYING
1.1700000000 176.9037419924 -1.0335276259 181.2958700520 7000.0000000000 0.0000000000 3000.0000000000 0.0008873470 -0.0001339136 FLYING
1.1800000000 180.2387942166 -1.0712865230 184.5173874031 7000.0000000000 0.0000000000 3000.0000000000 0.0008919561 -0.0001348168 FLYING
1.1900000000 183.6076753976 -1.1100594165 187.7657852679 7000.0000000000 0.0000000000 3000.0000000000 0.0008965667 -0.0001357111 FLYING
1.2000000000 187.0104539709 -1.1498634558 191.0409930797 7000.0000000000 0.0000000000 3000.0000000000 0.0009011779 -0.0001365964 FLYING
1.2100000000 190.4471985501 -1.1907158892 194.3429396087 7000.0000000000 0.0000000000 3000.0000000000 0.0009057890 -0.0001374726 FLYING
1.2200000000 193.9179779244 -1.2326340629 197.6715529655 7000.0000000000 0.0000000000 3000.0000000000 0.0009103992 -0.0001383397 FLYING
1.2300000000 197.4228610552 -1.2756354183 201.0267606037 7000.0000000000 0.0000000000 3000.0000000000 0.0009150079 -0.0001391977 FLYING
1.2400000000 200.9619170735 -1.3197374915 204.4084893233 7000.0000000000 0.0000000000 3000.0000000000 0.0009196143 -0.0001400465 FLYING
1.2500000000 204.5352152766 -1.3649579106 207.8166652738 7000.0000000000 0.0000000000 3000.0000000000 0.0009242178 -0.0001408860 FLYING
1.2600000000 208.1428251254 -1.4113143947 211.2512139578 7000.0000000000 0.0000000000 3000.0000000000 0.0009288179 -0.0001417161 FLYING
1.2700000000 211.7848162414 -1.4588247516 214.7120602339 7000.0000000000 0.0000000000 3000.0000000000 0.0009334137 -0.0001425370 FLYING
1.2800000000 215.4612584036 -1.5075068766 218.1991283202 7000.0000000000 0.0000000000 3000.0000000000 0.0009380048 -0.0001433484 FLYING
1.2900000000 219.1722215452 -1.5573787505 221.7123417981 7000.0000000000 0.0000000000 3000.0000000000 0.0009425905 -0.0001441503 FLYING
1.3000000000 222.9177757512 -1.6084584378 225.2516236150 7000.0000000000 0.0000000000 3000.0000000000 0.0009471702 -0.0001449428 FLYING
1.3100000000 226.6979912547 -1.6607640850 228.8168960889 7000.0000000000 0.0000000000 3000.0000000000 0.0009517435 -0.0001457257 FLYING
1.3200000000 230.5129384342 -1.7143139188 232.4080809110 7000.0000000000 0.0000000000 3000.0000000000 0.0009563097 -0.0001464990 FLYING
1.3300000000 234.3626878106 -1.7691262444 236.0250991500 7000.0000000000 0.0000000000 3000.0000000000 0.0009608683 -0.0001472626 FLYING
1.3400000000 238.2473100437 -1.8252194436 239.6678712554 7000.0000000000 0.0000000000 3000.0000000000 0.0009654188 -0.0001480165 FLYING
1.3500000000 242.1668759297 -1.8826119728 243.3363170617 7000.0000000000 0.0000000000 3000.0000000000 0.0009699611 -0.0001487608 FLYING
1.3600000000 246.1214560568 -1.9413223569 247.0303554704 7000.0000000000 0.0000000000 3000.0000000000 0.0009744946 -0.0001494953 FLYING
1.3700000000 250.1111208000 -2.0013691867 250.7499044549 7000.0000000000 0.0000000000 3000.0000000000 0.0009790023 -0.0001502171 FLYING
1.3800000000 254.1359390260 -2.0627710808 254.4948799882 7000.0000000000 0.0000000000 3000.0000000000 0.0009834463 -0.0001509191 FLYING
1.3900000000 258.1959742483 -2.1255465842 258.2651927772 7000.0000000000 0.0000000000 3000.0000000000 0.0009878773 -0.0001516108 FLYING
1.4000000000 262.2912898324 -2.1897142942 262.0607527570 7000.0000000000 0.0000000000 3000.0000000000 0.0009922941 -0.0001522919 FLYING
1.4100000000 266.4219489863 -2.2552928574 265.8814690970 7000.0000000000 0.0000000000 3000.0000000000 0.0009966961 -0.0001529624 FLYING
1.4200000000 270.5880147524 -2.3223009668 269.7272502033 7000.0000000000 0.0000000000 3000.0000000000 0.0010010830 -0.0001536223 FLYING
1.4300000000 274.7895499997 -2.3907573600 273.5980037221 7000.0000000000 0.0000000000 3000.0000000000 0.0010054542 -0.0001542714 FLYING
1.4400000000 279.0266174158 -2.4606808165 277.4936365427 7000.0000000000 0.0000000000 3000.0000000000 0.0010098094 -0.0001549098 FLYING
1.4500000000 283.2992794991 -2.5320901553 281.4140548009 7000.0000000000 0.0000000000 3000.0000000000 0.0010141479 -0.0001555374 FLYING
1.4600000000 287.6075985507 -2.6050042323 285.3591638821 7000.0000000000 0.0000000000 3000.0000000000 0.0010184694 -0.0001561542 FLYING
1.4700000000 291.9516366663 -2.6794419383 289.3288684249 7000.0000000000 0.0000000000 3000.0000000000 0.0010227735 -0.0001567601 FLYING
1.4800000000 296.3314557286 -2.7554221961 293.3230723243 7000.0000000000 0.0000000000 3000.0000000000 0.0010270596 -0.0001573550 FLYING
1.4900000000 300.7471173988 -2.8329639581 297.3416787355 7000.0000000000 0.0000000000 3000.0000000000 0.0010313274 -0.0001579391 FLYING
1.5000000000 305.1986831087 -2.9120862041 301.3845900774 7000.0000000000 0.0000000000 3000.0000000000 0.0010355765 -0.0001585121 FLYING
1.5100000000 309.6862140527 -2.9928079381 305.4517080364 7000.0000000000 0.0000000000 3000.0000000000 0.0010398064 -0.0001590740 FLYING
1.5200000000 314.2097711796 -3.0751481864 309.5429335700 7000.0000000000 0.0000000000 3000.0000000000 0.0010440168 -0.0001596249 FLYING
1.5300000000 318.7694151847 -3.1591259950 313.6581669108 7000.0000000000 0.0000000000 3000.0000000000 0.0010482073 -0.0001601647 FLYING
1.5400000000 323.3652065012 -3.2447604266 317.7973075703 7000.0000000000 0.0000000000 3000.0000000000 0.0010523774 -0.0001606933 FLYING
1.5500000000 327.9972052925 -3.3320705583 321.9602543432 7000.0000000000 0.0000000000 3000.0000000000 0.0010565269 -0.0001612107 FLYING
1.5600000000 332.6654714440 -3.4210754790 326.1469053112 7000.0000000000 0.0000000000 3000.0000000000 0.0010606553 -0.0001617169 FLYING
1.5700000000 337.3700645546 -3.5117942867 330.3571578471 7000.0000000000 0.0000000000 3000.0000000000 0.0010647622 -0.0001622118 FLYING
1.5800000000 342.1110439289 -3.6042460862 334.5909086195 7000.0000000000 0.0000000000 3000.0000000000 0.0010688473 -0.0001626955 FLYING
1.5900000000 346.8884685688 -3.6984499859 338.8480535967 7000.0000000000 0.0000000000 3000.0000000000 0.0010729103 -0.0001631677 FLYING
1.6000000000 351.7023971654 -3.7944250954 343.1284880511 7000.0000000000 0.0000000000 3000.0000000000 0.0010769508 -0.0001636286 FLYING
1.6100000000 356.5528880906 -3.8921905230 347.4321065639 7000.0000000000 0.0000000000 3000.0000000000 0.0010809685 -0.0001640781 FLYING
1.6200000000 361.4399993892 -3.9917653729 351.7588030297 7000.0000000000 0.0000000000 3000.0000000000 0.0010849639 -0.0001645163 FLYING
1.6300000000 366.3637872253 -4.0931687115 356.1084692878 7000.0000000000 0.0000000000 3000.0000000000 0.0010889360 -0.0001649431 FLYING
1.6400000000 371.3243063787 -4.1964195732 360.4809955896 7000.0000000000 0.0000000000 3000.0000000000 0.0010928839 -0.0001653583 FLYING
1.6500000000 376.3216112651 -4.3015369778 364.8762715217 7000.0000000000 0.0000000000 3000.0000000000 0.0010968073 -0.0001657618 FLYING
1.6600000000 381.3557559273 -4.4085399273 369.2941860108 7000.0000000000 0.0000000000 3000.0000000000 0.0011007057 -0.0001661537 FLYING
1.6700000000 386.4267940274 -4.5174474037 373.7346273292 7000.0000000000 0.0000000000 3000.0000000000 0.0011045789 -0.0001665340 FLYING
1.6800000000 391.5347788385 -4.6282783657 378.1974831002 7000.0000000000 0.0000000000 3000.0000000000 0.0011084266 -0.0001669025 FLYING
1.6900000000 396.6797632367 -4.7410517463 382.6826403028 7000.0000000000 0.0000000000 3000.0000000000 0.0011122363 -0.0001672567 FLYING
1.7000000000 401.8617995533 -4.8557864284 387.1899852678 7000.0000000000 0.0000000000 3000.0000000000 0.0011160063 -0.0001675962 FLYING
1.7100000000 407.0809395488 -4.9725012395 391.7194036823 7000.0000000000 0.0000000000 3000.0000000000 0.0011197496 -0.0001679238 FLYING
1.7200000000 412.3372345538 -5.0912149715 396.2707806072 7000.0000000000 0.0000000000 3000.0000000000 0.0011234658 -0.0001682396 FLYING
1.7300000000 417.6307354601 -5.2119463773 400.8440004836 7000.0000000000 0.0000000000 3000.0000000000 0.0011271545 -0.0001685434 FLYING
1.7400000000 422.9614927126 -5.3347141681 405.4389471393 7000.0000000000 0.0000000000 3000.0000000000 0.0011308155 -0.0001688353 FLYING
1.7500000000 428.3295563007 -5.4595370106 410.0555037939 7000.0000000000 0.0000000000 3000.0000000000 0.0011344485 -0.0001691153 FLYING
1.7600000000 433.7349757509 -5.5864335239 414.6935530650 7000.0000000000 0.0000000000 3000.0000000000 0.0011380532 -0.0001693832 FLYING
1.7700000000 439.1778001181 -5.7154222770 419.3529769745 7000.0000000000 0.0000000000 3000.0000000000 0.0011416295 -0.0001696392 FLYING
1.7800000000 444.6580779777 -5.8465217857 424.0336569542 7000.0000000000 0.0000000000 3000.0000000000 0.0011451770 -0.0001698831 FLYING
1.7900000000 450.1758574174 -5.9797505095 428.7354738524 7000.0000000000 0.0000000000 3000.0000000000 0.0011486956 -0.0001701150 FLYING
1.8000000000 455.7311860295 -6.1151268493 433.4583079397 7000.0000000000 0.0000000000 3000.0000000000 0.0011521848 -0.0001703348 FLYING
1.8100000000 461.3241109025 -6.2526691437 438.2020389158 7000.0000000000 0.0000000000 3000.0000000000 0.0011556446 -0.0001705425 FLYING
1.8200000000 466.9546786133 -6.3923956669 442.9665459154 7000.0000000000 0.0000000000 3000.0000000000 0.0011590747 -0.0001707381 FLYING
1.8300000000 472.6229352189 -6.5343246251 447.7517075148 7000.0000000000 0.0000000000 3000.0000000000 0.0011624748 -0.0001709216 FLYING
1.8400000000 478.3289262493 -6.6784741541 452.5574017384 7000.0000000000 0.0000000000 3000.0000000000 0.0011658448 -0.0001710930 FLYING
1.8500000000 484.0726966984 -6.8248623161 457.3835060654 7000.0000000000 0.0000000000 3000.0000000000 0.0011691844 -0.0001712522 FLYING
1.8600000000 489.8542910171 -6.9735070968 462.2298974362 7000.0000000000 0.0000000000 3000.0000000000 0.0011724933 -0.0001713993 FLYING
1.8700000000 495.6737531049 -7.1244264025 467.0964522592 7000.0000000000 0.0000000000 3000.0000000000 0.0011757714 -0.0001715341 FLYING
1.8800000000 501.5311263025 -7.2776380573 471.9830464177 7000.0000000000 0.0000000000 3000.0000000000 0.0011790185 -0.0001716568 FLYING
1.8900000000 507.4264533836 -7.4331597999 476.8895552763 7000.0000000000 0.0000000000 3000.0000000000 0.0011822361 -0.0001717675 FLYING
1.9000000000 513.3597715707 -7.5910091505 481.8158495388 7000.0000000000 0.0000000000 3000.0000000000 0.0011854221 -0.0001718660 FLYING
1.9100000000 519.3311153411 -7.7512034764 486.7617976435 7000.0000000000 0.0000000000 3000.0000000000 0.0011885753 -0.0001719520 FLYING
1.9200000000 525.3405185469 -7.9137600435 491.7272675565 7000.0000000000 0.0000000000 3000.0000000000 0.0011916955 -0.0001720256 FLYING
