tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.9500000000 535.3829927691 294.4675280671 427.6859711754 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000139826 0.0010885121 FLYING
1.9600000000 540.9133420260 297.9949287757 432.2381650430 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000146104 0.0010928061 FLYING
1.9700000000 546.4677205263 301.5480589508 436.8141631272 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000152221 0.0010970681 FLYING
1.9800000000 552.0460127596 305.1269932497 441.4139413581 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000158177 0.0011012979 FLYING
1.9900000000 557.6481025707 308.7318060076 446.0374753215 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000163973 0.0011054954 FLYING
2.0000000000 563.2738731657 312.3625712283 450.6847402566 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000169610 0.0011096602 FLYING
2.0100000000 568.9232071177 316.0193625737 455.3557110548 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000175088 0.0011137779 FLYING
2.0200000000 574.5959878702 319.7022541869 460.0503634423 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000180408 0.0011178531 FLYING
2.0300000000 580.2920993066 323.4113204530 464.7686736374 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000185573 0.0011218952 FLYING
2.0400000000 586.0114247393 327.1466354280 469.5106175481 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000190585 0.0011259039 FLYING
2.0500000000 591.7538469170 330.9082728288 474.2761707700 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000195444 0.0011298789 FLYING
2.0600000000 597.5192480304 334.6963060234 479.0653085850 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000200151 0.0011338201 FLYING
2.0700000000 603.3075097187 338.5108080219 483.8780059603 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000204709 0.0011377271 FLYING
2.0800000000 609.1185130758 342.3518514668 488.7142375465 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000209116 0.0011415999 FLYING
2.0900000000 614.9521386568 346.2195086239 493.5739776767 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000213376 0.0011454381 FLYING
2.1000000000 620.8082664843 350.1138513728 498.4572003653 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000217488 0.0011492416 FLYING
2.1100000000 626.6867760549 354.0349511973 503.3638793062 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000221454 0.0011530100 FLYING
2.1200000000 632.5875463460 357.9828791765 508.2939878724 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000225275 0.0011567433 FLYING
2.1300000000 638.5104558220 361.9577059750 513.2474991142 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000228952 0.0011604412 FLYING
2.1400000000 644.4553824418 365.9595018339 518.2243857580 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000232487 0.0011641034 FLYING
2.1500000000 650.4222036649 369.9883365610 523.2246202059 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000235879 0.0011677298 FLYING
2.1600000000 656.4107964587 374.0442795221 528.2481745339 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000239130 0.0011713192 FLYING
2.1700000000 662.4210333368 378.1273969252 533.2950171548 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000242240 0.0011748713 FLYING
2.1800000000 668.4527853397 382.2377538036 538.3651153012 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000245211 0.0011783859 FLYING
2.1900000000 674.5059230364 386.3754146773 543.4584358571 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000248042 0.0011818627 FLYING
2.2000000000 680.5803165316 390.5404435435 548.5749453572 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000250735 0.0011853017 FLYING
2.2100000000 686.6758354732 394.7329038668 553.7146099856 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000253291 0.0011887026 FLYING
2.2200000000 692.7923490601 398.9528585702 558.8773955749 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000255712 0.0011920651 FLYING
2.2300000000 698.9297260496 403.2003700247 564.0632676054 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000257999 0.0011953890 FLYING
2.2400000000 705.0878347654 407.4755000402 569.2721912043 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000260152 0.0011986742 FLYING
2.2500000000 711.2665431049 411.7783098561 574.5041311444 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000262174 0.0012019204 FLYING
2.2600000000 717.4657185475 416.1088601315 579.7590518440 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000264064 0.0012051275 FLYING
2.2700000000 723.6852281626 420.4672109357 585.0369173654 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000265825 0.0012082952 FLYING
2.2800000000 729.9249386169 424.8534217391 590.3376914146 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000267458 0.0012114233 FLYING
2.2900000000 736.1847161832 429.2675514032 595.6613373406 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000268963 0.0012145116 FLYING
2.3000000000 742.4644267481 433.7096581720 601.0078181344 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000270343 0.0012175599 FLYING
2.3100000000 748.7639358204 438.1797996619 606.3770964289 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000271598 0.0012205680 FLYING
2.3200000000 755.0831085389 442.6780328526 611.7691344978 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000272729 0.0012235357 FLYING
2.3300000000 761.4218096815 447.2044140781 617.1838942554 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000273738 0.0012264629 FLYING
2.3400000000 767.7799036727 451.7589990172 622.6213372558 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000274626 0.0012293492 FLYING
2.3500000000 774.1572545927 456.3418426840 628.0814246929 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000275394 0.0012321921 FLYING
2.3600000000 780.5537280059 460.9530007013 633.5641189468 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000276044 0.0012349939 FLYING
2.3700000000 786.9691893166 465.5925281443 639.0693821864 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000276578 0.0012377547 FLYING
2.3800000000 793.4035036340 470.2604794311 644.5971762478 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000276996 0.0012404743 FLYING
2.3900000000 799.8565357809 474.9569083145 650.1474626337 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000277301 0.0012431525 FLYING
2.4000000000 806.3281503022 479.6818678726 655.7202025132 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000277492 0.0012457891 FLYING
2.4100000000 812.8182114732 484.4354105009 661.3153567219 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000277573 0.0012483840 FLYING
2.4200000000 819.3265833088 489.2175879031 666.9328857618 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000277543 0.0012509369 FLYING
2.4300000000 825.8531295717 494.0284510828 672.5727498007 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000278916 0.0012602774 FLYING
2.4400000000 832.3622182469 498.8418858115 678.2042354960 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000268196 0.0012556129 FLYING
2.4500000000 838.8538943968 503.6578207957 683.8273379757 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000257853 0.0012512491 FLYING
2.4600000000 845.3282011668 508.4761872892 689.4420526564 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000247617 0.0012468864 FLYING
2.4700000000 851.7851817145 513.2969168377 695.0483750710 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000237494 0.0012425311 FLYING
2.4800000000 858.2248791670 518.1199413242 700.6463008712 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000227482 0.0012381832 FLYING
2.4900000000 864.6473366207 522.9451929676 706.2358258265 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000217581 0.0012338425 FLYING
2.5000000000 871.0525971400 527.7726043212 711.8169458230 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000207790 0.0012295093 FLYING
2.5100000000 877.4407037554 532.6021082719 717.3896568621 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000198109 0.0012251836 FLYING
2.5200000000 883.8116994627 537.4336380391 722.9539550591 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000188537 0.0012208654 FLYING
2.5300000000 890.1656272213 542.2671271739 728.5098366425 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000179074 0.0012165547 FLYING
2.5400000000 896.5025299529 547.1025095577 734.0572979526 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000169718 0.0012122516 FLYING
2.5500000000 902.8224505403 551.9397194013 739.5963354403 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000160470 0.0012079562 FLYING
2.5600000000 909.1254318257 556.7786912439 745.1269456658 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000151328 0.0012036684 FLYING
2.5700000000 915.4115166101 561.6193599519 750.6491252981 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000142292 0.0011993884 FLYING
2.5800000000 921.6807476513 566.4616607179 756.1628711130 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000133361 0.0011951162 FLYING
2.5900000000 927.9331676629 571.3055290596 761.6681799925 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000124535 0.0011908518 FLYING
2.6000000000 934.1688193132 576.1509008187 767.1650489235 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000115813 0.0011865952 FLYING
2.6100000000 940.3877452236 580.9977121600 772.6534749968 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000107195 0.0011823465 FLYING
2.6200000000 946.5899879676 585.8458995700 778.1334554056 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000098679 0.0011781058 FLYING
2.6300000000 952.7755900697 590.6953998559 783.6049874451 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000090265 0.0011738731 FLYING
2.6400000000 958.9445940039 595.5461501447 789.0680685105 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000081953 0.0011696483 FLYING
2.6500000000 965.0970421925 600.3980878817 794.5226960966 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000073742 0.0011654316 FLYING
2.6600000000 971.2329770053 605.2511508298 799.9688677963 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000065632 0.0011612230 FLYING
2.6700000000 977.3524407579 610.1052770681 805.4065812997 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000057620 0.0011570218 FLYING
2.6800000000 983.4554761850 614.9604053585 810.8358348106 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000049708 0.0011528286 FLYING
2.6900000000 989.5421261221 619.8164749039 816.2566267681 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000041895 0.0011486437 FLYING
2.7000000000 995.6124333408 624.6734252210 821.6689557026 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000034181 0.0011445005 FLYING
2.7100000000 1001.6664607503 629.5312127538 827.0728384446 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000026569 0.0011403686 FLYING
2.7200000000 1007.7042710282 634.3897942974 832.4682918474 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000019059 0.0011362486 FLYING
2.7300000000 1013.7259266176 639.2491269997 837.8553327870 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000011650 0.0011321405 FLYING
2.7400000000 1019.7314897269 644.1091683593 843.2339781608 3000.0000000000 3000.0000000000 3000.0000000000 -0.0000004342 0.0011280442 FLYING
2.7500000000 1025.7210223312 648.9698762228 848.6042448867 3000.0000000000 3000.0000000000 3000.0000000000 0.0000002868 0.0011239597 FLYING
2.7600000000 1031.6945861719 653.8312087821 853.9661499027 3000.0000000000 3000.0000000000 3000.0000000000 0.0000009978 0.0011198871 FLYING
2.7700000000 1037.6522427576 658.6931245721 859.3197101656 3000.0000000000 3000.0000000000 3000.0000000000 0.0000016990 0.0011158263 FLYING
2.7800000000 1043.5940533647 663.5555824682 864.6649426506 3000.0000000000 3000.0000000000 3000.0000000000 0.0000023905 0.0011117772 FLYING
2.7900000000 1049.5200790374 668.4185416838 870.0018643506 3000.0000000000 3000.0000000000 3000.0000000000 0.0000030723 0.0011077400 FLYING
2.8000000000 1055.4303805887 673.2819617676 875.3304922749 3000.0000000000 3000.0000000000 3000.0000000000 0.0000037445 0.0011037145 FLYING
2.8100000000 1061.3250186004 678.1458026018 880.6508434491 3000.0000000000 3000.0000000000 3000.0000000000 0.0000044071 0.0010997007 FLYING
2.8200000000 1067.2040534242 683.0100243989 885.9629349138 3000.0000000000 3000.0000000000 3000.0000000000 0.0000050602 0.0010956987 FLYING
2.8300000000 1073.0675451817 687.8745876999 891.2667837242 3000.0000000000 3000.0000000000 3000.0000000000 0.0000057040 0.0010917083 FLYING
2.8400000000 1078.9155537649 692.7394533716 896.5624069493 3000.0000000000 3000.0000000000 3000.0000000000 0.0000063384 0.0010877297 FLYING
2.8500000000 1084.7481388372 697.6045826042 901.8498216711 3000.0000000000 3000.0000000000 3000.0000000000 0.0000069635 0.0010837627 FLYING
2.8600000000 1090.5653598334 702.4699369091 907.1290449841 3000.0000000000 3000.0000000000 3000.0000000000 0.0000075794 0.0010798074 FLYING
2.8700000000 1096.3672759605 707.3354781165 912.4000939943 3000.0000000000 3000.0000000000 3000.0000000000 0.0000081862 0.0010758637 FLYING
2.8800000000 1102.1539461982 712.2011683731 917.6629858187 3000.0000000000 3000.0000000000 3000.0000000000 0.0000087839 0.0010719317 FLYING
2.8900000000 1107.9254292992 717.0669701396 922.9177375846 3000.0000000000 3000.0000000000 3000.0000000000 0.0000093725 0.0010680112 FLYING
2.9000000000 1113.6817837901 721.9328461887 928.1643664289 3000.0000000000 3000.0000000000 3000.0000000000 0.0000099522 0.0010641023 FLYING
2.9100000000 1119.4230679718 726.7987596026 933.4028894973 3000.0000000000 3000.0000000000 3000.0000000000 0.0000105230 0.0010602049 FLYING
2.9200000000 1125.1493399199 731.6646737706 938.6333239441 3000.0000000000 3000.0000000000 3000.0000000000 0.0000110850 0.0010563191 FLYING
2.9300000000 1130.8606574852 736.5305523873 943.8556869310 3000.0000000000 3000.0000000000 3000.0000000000 0.0000116382 0.0010524449 FLYING
2.9400000000 1136.5570782949 741.3963594499 949.0699956268 3000.0000000000 3000.0000000000 3000.0000000000 0.0000121827 0.0010485821 FLYING
2.9500000000 1142.2386597521 746.2620592562 954.2762672066 3000.0000000000 3000.0000000000 3000.0000000000 0.0000127186 0.0010447308 FLYING
2.9600000000 1147.9054590373 751.1276164024 959.4745188512 3000.0000000000 3000.0000000000 3000.0000000000 0.0000132458 0.0010408909 FLYING
2.9700000000 1153.5575331084 755.9929957806 964.6647677468 3000.0000000000 3000.0000000000 3000.0000000000 0.0000137646 0.0010370625 FLYING
2.9800000000 1159.1949387016 760.8581625773 969.8470310838 3000.0000000000 3000.0000000000 3000.0000000000 0.0000142749 0.0010332455 FLYING
2.9900000000 1164.8177323318 765.7230822703 975.0213260568 3000.0000000000 3000.0000000000 3000.0000000000 0.0000147768 0.0010294399 FLYING
3.0000000000 1170.4259702932 770.5877206274 980.1876698635 3000.0000000000 3000.0000000000 3000.0000000000 0.0000152704 0.0010256457 FLYING
3.0100000000 1176.0197086597 775.4520437037 985.3460797045 3000.0000000000 3000.0000000000 3000.0000000000 0.0000157557 0.0010218628 FLYING
3.0200000000 1181.5990032859 780.3160178398 990.4965727826 3000.0000000000 3000.0000000000 3000.0000000000 0.0000162327 0.0010180913 FLYING
3.0300000000 1187.1639098075 785.1796096593 995.6391663022 3000.0000000000 3000.0000000000 3000.0000000000 0.0000167017 0.0010143311 FLYING
3.0400000000 1192.7144836415 790.0427860674 1000.7738774687 3000.0000000000 3000.0000000000 3000.0000000000 0.0000171625 0.0010105821 FLYING
3.0500000000 1198.2507799874 794.9055142478 1005.9007234881 3000.0000000000 3000.0000000000 3000.0000000000 0.0000176152 0.0010068444 FLYING
3.0600000000 1203.7728538276 799.7677616618 1011.0197215662 3000.0000000000 3000.0000000000 3000.0000000000 0.0000180600 0.0010031180 FLYING
3.0700000000 1209.2807599276 804.6294960451 1016.1308889085 3000.0000000000 3000.0000000000 3000.0000000000 0.0000184969 0.0009994028 FLYING
3.0800000000 1214.7745528372 809.4906854068 1021.2342427192 3000.0000000000 3000.0000000000 3000.0000000000 0.0000189258 0.0009956987 FLYING
3.0900000000 1220.2542868906 814.3512980264 1026.3298002009 3000.0000000000 3000.0000000000 3000.0000000000 0.0000193470 0.0009920059 FLYING
3.1000000000 1225.7200162075 819.2113024526 1031.4175785541 3000.0000000000 3000.0000000000 3000.0000000000 0.0000197604 0.0009883242 FLYING
3.1100000000 1231.1717946930 824.0706675008 1036.4975949766 3000.0000000000 3000.0000000000 3000.0000000000 0.0000201661 0.0009846536 FLYING
3.1200000000 1236.6096760392 828.9293622513 1041.5698666632 3000.0000000000 3000.0000000000 3000.0000000000 0.0000205642 0.0009809941 FLYING
3.1300000000 1242.0337137247 833.7873560473 1046.6344108048 3000.0000000000 3000.0000000000 3000.0000000000 0.0000209546 0.0009773457 FLYING
3.1400000000 1247.4439610161 838.6446184930 1051.6912445885 3000.0000000000 3000.0000000000 3000.0000000000 0.0000213376 0.0009737084 FLYING
3.1500000000 1252.8404709683 843.5011194513 1056.7403851965 3000.0000000000 3000.0000000000 3000.0000000000 0.0000217130 0.0009700821 FLYING
3.1600000000 1258.2232964247 848.3568290426 1061.7818498062 3000.0000000000 3000.0000000000 3000.0000000000 0.0000220810 0.0009664668 FLYING
3.1700000000 1263.5924900187 853.2117176420 1066.8156555892 3000.0000000000 3000.0000000000 3000.0000000000 0.0000224417 0.0009628625 FLYING
3.1800000000 1268.9481041736 858.0657558781 1071.8418197112 3000.0000000000 3000.0000000000 3000.0000000000 0.0000227950 0.0009592692 FLYING
3.1900000000 1274.2901911035 862.9189146306 1076.8603593315 3000.0000000000 3000.0000000000 3000.0000000000 0.0000231411 0.0009556867 FLYING
3.2000000000 1279.6188028137 867.7711650288 1081.8712916024 3000.0000000000 3000.0000000000 3000.0000000000 0.0000234799 0.0009521152 FLYING
3.2100000000 1284.9339911019 872.6224784495 1086.8746336690 3000.0000000000 3000.0000000000 3000.0000000000 0.0000238116 0.0009485546 FLYING
3.2200000000 1290.2358075582 877.4728265152 1091.8704026684 3000.0000000000 3000.0000000000 3000.0000000000 0.0000241362 0.0009450049 FLYING
3.2300000000 1295.5243035659 882.3221810923 1096.8586157298 3000.0000000000 3000.0000000000 3000.0000000000 0.0000244537 0.0009414660 FLYING
3.2400000000 1300.7995303023 887.1705142891 1101.8392899734 3000.0000000000 3000.0000000000 3000.0000000000 0.0000247642 0.0009379378 FLYING
3.2500000000 1306.0615387393 892.0177984544 1106.8124425106 3000.0000000000 3000.0000000000 3000.0000000000 0.0000250677 0.0009344205 FLYING
3.2600000000 1311.3103796439 896.8640061750 1111.7780904433 3000.0000000000 3000.0000000000 3000.0000000000 0.0000253643 0.0009309140 FLYING
3.2700000000 1316.5461035788 901.7091102747 1116.7362508636 3000.0000000000 3000.0000000000 3000.0000000000 0.0000256541 0.0009274181 FLYING
3.2800000000 1321.7687609035 906.5530838118 1121.6869408533 3000.0000000000 3000.0000000000 3000.0000000000 0.0000259371 0.0009239330 FLYING
3.2900000000 1326.9784017741 911.3959000780 1126.6301774834 3000.0000000000 3000.0000000000 3000.0000000000 0.0000262133 0.0009204586 FLYING
3.3000000000 1332.1750761448 916.2375325959 1131.5659778142 3000.0000000000 3000.0000000000 3000.0000000000 0.0000264828 0.0009169948 FLYING
3.3100000000 1337.3588337679 921.0779551179 1136.4943588943 3000.0000000000 3000.0000000000 3000.0000000000 0.0000267457 0.0009135417 FLYING
3.3200000000 1342.5297241950 925.9171416242 1141.4153377607 3000.0000000000 3000.0000000000 3000.0000000000 0.0000270019 0.0009100992 FLYING
3.3300000000 1347.6877967771 930.7550663211 1146.3289314380 3000.0000000000 3000.0000000000 3000.0000000000 0.0000272516 0.0009066672 FLYING
3.3400000000 1352.8331006655 935.5917036392 1151.2351569387 3000.0000000000 3000.0000000000 3000.0000000000 0.0000274947 0.0009032458 FLYING
3.3500000000 1357.9656848126 940.4270282318 1156.1340312620 3000.0000000000 3000.0000000000 3000.0000000000 0.0000277314 0.0008998350 FLYING
3.3600000000 1363.0855979723 945.2610149733 1161.0255713942 3000.0000000000 3000.0000000000 3000.0000000000 0.0000279617 0.0008964346 FLYING
3.3700000000 1368.1928887006 950.0936389574 1165.9097943077 3000.0000000000 3000.0000000000 3000.0000000000 0.0000281856 0.0008930447 FLYING
3.3800000000 1373.2876053566 954.9248754953 1170.7867169613 3000.0000000000 3000.0000000000 3000.0000000000 0.0000284031 0.0008896653 FLYING
3.3900000000 1378.3697961028 959.7547001145 1175.6563562995 3000.0000000000 3000.0000000000 3000.0000000000 0.0000286144 0.0008862963 FLYING
3.4000000000 1383.4395089058 964.5830885567 1180.5187292520 3000.0000000000 3000.0000000000 3000.0000000000 0.0000288194 0.0008829377 FLYING
3.4100000000 1388.4967915372 969.4100167762 1185.3738527338 3000.0000000000 3000.0000000000 3000.0000000000 0.0000290183 0.0008795894 FLYING
3.4200000000 1393.5416915738 974.2354609388 1190.2217436446 3000.0000000000 3000.0000000000 3000.0000000000 0.0000292110 0.0008762515 FLYING
3.4300000000 1398.5742563989 979.0593974194 1195.0624188686 3000.0000000000 3000.0000000000 3000.0000000000 0.0000293976 0.0008729239 FLYING
3.4400000000 1403.5945332022 983.8818028012 1199.8958952741 3000.0000000000 3000.0000000000 3000.0000000000 0.0000295781 0.0008696066 FLYING
3.4500000000 1408.6025689810 988.7026538736 1204.7221897133 3000.0000000000 3000.0000000000 3000.0000000000 0.0000297527 0.0008662996 FLYING
3.4600000000 1413.5984105406 993.5219276307 1209.5413190218 3000.0000000000 3000.0000000000 3000.0000000000 0.0000299212 0.0008630028 FLYING
3.4700000000 1418.5821044952 998.3396012699 1214.3533000187 3000.0000000000 3000.0000000000 3000.0000000000 0.0000300839 0.0008597162 FLYING
3.4800000000 1423.5536972680 1003.1556521903 1219.1581495059 3000.0000000000 3000.0000000000 3000.0000000000 0.0000302406 0.0008564398 FLYING
3.4900000000 1428.5132350925 1007.9700579909 1223.9558842679 3000.0000000000 3000.0000000000 3000.0000000000 0.0000303915 0.0008531736 FLYING
3.5000000000 1433.4607640130 1012.7827964696 1228.7465210717 3000.0000000000 3000.0000000000 3000.0000000000 0.0000305366 0.0008499175 FLYING
3.5100000000 1438.3963298847 1017.5938456212 1233.5300766663 3000.0000000000 3000.0000000000 3000.0000000000 0.0000306760 0.0008466714 FLYING
3.5200000000 1443.3199783750 1022.4031836361 1238.3065677828 3000.0000000000 3000.0000000000 3000.0000000000 0.0000308096 0.0008434355 FLYING
3.5300000000 1448.2317549642 1027.2107888988 1243.0760111335 3000.0000000000 3000.0000000000 3000.0000000000 0.0000309376 0.0008402096 FLYING
3.5400000000 1453.1317049453 1032.0166399864 1247.8384234124 3000.0000000000 3000.0000000000 3000.0000000000 0.0000310599 0.0008369937 FLYING
3.5500000000 1458.0198734257 1036.8207156670 1252.5938212941 3000.0000000000 3000.0000000000 3000.0000000000 0.0000311767 0.0008337878 FLYING
3.5600000000 1462.8963053272 1041.6229948985 1257.3422214344 3000.0000000000 3000.0000000000 3000.0000000000 0.0000312879 0.0008305919 FLYING
3.5700000000 1467.7610453868 1046.4234568270 1262.0836404695 3000.0000000000 3000.0000000000 3000.0000000000 0.0000313936 0.0008274059 FLYING
3.5800000000 1472.6141381575 1051.2220807852 1266.8180950158 3000.0000000000 3000.0000000000 3000.0000000000 0.0000314938 0.0008242298 FLYING
3.5900000000 1477.4556280087 1056.0188462912 1271.5456016698 3000.0000000000 3000.0000000000 3000.0000000000 0.0000315886 0.0008210636 FLYING
3.6000000000 1482.2855591271 1060.8137330471 1276.2661770080 3000.0000000000 3000.0000000000 3000.0000000000 0.0000316779 0.0008179073 FLYING
3.6100000000 1487.1039755171 1065.6067209373 1280.9798375862 3000.0000000000 3000.0000000000 3000.0000000000 0.0000317620 0.0008147608 FLYING
3.6200000000 1491.9109210017 1070.3977900274 1285.6865999397 3000.0000000000 3000.0000000000 3000.0000000000 0.0000318407 0.0008116240 FLYING
3.6300000000 1496.7064392229 1075.1869205627 1290.3864805830 3000.0000000000 3000.0000000000 3000.0000000000 0.0000319141 0.0008084971 FLYING
3.6400000000 1501.4905736427 1079.9740929666 1295.0794960095 3000.0000000000 3000.0000000000 3000.0000000000 0.0000319824 0.0008053799 FLYING
3.6500000000 1506.2633675433 1084.7592878398 1299.7656626910 3000.0000000000 3000.0000000000 3000.0000000000 0.0000320454 0.0008022724 FLYING
3.6600000000 1511.0248640281 1089.5424859582 1304.4449970783 3000.0000000000 3000.0000000000 3000.0000000000 0.0000321032 0.0007991746 FLYING
3.6700000000 1515.7751060221 1094.3236682722 1309.1175155999 3000.0000000000 3000.0000000000 3000.0000000000 0.0000321559 0.0007960864 FLYING
3.6800000000 1520.5141362729 1099.1028159048 1313.7832346628 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322036 0.0007930079 FLYING
3.6900000000 1525.2419973508 1103.8799101507 1318.4421706517 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322461 0.0007899390 FLYING
3.7000000000 1529.9587316501 1108.6549324748 1323.0943399289 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322837 0.0007868793 FLYING
3.7100000000 1534.6643814200 1113.4278645382 1327.7397588630 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323160 0.0007838241 FLYING
3.7200000000 1539.3589891831 1118.1986885666 1332.3784442161 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323434 0.0007807788 FLYING
3.7300000000 1544.0425972794 1122.9673869501 1337.0104127226 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323658 0.0007777431 FLYING
3.7400000000 1548.7152478682 1127.7339422419 1341.6356810894 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323834 0.0007747170 FLYING
3.7500000000 1553.3769829287 1132.4983371564 1346.2542659955 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323961 0.0007717006 FLYING
3.7600000000 1558.0278442609 1137.2605545680 1350.8661840917 3000.0000000000 3000.0000000000 3000.0000000000 0.0000324039 0.0007686938 FLYING
3.7700000000 1562.6678734859 1142.0205775103 1355.4714520012 3000.0000000000 3000.0000000000 3000.0000000000 0.0000324070 0.0007656965 FLYING
3.7800000000 1567.2971120469 1146.7783891744 1360.0700863184 3000.0000000000 3000.0000000000 3000.0000000000 0.0000324054 0.0007627087 FLYING
3.7900000000 1571.9156012100 1151.5339729075 1364.6621036098 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323990 0.0007597304 FLYING
3.8000000000 1576.5233820649 1156.2873122123 1369.2475204132 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323880 0.0007567616 FLYING
3.8100000000 1581.1204955252 1161.0383907452 1373.8263532379 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323723 0.0007538022 FLYING
3.8200000000 1585.7069823298 1165.7871923151 1378.3986185643 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323519 0.0007508523 FLYING
3.8300000000 1590.2828830431 1170.5337008827 1382.9643328441 3000.0000000000 3000.0000000000 3000.0000000000 0.0000323270 0.0007479116 FLYING
3.8400000000 1594.8482380558 1175.2779005586 1387.5235125001 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322976 0.0007449804 FLYING
3.8500000000 1599.4030875859 1180.0197756026 1392.0761739259 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322636 0.0007420584 FLYING
3.8600000000 1603.9474716790 1184.7593104224 1396.6223334861 3000.0000000000 3000.0000000000 3000.0000000000 0.0000322252 0.0007391457 FLYING
