tof posE posN posU tgtE tgtN tgtU alpha beta lethality
0.8200000000 60.1705527668 35.3392293995 98.3050525472 3000.0000000000 3000.0000000000 3000.0000000000 0.0003510112 0.0002294418 FLYING
0.8300000000 61.7724028900 36.2966424571 100.8965847321 3000.0000000000 3000.0000000000 3000.0000000000 0.0003560226 0.0002325543 FLYING
0.8400000000 63.3965618947 37.2682663920 103.5228616370 3000.0000000000 3000.0000000000 3000.0000000000 0.0003610293 0.0002356568 FLYING
0.8500000000 65.0430415621 38.2541441932 106.1838470804 3000.0000000000 3000.0000000000 3000.0000000000 0.0003660043 0.0002387305 FLYING
0.8600000000 66.7118529342 39.2543187957 108.8795030759 3000.0000000000 3000.0000000000 3000.0000000000 0.0003709796 0.0002417976 FLYING
0.8700000000 68.4030063255 40.2688331675 111.6097897400 3000.0000000000 3000.0000000000 3000.0000000000 0.0003759547 0.0002448577 FLYING
0.8800000000 70.1165113038 41.2977302936 114.3746652665 3000.0000000000 3000.0000000000 3000.0000000000 0.0003809294 0.0002479106 FLYING
0.8900000000 71.8523766730 42.3410531619 117.1740859040 3000.0000000000 3000.0000000000 3000.0000000000 0.0003859036 0.0002509561 FLYING
0.9000000000 73.6106104513 43.3988447470 120.0080059276 3000.0000000000 3000.0000000000 3000.0000000000 0.0003908770 0.0002539939 FLYING
0.9100000000 75.3912198555 44.4711479962 122.8763776182 3000.0000000000 3000.0000000000 3000.0000000000 0.0003958493 0.0002570239 FLYING
0.9200000000 77.1942112801 45.5580058131 125.7791512362 3000.0000000000 3000.0000000000 3000.0000000000 0.0004008560 0.0002600699 FLYING
0.9300000000 79.0195978937 46.6594657396 128.7162871021 3000.0000000000 3000.0000000000 3000.0000000000 0.0004059180 0.0002631461 FLYING
0.9400000000 80.8674038481 47.7755825781 131.6877622490 3000.0000000000 3000.0000000000 3000.0000000000 0.0004109866 0.0002662191 FLYING
0.9500000000 82.7376534033 48.9064117064 134.6935530999 3000.0000000000 3000.0000000000 3000.0000000000 0.0004160625 0.0002692894 FLYING
0.9600000000 84.6303709289 50.0520090799 137.7336354665 3000.0000000000 3000.0000000000 3000.0000000000 0.0004211456 0.0002723567 FLYING
0.9700000000 86.5455809038 51.2124312324 140.8079845482 3000.0000000000 3000.0000000000 3000.0000000000 0.0004262360 0.0002754212 FLYING
0.9800000000 88.4833079173 52.3877352771 143.9165749333 3000.0000000000 3000.0000000000 3000.0000000000 0.0004313338 0.0002784828 FLYING
0.9900000000 90.4435766695 53.5779789078 147.0593805986 3000.0000000000 3000.0000000000 3000.0000000000 0.0004364390 0.0002815414 FLYING
1.0000000000 92.4264119724 54.7832203994 150.2363749097 3000.0000000000 3000.0000000000 3000.0000000000 0.0004415517 0.0002845970 FLYING
1.0100000000 94.4318387505 56.0035186094 153.4475306222 3000.0000000000 3000.0000000000 3000.0000000000 0.0004466721 0.0002876496 FLYING
1.0200000000 96.4598820408 57.2389329783 156.6928198800 3000.0000000000 3000.0000000000 3000.0000000000 0.0004518000 0.0002906991 FLYING
1.0300000000 98.5105669931 58.4895235301 159.9722142152 3000.0000000000 3000.0000000000 3000.0000000000 0.0004569357 0.0002937454 FLYING
1.0400000000 100.5839188728 59.7553508750 163.2856845516 3000.0000000000 3000.0000000000 3000.0000000000 0.0004620916 0.0002967984 FLYING
1.0500000000 102.6799632164 61.0364763517 166.6332013982 3000.0000000000 3000.0000000000 3000.0000000000 0.0004672603 0.0002998519 FLYING
1.0600000000 104.7987257396 62.3329619456 170.0147347315 3000.0000000000 3000.0000000000 3000.0000000000 0.0004724377 0.0003029028 FLYING
1.0700000000 106.9402322833 63.6448702409 173.4302539260 3000.0000000000 3000.0000000000 3000.0000000000 0.0004776239 0.0003059510 FLYING
1.0800000000 109.1045088156 64.9722644231 176.8797277562 3000.0000000000 3000.0000000000 3000.0000000000 0.0004828188 0.0003089965 FLYING
1.0900000000 111.2915810324 66.3152080338 180.3631237597 3000.0000000000 3000.0000000000 3000.0000000000 0.0004880224 0.0003120391 FLYING
1.1000000000 113.5014741569 67.6737648465 183.8804079200 3000.0000000000 3000.0000000000 3000.0000000000 0.0004932348 0.0003150788 FLYING
1.1100000000 115.7342135380 69.0479992344 187.4315456191 3000.0000000000 3000.0000000000 3000.0000000000 0.0004984560 0.0003181157 FLYING
1.1200000000 117.9898246518 70.4379761719 191.0165016389 3000.0000000000 3000.0000000000 3000.0000000000 0.0005036863 0.0003211496 FLYING
1.1300000000 120.2683331027 71.8437612361 194.6352401617 3000.0000000000 3000.0000000000 3000.0000000000 0.0005089256 0.0003241807 FLYING
1.1400000000 122.5697646224 73.2654206070 198.2877247678 3000.0000000000 3000.0000000000 3000.0000000000 0.0005141741 0.0003272088 FLYING
1.1500000000 124.8941450714 74.7030210690 201.9739184366 3000.0000000000 3000.0000000000 3000.0000000000 0.0005194318 0.0003302339 FLYING
1.1600000000 127.2415004415 76.1566300135 205.6937835497 3000.0000000000 3000.0000000000 3000.0000000000 0.0005246988 0.0003332560 FLYING
1.1700000000 129.6118568535 77.6263154381 209.4472818856 3000.0000000000 3000.0000000000 3000.0000000000 0.0005299752 0.0003362752 FLYING
1.1800000000 132.0052405615 79.1121459500 213.2343746256 3000.0000000000 3000.0000000000 3000.0000000000 0.0005352612 0.0003392913 FLYING
1.1900000000 134.4216779507 80.6141907656 217.0550223493 3000.0000000000 3000.0000000000 3000.0000000000 0.0005405566 0.0003423044 FLYING
1.2000000000 136.8611955403 82.1325197132 220.9091850378 3000.0000000000 3000.0000000000 3000.0000000000 0.0005458618 0.0003453144 FLYING
1.2100000000 139.3238199808 83.6672032318 224.7968220686 3000.0000000000 3000.0000000000 3000.0000000000 0.0005511766 0.0003483214 FLYING
1.2200000000 141.8095780594 85.2183123756 228.7178922222 3000.0000000000 3000.0000000000 3000.0000000000 0.0005565013 0.0003513253 FLYING
1.2300000000 144.3184966977 86.7859188132 232.6723536777 3000.0000000000 3000.0000000000 3000.0000000000 0.0005618359 0.0003543260 FLYING
1.2400000000 146.8506029524 88.3700948294 236.6601640133 3000.0000000000 3000.0000000000 3000.0000000000 0.0005671805 0.0003573237 FLYING
1.2500000000 149.4059240196 89.9709133279 240.6812802100 3000.0000000000 3000.0000000000 3000.0000000000 0.0005725352 0.0003603182 FLYING
1.2600000000 151.9844872303 91.5884478304 244.7356586455 3000.0000000000 3000.0000000000 3000.0000000000 0.0005779001 0.0003633096 FLYING
1.2700000000 154.5863200552 93.2227724797 248.8232550985 3000.0000000000 3000.0000000000 3000.0000000000 0.0005832752 0.0003662978 FLYING
1.2800000000 157.2114501043 94.8739620406 252.9440247478 3000.0000000000 3000.0000000000 3000.0000000000 0.0005886607 0.0003692829 FLYING
1.2900000000 159.8599051269 96.5420919010 257.0979221709 3000.0000000000 3000.0000000000 3000.0000000000 0.0005940567 0.0003722647 FLYING
1.3000000000 162.5317130138 98.2272380742 261.2849013456 3000.0000000000 3000.0000000000 3000.0000000000 0.0005994631 0.0003752434 FLYING
1.3100000000 165.2269017962 99.9294771990 265.5049156478 3000.0000000000 3000.0000000000 3000.0000000000 0.0006048802 0.0003782188 FLYING
1.3200000000 167.9454996472 101.6488865417 269.7579178513 3000.0000000000 3000.0000000000 3000.0000000000 0.0006103079 0.0003811910 FLYING
1.3300000000 170.6875348836 103.3855439981 274.0438601298 3000.0000000000 3000.0000000000 3000.0000000000 0.0006157465 0.0003841600 FLYING
1.3400000000 173.4530359664 105.1395280952 278.3626940568 3000.0000000000 3000.0000000000 3000.0000000000 0.0006211959 0.0003871258 FLYING
1.3500000000 176.2420315007 106.9109179915 282.7143706027 3000.0000000000 3000.0000000000 3000.0000000000 0.0006266202 0.0003900638 FLYING
1.3600000000 179.0545460882 108.6997906815 287.0988338851 3000.0000000000 3000.0000000000 3000.0000000000 0.0006320460 0.0003929923 FLYING
1.3700000000 181.8906032383 110.5062229489 291.5160255703 3000.0000000000 3000.0000000000 3000.0000000000 0.0006374803 0.0003959158 FLYING
1.3800000000 184.7502264334 112.3302920723 295.9658864966 3000.0000000000 3000.0000000000 3000.0000000000 0.0006429231 0.0003988343 FLYING
1.3900000000 187.6334391248 114.1720758221 300.4483566695 3000.0000000000 3000.0000000000 3000.0000000000 0.0006483742 0.0004017478 FLYING
1.4000000000 190.5402647296 116.0316524576 304.9633752577 3000.0000000000 3000.0000000000 3000.0000000000 0.0006538338 0.0004046561 FLYING
1.4100000000 193.4707266333 117.9091007288 309.5108805970 3000.0000000000 3000.0000000000 3000.0000000000 0.0006593019 0.0004075593 FLYING
1.4200000000 196.4248481864 119.8044998732 314.0908101865 3000.0000000000 3000.0000000000 3000.0000000000 0.0006647785 0.0004104574 FLYING
1.4300000000 199.4026526987 121.7179296122 318.7031006804 3000.0000000000 3000.0000000000 3000.0000000000 0.0006702637 0.0004133502 FLYING
1.4400000000 202.4041634408 123.6494701512 323.3476878911 3000.0000000000 3000.0000000000 3000.0000000000 0.0006757574 0.0004162377 FLYING
1.4500000000 205.4294036407 125.5992021773 328.0245067843 3000.0000000000 3000.0000000000 3000.0000000000 0.0006812597 0.0004191200 FLYING
1.4600000000 208.4783964832 127.5672068578 332.7334914797 3000.0000000000 3000.0000000000 3000.0000000000 0.0006867706 0.0004219969 FLYING
1.4700000000 211.5511651061 129.5535658380 337.4745752451 3000.0000000000 3000.0000000000 3000.0000000000 0.0006922901 0.0004248684 FLYING
1.4800000000 214.6477325982 131.5583612387 342.2476904951 3000.0000000000 3000.0000000000 3000.0000000000 0.0006978183 0.0004277346 FLYING
1.4900000000 217.7681219991 133.5816756558 347.0527687909 3000.0000000000 3000.0000000000 3000.0000000000 0.0007033552 0.0004305953 FLYING
1.5000000000 220.9123562948 135.6235921570 351.8897408353 3000.0000000000 3000.0000000000 3000.0000000000 0.0007089007 0.0004334505 FLYING
1.5100000000 224.0804584166 137.6841942801 356.7585364709 3000.0000000000 3000.0000000000 3000.0000000000 0.0007144550 0.0004363002 FLYING
1.5200000000 227.2724512418 139.7635660333 361.6590846834 3000.0000000000 3000.0000000000 3000.0000000000 0.0007200180 0.0004391443 FLYING
1.5300000000 230.4883575842 141.8617918878 366.5913135867 3000.0000000000 3000.0000000000 3000.0000000000 0.0007255897 0.0004419828 FLYING
1.5400000000 233.7282001992 143.9789567813 371.5551504333 3000.0000000000 3000.0000000000 3000.0000000000 0.0007311703 0.0004448157 FLYING
1.5500000000 236.9920017789 146.1151461132 376.5505216066 3000.0000000000 3000.0000000000 3000.0000000000 0.0007367596 0.0004476430 FLYING
1.5600000000 240.2797849492 148.2704457428 381.5773526180 3000.0000000000 3000.0000000000 3000.0000000000 0.0007423577 0.0004504645 FLYING
1.5700000000 243.5915722658 150.4449419855 386.6355681022 3000.0000000000 3000.0000000000 3000.0000000000 0.0007479647 0.0004532804 FLYING
1.5800000000 246.9273862177 152.6387216145 391.7250918237 3000.0000000000 3000.0000000000 3000.0000000000 0.0007535805 0.0004560904 FLYING
1.5900000000 250.2872492209 154.8518718560 396.8458466674 3000.0000000000 3000.0000000000 3000.0000000000 0.0007592051 0.0004588947 FLYING
1.6000000000 253.6711836168 157.0844803874 401.9977546387 3000.0000000000 3000.0000000000 3000.0000000000 0.0007648387 0.0004616931 FLYING
1.6100000000 257.0792116708 159.3366353355 407.1807368620 3000.0000000000 3000.0000000000 3000.0000000000 0.0007704811 0.0004644856 FLYING
1.6200000000 260.5113555674 161.6084252723 412.3947135744 3000.0000000000 3000.0000000000 3000.0000000000 0.0007761330 0.0004672727 FLYING
1.6300000000 263.9676363408 163.8999385089 417.6396025002 3000.0000000000 3000.0000000000 3000.0000000000 0.0007817940 0.0004700539 FLYING
1.6400000000 267.4480742231 166.2112633180 422.9153193899 3000.0000000000 3000.0000000000 3000.0000000000 0.0007874636 0.0004728289 FLYING
1.6500000000 270.9526893534 168.5424883997 428.2217791044 3000.0000000000 3000.0000000000 3000.0000000000 0.0007931417 0.0004755976 FLYING
1.6600000000 274.4815017782 170.8937028804 433.5588956178 3000.0000000000 3000.0000000000 3000.0000000000 0.0007988088 0.0004783461 FLYING
1.6700000000 278.0345312940 173.2649960913 438.9265819152 3000.0000000000 3000.0000000000 3000.0000000000 0.0008044841 0.0004810880 FLYING
1.6800000000 281.6117975910 175.6564577738 444.3247500828 3000.0000000000 3000.0000000000 3000.0000000000 0.0008101673 0.0004838233 FLYING
1.6900000000 285.2133202525 178.0681780773 449.7533113103 3000.0000000000 3000.0000000000 3000.0000000000 0.0008158586 0.0004865519 FLYING
1.7000000000 288.8391187572 180.5002475590 455.2121758955 3000.0000000000 3000.0000000000 3000.0000000000 0.0008215580 0.0004892737 FLYING
1.7100000000 292.4892124708 182.9527571774 460.7012532342 3000.0000000000 3000.0000000000 3000.0000000000 0.0008272653 0.0004919887 FLYING
1.7200000000 296.1636206442 185.4257982897 466.2204518194 3000.0000000000 3000.0000000000 3000.0000000000 0.0008329806 0.0004946970 FLYING
1.7300000000 299.8623624147 187.9194626515 471.7696792445 3000.0000000000 3000.0000000000 3000.0000000000 0.0008387040 0.0004973984 FLYING
1.7400000000 303.5854567996 190.4338424108 477.3488421964 3000.0000000000 3000.0000000000 3000.0000000000 0.0008444354 0.0005000929 FLYING
1.7500000000 307.3329226959 192.9690301068 482.9578464569 3000.0000000000 3000.0000000000 3000.0000000000 0.0008501748 0.0005027805 FLYING
1.7600000000 311.1047788753 195.5251186652 488.5965968973 3000.0000000000 3000.0000000000 3000.0000000000 0.0008559222 0.0005054612 FLYING
1.7700000000 314.9010439836 198.1022013963 494.2649974791 3000.0000000000 3000.0000000000 3000.0000000000 0.0008616776 0.0005081350 FLYING
1.7800000000 318.7217365400 200.7003719931 499.9629512560 3000.0000000000 3000.0000000000 3000.0000000000 0.0008674410 0.0005108018 FLYING
1.7900000000 322.5668749301 203.3197245251 505.6903603651 3000.0000000000 3000.0000000000 3000.0000000000 0.0008732125 0.0005134616 FLYING
1.8000000000 326.4364774110 205.9603534409 511.4471260367 3000.0000000000 3000.0000000000 3000.0000000000 0.0008789919 0.0005161143 FLYING
1.8100000000 330.3305620984 208.6223535572 517.2331485773 3000.0000000000 3000.0000000000 3000.0000000000 0.0008847793 0.0005187600 FLYING
1.8200000000 334.2491469688 211.3058200592 523.0483273756 3000.0000000000 3000.0000000000 3000.0000000000 0.0008905748 0.0005213986 FLYING
1.8300000000 338.1922498631 214.0108485015 528.8925609092 3000.0000000000 3000.0000000000 3000.0000000000 0.0008963782 0.0005240300 FLYING
1.8400000000 342.1598884723 216.7375347971 534.7657467270 3000.0000000000 3000.0000000000 3000.0000000000 0.0009021896 0.0005266543 FLYING
1.8500000000 346.1520803417 219.4859752184 540.6677814566 3000.0000000000 3000.0000000000 3000.0000000000 0.0009080090 0.0005292715 FLYING
1.8600000000 350.1688428672 222.2562663931 546.5985608020 3000.0000000000 3000.0000000000 3000.0000000000 0.0009138363 0.0005318815 FLYING
1.8700000000 354.2101932932 225.0485053016 552.5579795427 3000.0000000000 3000.0000000000 3000.0000000000 0.0009196717 0.0005344842 FLYING
1.8800000000 358.2761487122 227.8627892745 558.5459315351 3000.0000000000 3000.0000000000 3000.0000000000 0.0009255149 0.0005370797 FLYING
1.8900000000 362.3667260535 230.6992159838 564.5623096994 3000.0000000000 3000.0000000000 3000.0000000000 0.0009313675 0.0005396687 FLYING
1.9000000000 366.4819386892 233.5578810908 570.6070010242 3000.0000000000 3000.0000000000 3000.0000000000 0.0009372278 0.0005422503 FLYING
1.9100000000 370.6217983579 236.4388795574 576.6798894311 3000.0000000000 3000.0000000000 3000.0000000000 0.0009430948 0.0005448240 FLYING
1.9200000000 374.7863166100 239.3423066399 582.7808579143 3000.0000000000 3000.0000000000 3000.0000000000 0.0009489687 0.0005473897 FLYING
1.9300000000 378.9755048110 242.2682578885 588.9097885476 3000.0000000000 3000.0000000000 3000.0000000000 0.0009548494 0.0005499474 FLYING
1.9400000000 383.1893741389 245.2168291440 595.0665624843 3000.0000000000 3000.0000000000 3000.0000000000 0.0009607369 0.0005524970 FLYING
1.9500000000 387.4279355781 248.1881165314 601.2510599520 3000.0000000000 3000.0000000000 3000.0000000000 0.0009666311 0.0005550387 FLYING
