tof posE posN posU tgtE tgtN tgtU normComm normAch sideComm sideAch
0.31500000000000017 13.192340341223568 11.066161135820227 33.62018463960512 3015.75 3015.75 3000.0 -9.45185052455838 -0.12332749408290766 1.4331044119506469 0.01528046740746785
0.3200000000000002 13.581715481494825 11.3926134245819 34.30644433668959 3016.0 3016.0 3000.0 -9.731355444660323 -0.13140755844532764 1.4835953834367182 0.016367297882867247
0.3250000000000002 13.978007097532801 11.72485275401047 35.00450586596433 3016.25 3016.25 3000.0 -10.015216860560871 -0.13990781470411465 1.5350869320171219 0.017517699055165953
0.3300000000000002 14.381218878197132 12.0628816324385 35.71436468999947 3016.5 3016.5 3000.0 -10.303416152326026 -0.14884881376927747 1.5875797188484233 0.018735232417307943
0.3350000000000002 14.791354532222098 12.406702571576519 36.436016233894186 3016.75 3016.75 3000.0 -10.595935991887531 -0.15825183937988554 1.6410745353389682 0.020023606827801528
0.3400000000000002 15.208417791506273 12.756318088695217 37.16945588225889 3017.0 3017.0 3000.0 -10.892760240642852 -0.16813890830416725 1.6955722992590845 0.021386679940535537
0.3450000000000002 15.632412414299498 13.11173070874258 37.914678976276754 3017.25 3017.25 3000.0 -11.193873854836497 -0.17853276992467726 1.7510740510734373 0.02282845954186865
0.3500000000000002 16.063342188291763 13.472942966399476 38.67168081084057 3017.5 3017.5 3000.0 -11.499262798098176 -0.18945690522508216 1.8075809504942648 0.02435310479653982
0.3550000000000002 16.501210933608196 13.839957408076932 39.44045663176114 3017.75 3017.75 3000.0 -11.808913960553877 -0.20093552515483754 1.8650942732505937 0.025964927398888362
0.3600000000000002 16.94602250571408 14.212776593858122 40.22100163304373 3018.0 3018.0 3000.0 -12.122815083967371 -0.2129935684059955 1.923615408066056 0.027668392633332116
0.3650000000000002 17.397780798233534 14.59140309938782 41.013310954229375 3018.25 3018.25 3000.0 -12.440954692409743 -0.22565669856031592 1.9831458538360607 0.029468120338365458
0.3700000000000002 17.85648974568518 14.975839517711927 41.81737967779796 3018.5 3018.5 3000.0 -12.763322027993341 -0.23895130064104572 2.043687216994038 0.031368885778173164
0.3750000000000002 18.322153326137933 15.36608846106942 42.63320282663029 3018.75 3018.75 3000.0 -13.089906991243787 -0.25290447704747643 2.105241209055772 0.03337562041878187
0.3800000000000002 18.794775563789777 15.762152562638981 43.460775361526615 3019.0 3019.0 3000.0 -13.420700085718366 -0.26754404286366995 2.167809644330401 0.0354934126073727
0.38500000000000023 19.274360531472215 16.164034478242304 44.30009217877916 3019.25 3019.25 3000.0 -13.75569236651198 -0.282898520558669 2.2313944377868484 0.03772750815684725
0.39000000000000024 19.760912353082855 16.57173688800602 45.15114810779638 3019.5 3019.5 3000.0 -14.094875392322175 -0.2989971340519887 2.295997603064361 0.04008331083205837
0.39500000000000024 20.25443520594841 16.985262497983957 46.01393790877697 3019.75 3019.75 3000.0 -14.43824118077302 -0.3158698021645054 2.361621250616221 0.0425663827402677
0.40000000000000024 20.75493332312028 17.404614041741404 46.88845627043159 3020.0 3020.0 3000.0 -14.785782166723791 -0.3335471314245153 2.4282675859761236 0.04518244462173672
0.40500000000000025 21.262410995604625 17.829794281902824 47.774697807750684 3020.25 3020.25 3000.0 -15.137491163311964 -0.35206040823993245 2.495938908137097 0.047937376041845704
0.41000000000000025 21.776872574528795 18.260806011664457 48.672657059816544 3020.5 3020.5 3000.0 -15.493361325502557 -0.37144159044027564 2.564637608033348 0.05083721548523889
0.41500000000000026 22.298322473245772 18.697652056273043 49.5823284876583 3020.75 3020.75 3000.0 -15.8533861159355 -0.39172329816416124 2.6343661671159904 0.05388816034871004
0.42000000000000026 22.82676516937818 19.1403352744719 50.5037064721483 3021.0 3021.0 3000.0 -16.217559272881676 -0.4129388041068205 2.7051271560140955 0.05709656683480613
0.42500000000000027 23.362205206803306 19.588858559915387 51.436785311938664 3021.25 3021.25 3000.0 -16.585874780134564 -0.4351220231076443 2.776923233273009 0.06046894974343876
0.43000000000000027 23.904647197580456 20.04322484255277 52.38155922143679 3021.5 3021.5 3000.0 -16.95832683868023 -0.4583075011028723 2.84975714416251 0.06401198216500446
0.4350000000000003 24.45409582382184 20.50343708998244 53.33802232881873 3021.75 3021.75 3000.0 -17.334909840002236 -0.4827878320332635 2.92363171954774 0.06776863016750115
0.4400000000000003 25.010555645505466 20.969498148190876 54.30616833391492 3022.0 3022.0 3000.0 -17.71560728432467 -0.5089211060231946 2.9985476936033804 0.0717918890731928
0.4450000000000003 25.574030880380676 21.441410559514885 55.28599011780053 3022.25 3022.25 3000.0 -18.100389559724498 -0.5362487817381795 3.074503233089512 0.07601995312940077
0.4500000000000003 26.144525791510528 21.91917688351931 56.277480417716845 3022.5 3022.5 3000.0 -18.489248606507353 -0.5648131005076611 3.1515007853157004 0.080461049049471
0.4550000000000003 26.722044688373018 22.402799697840624 57.28063182433686 3022.75 3022.75 3000.0 -18.882176356197494 -0.5946570639403393 3.229542852128236 0.08512359930645307
0.4600000000000003 27.30659192790714 22.892281599005386 58.29543677907099 3023.0 3023.0 3000.0 -19.27916471100272 -0.6258244325706521 3.3086319881097865 0.0900162235956525
0.4650000000000003 27.89817191550697 23.38762520322561 59.32188757141009 3023.25 3023.25 3000.0 -19.680205522878673 -0.6583597119348803 3.388770799002723 0.09514773854855743
0.4700000000000003 28.496789105964474 23.88883314717165 60.35997633630537 3023.5 3023.5 3000.0 -20.085290573495335 -0.6923081373472036 3.4699619401522384 0.10052715725592642
0.4750000000000003 29.102448004361555 24.395908088723004 61.40969505158492 3023.75 3023.75 3000.0 -20.49441155508054 -0.7277156577201987 3.552208114959167 0.10616368864669937
0.4800000000000003 29.715153166911847 24.908852707697474 62.471035535406514 3024.0 3024.0 3000.0 -20.90756005208063 -0.7646289184171658 3.6355120733388575 0.11206673672001696
0.4850000000000003 30.334909201752662 25.427669706558962 63.543989443746675 3024.25 3024.25 3000.0 -21.324727523583242 -0.8030952431480627 3.7198766101826215 0.11824589963115857
0.4900000000000003 30.961720769687474 25.952361811104296 64.6285482679257 3024.5 3024.5 3000.0 -21.74590528645223 -0.8431626148952348 3.805304563818678 0.12471096862843596
0.49500000000000033 31.595592584879274 26.48293177112926 65.72470333216867 3024.75 3024.75 3000.0 -22.171084499129467 -0.8848796558771104 3.8917988144697926 0.13147192684120868
0.5000000000000003 32.2365294154951 27.019382361074122 66.8324457912025 3025.0 3025.0 3000.0 -22.60025614606279 -0.9282956065338576 3.9793622827049964 0.1385389479155465
0.5050000000000003 32.88453608430196 27.56171638064881 67.95176662788883 3025.25 3025.25 3000.0 -23.03341102272272 -0.9734603035623164 4.0679979278829554 0.1459223945003862
0.5100000000000003 33.53961746921443 28.109936655437924 69.08265665089307 3025.5 3025.5 3000.0 -23.47053972117511 -1.0204241569659382 4.157708746584902 0.15363281657780287
0.5150000000000003 34.20177850379399 28.66404603748567 70.22510649238961 3025.75 3025.75 3000.0 -23.911632616179336 -1.0692381261660702 4.248497771035097 0.16168094964291144
0.5200000000000004 34.87102417770045 29.22404740586084 71.37910660580339 3026.0 3026.0 3000.0 -24.35667985178529 -1.1199536951403037 4.340368067507064 0.17007771272679126
0.5250000000000004 35.547359537095396 29.78994366720194 72.5446472635879 3026.25 3026.25 3000.0 -24.80567132840468 -1.1726228466283144 4.433322734713937 0.17883420626690563
0.5300000000000004 36.23078968499788 30.36173775624241 73.72171855504016 3026.5 3026.5 3000.0 -25.25859669033554 -1.2272980353835956 4.527364902181519 0.18796170982004978
0.5350000000000004 36.92131978159241 30.939432636316077 74.91031038415244 3026.75 3026.75 3000.0 -25.715445313719922 -1.2840321605099716 4.622497728602657 0.19747167962189371
0.5400000000000004 37.61895504448931 31.52303129984276 76.11041246750162 3027.0 3027.0 3000.0 -26.176206294918423 -1.3428785368736555 4.7187244001718875 0.20737574598978356
0.5450000000000004 38.323700748937505 32.11253676879404 77.322014332176 3027.25 3027.25 3000.0 -26.6408684392858 -1.403890865612171 4.816048128899205 0.21768571056997293
0.5500000000000004 39.03556222798972 32.707952095139134 78.54510531374022 3027.5 3027.5 3000.0 -27.10942025033452 -1.468020417039994 4.91447215090213 0.22855322881169463
0.5550000000000004 39.75454381979168 33.30927949282757 79.77967278053018 3027.75 3027.75 3000.0 -27.58177824089718 -1.5361482197922827 5.013984490263748 0.24012133712178943
0.5600000000000004 40.48064798281133 33.91651960990197 81.02570064893737 3028.0 3028.0 3000.0 -28.05779567544152 -1.6068090445613703 5.114559593274016 0.2521670154561523
0.5650000000000004 41.213877119018456 34.52967303376708 82.28317245808275 3028.25 3028.25 3000.0 -28.537447367632254 -1.6800659515006282 5.216197665686853 0.2647043534222149
0.5700000000000004 41.95423357234883 35.14874029051692 83.55207136642157 3028.5 3028.5 3000.0 -29.020707466403326 -1.7559821985587898 5.318898831079876 0.2777476072995847
0.5750000000000004 42.7017196271221 35.77372184425148 84.83238014845375 3028.75 3028.75 3000.0 -29.507549453522117 -1.834621253997779 5.42266312644389 0.2913112034804098
0.5800000000000004 43.45633750642205 36.40461809638831 86.1240811915335 3029.0 3029.0 3000.0 -29.99794613527695 -1.9160467476239522 5.527490498809116 0.30540973240232544
0.5850000000000004 44.21808937043989 37.04142938496915 87.42715649277993 3029.25 3029.25 3000.0 -30.49186963455954 -2.000322419110178 5.633380801887718 0.3200579419500251
0.5900000000000004 44.98697731478113 37.68415598396199 88.74158765609002 3029.5 3029.5 3000.0 -30.98929138351084 -2.087512065025557 5.740333792707023 0.33527073056548273
0.5950000000000004 45.76300336873655 38.3327981025587 90.06735588925567 3029.75 3029.75 3000.0 -31.49018211673552 -2.177679484658098 5.8483491282345526 0.3510631400743011
0.6000000000000004 46.54616949351785 38.987355884468336 91.40444200118625 3030.0 3030.0 3000.0 -31.99451186508729 -2.2708884246869077 5.957426361996511 0.36745034823128836
0.6050000000000004 47.33647758045857 39.64782940720656 92.75282639923843 3030.25 3030.25 3000.0 -32.50224995002733 -2.367202522765397 6.067564940691633 0.38444766098905436
0.6100000000000004 48.13392944918083 40.31421868138111 94.11248908665452 3030.5 3030.5 3000.0 -33.013364978558606 -2.466685250064688 6.178764200802319 0.402070504491342
0.6150000000000004 48.93852684572861 40.9865236499737 95.48340966011118 3030.75 3030.75 3000.0 -33.52782483873891 -2.569399852855595 6.291023365205299 0.4203344167974106
0.6200000000000004 49.750271440668115 41.66474418761847 96.86556730737969 3031.0 3031.0 3000.0 -34.04559669577622 -2.6754092931806515 6.4043415397838785 0.43925503933937
0.6250000000000004 50.56916482715605 42.3488800998772 98.25894080509946 3031.25 3031.25 3000.0 -34.56664698870948 -2.784776188696675 6.518717710044198 0.45884810811898624
0.6300000000000004 51.39520851897638 43.038931122511485 99.66350851666603 3031.5 3031.5 3000.0 -35.090941427678246 -2.8975627517565683 6.634150737737977 0.47912944464852525
0.6350000000000005 52.228403948546436 43.73489692075209 101.07924839023516 3031.75 3031.75 3000.0 -35.618444991785246 -3.0138307278076946 6.750639357493998 0.5001149466415656
0.6400000000000005 53.06875246489304 44.436777088565684 102.50613795684424 3032.0 3032.0 3000.0 -36.149121927554596 -3.133641333187676 6.868182173461303 0.5218205784602724
0.6450000000000005 53.916255331599544 45.144571147919166 103.9441543286523 3032.25 3032.25 3000.0 -36.682935747989596 -3.2570551923913933 6.986777655966463 0.5442623613244384
0.6500000000000005 54.77091372472461 45.8582785480418 105.39327419730007 3032.5 3032.5 3000.0 -37.21984923223317 -3.3841322749063036 7.106424138187967 0.5674563632914913
0.6550000000000005 55.63272873069355 46.5778986646854 106.85347383239119 3032.75 3032.75 3000.0 -37.759824425833926 -3.5149318316921874 7.227119812850369 0.5914186890132056
0.6600000000000005 56.50170134416322 47.30343079938277 108.3247290800958 3033.0 3033.0 3000.0 -38.30282264162035 -3.6495123313995026 7.348862728941243 0.6161654692779124
0.6650000000000005 57.37783246586137 48.03487417870465 109.80701536187775 3033.25 3033.25 3000.0 -38.84880446118621 -4.131974899531784 7.471650788453925 0.6999972050303865
0.6700000000000005 58.26284698597952 48.77364805632331 111.30303722768336 3033.5 3033.5 3000.0 -39.5281888806487 -4.280540303653968 7.625573123002899 0.7276252328143715
0.6750000000000005 59.15675357211727 49.51975745542156 112.81277572582185 3033.75 3033.75 3000.0 -40.21241542769243 -4.427411633579408 7.781335896945241 0.7551220188902368
0.6800000000000005 60.059560490026705 50.273207167443054 114.33621223423384 3034.0 3034.0 3000.0 -40.901832932938035 -4.576841977992124 7.938880176527014 0.7831914874596126
0.6850000000000005 60.971276005264215 51.034002002955866 115.87332807587461 3034.25 3034.25 3000.0 -41.596432290664254 -4.72891589429381 8.09821047852035 0.8118545420249349
0.6900000000000005 61.89190839104961 51.80214679660815 117.42410451254604 3034.5 3034.5 3000.0 -42.296202288928036 -4.8836966663587535 8.259331690302053 0.8411293384397168
0.6950000000000005 62.82146593393067 52.57764641069017 118.9885227408206 3034.75 3034.75 3000.0 -43.00113136575469 -5.0412468387061375 8.42224880927974 0.8710340791423109
0.7000000000000005 63.759956939145134 53.36050573854571 120.56656388820592 3035.0 3035.0 3000.0 -43.71120759946302 -5.201628067544873 8.586966944180686 0.9015869734015275
0.7050000000000005 64.70738973568501 54.1507297078349 122.15820900954806 3035.25 3035.25 3000.0 -44.426418706092626 -5.364901049737691 8.753491313907736 0.9328062233704638
0.7100000000000005 65.66377268107499 54.948323283653856 123.76343908366513 3035.5 3035.5 3000.0 -45.14675203791225 -5.531125460434908 8.921827246212729 0.9647100117885892
0.7150000000000005 66.62911416587687 55.753291471516484 125.3822350102028 3035.75 3035.75 3000.0 -45.872194582463855 -5.7003598931505595 9.091980176314852 0.9973164900190512
0.7200000000000005 67.60342261793137 56.56563932020345 127.01457760670358 3036.0 3036.0 3000.0 -46.602732962112235 -5.872661802028287 9.263955645473956 1.0306437663702595
0.7250000000000005 68.58670650634797 57.38537192448331 128.6604476058822 3036.25 3036.25 3000.0 -47.33835343408776 -6.048087446297203 9.43775929952512 1.0647098946998292
0.7300000000000005 69.57897434525309 58.21249442771024 130.31982565309968 3036.5 3036.5 3000.0 -48.079041891010526 -6.226691836877792 9.613396887379716 1.099532863292144
0.7350000000000005 70.58023469730651 59.04701202430288 131.99269230402908 3036.75 3036.75 3000.0 -48.82478386188439 -6.408528685123432 9.790874259498697 1.135130584005302
0.7400000000000005 71.59049617699519 59.88892996210837 133.6790280225061 3037.0 3037.0 3000.0 -49.57556451355139 -6.593650353684956 9.970197366342392 1.1715208816835971
0.7450000000000006 72.60976745371342 60.73825354465558 135.37881317855815 3037.25 3037.25 3000.0 -50.331368652595785 -6.782107809475673 10.15137225680241 1.208721483830011
0.7500000000000006 73.63805725463799 61.59498813330129 137.09202804660592 3037.5 3037.5 3000.0 -51.09218072768888 -6.973950578740019 10.334405076619012 1.2467500105378435
0.7550000000000006 74.67537436740625 62.45913914927303 138.81865280383101 3037.75 3037.75 3000.0 -51.85798483236498 -7.169226704198574 10.519302066788775 1.2856239646753016
0.7600000000000006 75.72172764260509 63.33071207561182 140.5586675287046 3038.0 3038.0 3000.0 -52.62876470822018 -7.367982704273857 10.706069561966254 1.3253607223226287
0.7650000000000006 76.77712599607798 64.20971245901836 142.3120521996714 3038.25 3038.25 3000.0 -53.40450374852459 -7.570263534396433 10.894713988863044 1.3659775234606388
0.7700000000000006 77.8415784110576 65.09614591160559 144.07878669398357 3038.5 3038.5 3000.0 -54.185185002241035 -7.776112550348959 11.085241864647994 1.407491462902113
0.7750000000000006 78.91509394013036 65.99001811256079 145.85885078667997 3038.75 3038.75 3000.0 -54.97079117843992 -7.985571473708153 11.277659795351536 1.4499194814760845
0.7800000000000006 79.99768170703997 66.89133480972005 147.6522241497057 3039.0 3039.0 3000.0 -55.7613046511041 -8.198680359308318 11.471974474277527 1.4932783574506752
0.7850000000000006 81.08935090833575 67.80010182105794 149.45888635116725 3039.25 3039.25 3000.0 -56.556707464314144 -8.415477564785181 11.668192680424966 1.537584698204658
0.7900000000000006 82.1901108148721 68.71632503609489 151.27881685471917 3039.5 3039.5 3000.0 -57.35698133780685 -8.635999722143513 11.866321276922712 1.582854932137295
0.7950000000000006 83.29997077316483 69.64001041722511 153.11199501907748 3039.75 3039.75 3000.0 -58.162107672898166 -8.860281711401406 12.066367209479576 1.6291053008260483
0.8000000000000006 84.41894020660982 70.57116400096729 154.95840009765618 3040.0 3040.0 3000.0 -58.972067558762724 -9.088356636247745 12.268337504852209 1.6763518514207865
0.8050000000000006 85.5470286165695 71.50979189914048 156.81801123832255 3040.25 3040.25 3000.0 -59.78684177906153 -9.32025580175904 12.472239269333095 1.7246104292833253
0.8100000000000006 86.6842455833323 72.4559002999677 158.6908074832676 3040.5 3040.5 3000.0 -60.60641081890964 -9.563347554712722 12.678079687260471 1.7752589949030393
0.8150000000000006 87.8306009017739 73.40949562469942 160.57676772406685 3040.75 3040.75 3000.0 -61.43074811339204 -9.818449099606658 12.885864143748918 1.828473141035285
