tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
4.6860 611.4896 0.0000 929.2143 0.0000 0.8843 189.0259 0.0000 230.6913 0.8858 298.2436 -7.5839 -0.0000 -15.1728 3000.0000 0.0000 3000.0000
4.6880 611.8677 0.0000 929.6757 0.0000 0.8842 189.0397 0.0000 230.6603 0.8858 298.2284 -7.5832 0.0000 -15.1678 3000.0000 0.0000 3000.0000
4.6900 612.2458 0.0000 930.1369 0.0000 0.8841 189.0536 0.0000 230.6294 0.8857 298.2133 -7.5826 0.0000 -15.1627 3000.0000 0.0000 3000.0000
4.6920 612.6240 0.0000 930.5981 0.0000 0.8840 189.0674 0.0000 230.5984 0.8857 298.1981 -7.5820 -0.0000 -15.1577 3000.0000 0.0000 3000.0000
4.6940 613.0021 0.0000 931.0593 0.0000 0.8839 189.0812 0.0000 230.5675 0.8856 298.1829 -7.5813 0.0000 -15.1526 3000.0000 0.0000 3000.0000
4.6960 613.3803 0.0000 931.5203 0.0000 0.8838 189.0950 0.0000 230.5366 0.8856 298.1678 -7.5807 -0.0000 -15.1476 3000.0000 0.0000 3000.0000
4.6980 613.7585 0.0000 931.9813 0.0000 0.8837 189.1088 0.0000 230.5056 0.8856 298.1526 -7.5801 0.0000 -15.1425 3000.0000 0.0000 3000.0000
4.7000 614.1368 0.0000 932.4423 0.0000 0.8836 189.1226 0.0000 230.4747 0.8855 298.1375 -7.5794 -0.0000 -15.1375 3000.0000 0.0000 3000.0000
4.7020 614.5151 0.0000 932.9032 0.0000 0.8835 189.1364 0.0000 230.4438 0.8855 298.1223 -7.5788 0.0000 -15.1324 3000.0000 0.0000 3000.0000
4.7040 614.8934 0.0000 933.3640 0.0000 0.8834 189.1502 0.0000 230.4129 0.8854 298.1072 -7.5782 0.0000 -15.1274 3000.0000 0.0000 3000.0000
4.7060 615.2717 0.0000 933.8248 0.0000 0.8833 189.1639 0.0000 230.3820 0.8854 298.0920 -7.5775 -0.0000 -15.1223 3000.0000 0.0000 3000.0000
4.7080 615.6500 0.0000 934.2855 0.0000 0.8832 189.1777 0.0000 230.3511 0.8854 298.0769 -7.5769 0.0000 -15.1173 3000.0000 0.0000 3000.0000
4.7100 616.0284 0.0000 934.7461 0.0000 0.8831 189.1914 0.0000 230.3202 0.8853 298.0617 -7.5763 -0.0000 -15.1123 3000.0000 0.0000 3000.0000
4.7120 616.4068 0.0000 935.2067 0.0000 0.8830 189.2051 0.0000 230.2893 0.8853 298.0466 -7.5756 0.0000 -15.1072 3000.0000 0.0000 3000.0000
4.7140 616.7853 0.0000 935.6672 0.0000 0.8829 189.2189 0.0000 230.2584 0.8852 298.0314 -7.5750 -0.0000 -15.1022 3000.0000 0.0000 3000.0000
4.7160 617.1637 0.0000 936.1277 0.0000 0.8828 189.2326 0.0000 230.2275 0.8852 298.0163 -7.5744 0.0000 -15.0971 3000.0000 0.0000 3000.0000
4.7180 617.5422 0.0000 936.5880 0.0000 0.8827 189.2463 0.0000 230.1967 0.8852 298.0011 -7.5737 0.0000 -15.0921 3000.0000 0.0000 3000.0000
4.7200 617.9208 0.0000 937.0484 0.0000 0.8826 189.2600 0.0000 230.1658 0.8851 297.9860 -7.5731 -0.0000 -15.0871 3000.0000 0.0000 3000.0000
4.7220 618.2993 0.0000 937.5086 0.0000 0.8825 189.2736 0.0000 230.1350 0.8851 297.9708 -7.5725 0.0000 -15.0820 3000.0000 0.0000 3000.0000
4.7240 618.6779 0.0000 937.9689 0.0000 0.8824 189.2873 0.0000 230.1041 0.8850 297.9557 -7.5718 -0.0000 -15.0770 3000.0000 0.0000 3000.0000
4.7260 619.0565 0.0000 938.4290 0.0000 0.8823 189.3010 0.0000 230.0733 0.8850 297.9405 -7.5712 0.0000 -15.0720 3000.0000 0.0000 3000.0000
4.7280 619.4351 0.0000 938.8891 0.0000 0.8822 189.3146 0.0000 230.0424 0.8850 297.9254 -7.5706 0.0000 -15.0669 3000.0000 0.0000 3000.0000
4.7300 619.8138 0.0000 939.3491 0.0000 0.8821 189.3283 0.0000 230.0116 0.8849 297.9103 -7.5699 -0.0000 -15.0619 3000.0000 0.0000 3000.0000
4.7320 620.1924 0.0000 939.8091 0.0000 0.8820 189.3419 0.0000 229.9808 0.8849 297.8951 -7.5693 0.0000 -15.0569 3000.0000 0.0000 3000.0000
4.7340 620.5712 0.0000 940.2690 0.0000 0.8819 189.3555 0.0000 229.9499 0.8848 297.8800 -7.5687 -0.0000 -15.0518 3000.0000 0.0000 3000.0000
4.7360 620.9499 0.0000 940.7288 0.0000 0.8818 189.3691 0.0000 229.9191 0.8848 297.8649 -7.5681 0.0000 -15.0468 3000.0000 0.0000 3000.0000
4.7380 621.3287 0.0000 941.1886 0.0000 0.8817 189.3827 0.0000 229.8883 0.8848 297.8497 -7.5674 -0.0000 -15.0418 3000.0000 0.0000 3000.0000
4.7400 621.7075 0.0000 941.6483 0.0000 0.8816 189.3963 0.0000 229.8575 0.8847 297.8346 -7.5668 0.0000 -15.0367 3000.0000 0.0000 3000.0000
4.7420 622.0863 0.0000 942.1080 0.0000 0.8815 189.4099 0.0000 229.8267 0.8847 297.8195 -7.5662 0.0000 -15.0317 3000.0000 0.0000 3000.0000
4.7440 622.4651 0.0000 942.5675 0.0000 0.8814 189.4235 0.0000 229.7959 0.8846 297.8043 -7.5655 -0.0000 -15.0267 3000.0000 0.0000 3000.0000
4.7460 622.8440 0.0000 943.0271 0.0000 0.8813 189.4370 0.0000 229.7651 0.8846 297.7892 -7.5649 0.0000 -15.0217 3000.0000 0.0000 3000.0000
4.7480 623.2229 0.0000 943.4865 0.0000 0.8812 189.4506 0.0000 229.7344 0.8846 297.7741 -7.5643 -0.0000 -15.0166 3000.0000 0.0000 3000.0000
4.7500 623.6018 0.0000 943.9460 0.0000 0.8811 189.4641 0.0000 229.7036 0.8845 297.7589 -7.5636 0.0000 -15.0116 3000.0000 0.0000 3000.0000
4.7520 623.9808 0.0000 944.4053 0.0000 0.8810 189.4776 0.0000 229.6728 0.8845 297.7438 -7.5630 -0.0000 -15.0066 3000.0000 0.0000 3000.0000
4.7540 624.3598 0.0000 944.8646 0.0000 0.8809 189.4912 0.0000 229.6421 0.8844 297.7287 -7.5624 0.0000 -15.0016 3000.0000 0.0000 3000.0000
4.7560 624.7388 0.0000 945.3238 0.0000 0.8808 189.5047 0.0000 229.6113 0.8844 297.7136 -7.5618 0.0000 -14.9965 3000.0000 0.0000 3000.0000
4.7580 625.1178 0.0000 945.7830 0.0000 0.8807 189.5182 0.0000 229.5806 0.8844 297.6985 -7.5611 -0.0000 -14.9915 3000.0000 0.0000 3000.0000
4.7600 625.4969 0.0000 946.2421 0.0000 0.8806 189.5316 0.0000 229.5498 0.8843 297.6833 -7.5605 0.0000 -14.9865 3000.0000 0.0000 3000.0000
4.7620 625.8760 0.0000 946.7011 0.0000 0.8805 189.5451 0.0000 229.5191 0.8843 297.6682 -7.5599 -0.0000 -14.9815 3000.0000 0.0000 3000.0000
4.7640 626.2551 0.0000 947.1601 0.0000 0.8804 189.5586 0.0000 229.4884 0.8842 297.6531 -7.5592 0.0000 -14.9765 3000.0000 0.0000 3000.0000
4.7660 626.6342 0.0000 947.6190 0.0000 0.8803 189.5721 0.0000 229.4576 0.8842 297.6380 -7.5586 -0.0000 -14.9715 3000.0000 0.0000 3000.0000
4.7680 627.0134 0.0000 948.0779 0.0000 0.8802 189.5855 0.0000 229.4269 0.8841 297.6229 -7.5580 0.0000 -14.9664 3000.0000 0.0000 3000.0000
4.7700 627.3926 0.0000 948.5366 0.0000 0.8801 189.5989 0.0000 229.3962 0.8841 297.6078 -7.5573 0.0000 -14.9614 3000.0000 0.0000 3000.0000
4.7720 627.7718 0.0000 948.9954 0.0000 0.8800 189.6124 0.0000 229.3655 0.8841 297.5926 -7.5567 -0.0000 -14.9564 3000.0000 0.0000 3000.0000
4.7740 628.1511 0.0000 949.4540 0.0000 0.8799 189.6258 0.0000 229.3348 0.8840 297.5775 -7.5561 0.0000 -14.9514 3000.0000 0.0000 3000.0000
4.7760 628.5303 0.0000 949.9127 0.0000 0.8798 189.6392 0.0000 229.3041 0.8840 297.5624 -7.5555 -0.0000 -14.9464 3000.0000 0.0000 3000.0000
4.7780 628.9096 0.0000 950.3712 0.0000 0.8797 189.6526 0.0000 229.2734 0.8839 297.5473 -7.5548 0.0000 -14.9414 3000.0000 0.0000 3000.0000
4.7800 629.2890 0.0000 950.8297 0.0000 0.8796 189.6660 0.0000 229.2427 0.8839 297.5322 -7.5542 -0.0000 -14.9364 3000.0000 0.0000 3000.0000
4.7820 629.6683 0.0000 951.2881 0.0000 0.8795 189.6794 0.0000 229.2121 0.8839 297.5171 -7.5536 0.0000 -14.9314 3000.0000 0.0000 3000.0000
4.7840 630.0477 0.0000 951.7465 0.0000 0.8794 189.6927 0.0000 229.1814 0.8838 297.5020 -7.5529 0.0000 -14.9264 3000.0000 0.0000 3000.0000
4.7860 630.4271 0.0000 952.2048 0.0000 0.8793 189.7061 0.0000 229.1507 0.8838 297.4869 -7.5523 -0.0000 -14.9214 3000.0000 0.0000 3000.0000
4.7880 630.8066 0.0000 952.6630 0.0000 0.8792 189.7194 0.0000 229.1201 0.8837 297.4718 -7.5517 0.0000 -14.9163 3000.0000 0.0000 3000.0000
4.7900 631.1860 0.0000 953.1212 0.0000 0.8791 189.7328 0.0000 229.0894 0.8837 297.4567 -7.5511 -0.0000 -14.9113 3000.0000 0.0000 3000.0000
4.7920 631.5655 0.0000 953.5793 0.0000 0.8790 189.7461 0.0000 229.0588 0.8837 297.4416 -7.5504 0.0000 -14.9063 3000.0000 0.0000 3000.0000
4.7940 631.9451 0.0000 954.0374 0.0000 0.8789 189.7594 0.0000 229.0281 0.8836 297.4265 -7.5498 -0.0000 -14.9013 3000.0000 0.0000 3000.0000
4.7960 632.3246 0.0000 954.4954 0.0000 0.8788 189.7727 0.0000 228.9975 0.8836 297.4114 -7.5492 0.0000 -14.8963 3000.0000 0.0000 3000.0000
4.7980 632.7042 0.0000 954.9533 0.0000 0.8787 189.7860 0.0000 228.9669 0.8835 297.3963 -7.5485 0.0000 -14.8913 3000.0000 0.0000 3000.0000
4.8000 633.0838 0.0000 955.4112 0.0000 0.8786 189.7993 0.0000 228.9362 0.8835 297.3812 -7.5479 -0.0000 -14.8863 3000.0000 0.0000 3000.0000
4.8020 633.4634 0.0000 955.8690 0.0000 0.8785 189.8126 0.0000 228.9056 0.8835 297.3661 -7.5473 0.0000 -14.8813 3000.0000 0.0000 3000.0000
4.8040 633.8430 0.0000 956.3267 0.0000 0.8784 189.8259 0.0000 228.8750 0.8834 297.3510 -7.5467 -0.0000 -14.8763 3000.0000 0.0000 3000.0000
4.8060 634.2227 0.0000 956.7844 0.0000 0.8783 189.8391 0.0000 228.8444 0.8834 297.3359 -7.5460 0.0000 -14.8713 3000.0000 0.0000 3000.0000
4.8080 634.6024 0.0000 957.2420 0.0000 0.8782 189.8524 0.0000 228.8138 0.8833 297.3208 -7.5454 -0.0000 -14.8663 3000.0000 0.0000 3000.0000
4.8100 634.9822 0.0000 957.6996 0.0000 0.8781 189.8656 0.0000 228.7832 0.8833 297.3058 -7.5448 0.0000 -14.8614 3000.0000 0.0000 3000.0000
4.8120 635.3619 0.0000 958.1571 0.0000 0.8780 189.8788 0.0000 228.7526 0.8833 297.2907 -7.5442 0.0000 -14.8564 3000.0000 0.0000 3000.0000
4.8140 635.7417 0.0000 958.6146 0.0000 0.8779 189.8921 0.0000 228.7221 0.8832 297.2756 -7.5435 -0.0000 -14.8514 3000.0000 0.0000 3000.0000
4.8160 636.1215 0.0000 959.0719 0.0000 0.8778 189.9053 0.0000 228.6915 0.8832 297.2605 -7.5429 0.0000 -14.8464 3000.0000 0.0000 3000.0000
4.8180 636.5013 0.0000 959.5293 0.0000 0.8777 189.9185 0.0000 228.6609 0.8831 297.2454 -7.5423 -0.0000 -14.8414 3000.0000 0.0000 3000.0000
4.8200 636.8812 0.0000 959.9865 0.0000 0.8776 189.9317 0.0000 228.6304 0.8831 297.2303 -7.5416 0.0000 -14.8364 3000.0000 0.0000 3000.0000
4.8220 637.2611 0.0000 960.4437 0.0000 0.8775 189.9448 0.0000 228.5998 0.8831 297.2153 -7.5410 -0.0000 -14.8314 3000.0000 0.0000 3000.0000
4.8240 637.6410 0.0000 960.9009 0.0000 0.8774 189.9580 0.0000 228.5692 0.8830 297.2002 -7.5404 0.0000 -14.8264 3000.0000 0.0000 3000.0000
4.8260 638.0210 0.0000 961.3579 0.0000 0.8773 189.9712 0.0000 228.5387 0.8830 297.1851 -7.5398 0.0000 -14.8214 3000.0000 0.0000 3000.0000
4.8280 638.4009 0.0000 961.8150 0.0000 0.8772 189.9843 0.0000 228.5082 0.8829 297.1700 -7.5391 -0.0000 -14.8164 3000.0000 0.0000 3000.0000
4.8300 638.7809 0.0000 962.2719 0.0000 0.8771 189.9975 0.0000 228.4776 0.8829 297.1549 -7.5385 0.0000 -14.8115 3000.0000 0.0000 3000.0000
4.8320 639.1609 0.0000 962.7288 0.0000 0.8770 190.0106 0.0000 228.4471 0.8829 297.1399 -7.5379 -0.0000 -14.8065 3000.0000 0.0000 3000.0000
4.8340 639.5410 0.0000 963.1856 0.0000 0.8769 190.0237 0.0000 228.4166 0.8828 297.1248 -7.5373 0.0000 -14.8015 3000.0000 0.0000 3000.0000
4.8360 639.9211 0.0000 963.6424 0.0000 0.8768 190.0368 0.0000 228.3861 0.8828 297.1097 -7.5366 -0.0000 -14.7965 3000.0000 0.0000 3000.0000
4.8380 640.3012 0.0000 964.0991 0.0000 0.8767 190.0499 0.0000 228.3556 0.8827 297.0947 -7.5360 0.0000 -14.7915 3000.0000 0.0000 3000.0000
4.8400 640.6813 0.0000 964.5558 0.0000 0.8766 190.0630 0.0000 228.3251 0.8827 297.0796 -7.5354 0.0000 -14.7865 3000.0000 0.0000 3000.0000
4.8420 641.0614 0.0000 965.0124 0.0000 0.8765 190.0761 0.0000 228.2946 0.8827 297.0645 -7.5348 -0.0000 -14.7816 3000.0000 0.0000 3000.0000
4.8440 641.4416 0.0000 965.4689 0.0000 0.8764 190.0892 0.0000 228.2641 0.8826 297.0495 -7.5341 0.0000 -14.7766 3000.0000 0.0000 3000.0000
4.8460 641.8218 0.0000 965.9254 0.0000 0.8763 190.1022 0.0000 228.2336 0.8826 297.0344 -7.5335 -0.0000 -14.7716 3000.0000 0.0000 3000.0000
4.8480 642.2021 0.0000 966.3818 0.0000 0.8762 190.1153 0.0000 228.2031 0.8825 297.0193 -7.5329 0.0000 -14.7666 3000.0000 0.0000 3000.0000
4.8500 642.5823 0.0000 966.8381 0.0000 0.8761 190.1283 0.0000 228.1726 0.8825 297.0043 -7.5323 0.0000 -14.7617 3000.0000 0.0000 3000.0000
4.8520 642.9626 0.0000 967.2944 0.0000 0.8760 190.1413 0.0000 228.1422 0.8825 296.9892 -7.5316 -0.0000 -14.7567 3000.0000 0.0000 3000.0000
4.8540 643.3429 0.0000 967.7506 0.0000 0.8759 190.1544 0.0000 228.1117 0.8824 296.9741 -7.5310 0.0000 -14.7517 3000.0000 0.0000 3000.0000
4.8560 643.7232 0.0000 968.2068 0.0000 0.8758 190.1674 0.0000 228.0813 0.8824 296.9591 -7.5304 -0.0000 -14.7467 3000.0000 0.0000 3000.0000
4.8580 644.1036 0.0000 968.6629 0.0000 0.8757 190.1804 0.0000 228.0508 0.8823 296.9440 -7.5298 0.0000 -14.7418 3000.0000 0.0000 3000.0000
4.8600 644.4840 0.0000 969.1189 0.0000 0.8756 190.1934 0.0000 228.0204 0.8823 296.9290 -7.5291 -0.0000 -14.7368 3000.0000 0.0000 3000.0000
4.8620 644.8644 0.0000 969.5749 0.0000 0.8755 190.2063 0.0000 227.9899 0.8823 296.9139 -7.5285 0.0000 -14.7318 3000.0000 0.0000 3000.0000
4.8640 645.2448 0.0000 970.0308 0.0000 0.8754 190.2193 0.0000 227.9595 0.8822 296.8989 -7.5279 0.0000 -14.7269 3000.0000 0.0000 3000.0000
4.8660 645.6253 0.0000 970.4867 0.0000 0.8753 190.2323 0.0000 227.9291 0.8822 296.8838 -7.5273 -0.0000 -14.7219 3000.0000 0.0000 3000.0000
4.8680 646.0058 0.0000 970.9425 0.0000 0.8752 190.2452 0.0000 227.8987 0.8821 296.8687 -7.5266 0.0000 -14.7169 3000.0000 0.0000 3000.0000
4.8700 646.3863 0.0000 971.3982 0.0000 0.8751 190.2582 0.0000 227.8683 0.8821 296.8537 -7.5260 -0.0000 -14.7120 3000.0000 0.0000 3000.0000
4.8720 646.7669 0.0000 971.8539 0.0000 0.8750 190.2711 0.0000 227.8379 0.8821 296.8386 -7.5254 0.0000 -14.7070 3000.0000 0.0000 3000.0000
4.8740 647.1474 0.0000 972.3095 0.0000 0.8749 190.2840 0.0000 227.8075 0.8820 296.8236 -7.5248 -0.0000 -14.7020 3000.0000 0.0000 3000.0000
4.8760 647.5280 0.0000 972.7651 0.0000 0.8748 190.2969 0.0000 227.7771 0.8820 296.8086 -7.5241 0.0000 -14.6971 3000.0000 0.0000 3000.0000
4.8780 647.9086 0.0000 973.2206 0.0000 0.8747 190.3098 0.0000 227.7467 0.8819 296.7935 -7.5235 0.0000 -14.6921 3000.0000 0.0000 3000.0000
4.8800 648.2893 0.0000 973.6760 0.0000 0.8746 190.3227 0.0000 227.7163 0.8819 296.7785 -7.5229 -0.0000 -14.6871 3000.0000 0.0000 3000.0000
4.8820 648.6700 0.0000 974.1314 0.0000 0.8745 190.3356 0.0000 227.6859 0.8819 296.7634 -7.5223 0.0000 -14.6822 3000.0000 0.0000 3000.0000
4.8840 649.0506 0.0000 974.5867 0.0000 0.8744 190.3485 0.0000 227.6556 0.8818 296.7484 -7.5217 -0.0000 -14.6772 3000.0000 0.0000 3000.0000
4.8860 649.4314 0.0000 975.0419 0.0000 0.8743 190.3613 0.0000 227.6252 0.8818 296.7333 -7.5210 0.0000 -14.6723 3000.0000 0.0000 3000.0000
4.8880 649.8121 0.0000 975.4971 0.0000 0.8742 190.3742 0.0000 227.5948 0.8817 296.7183 -7.5204 -0.0000 -14.6673 3000.0000 0.0000 3000.0000
4.8900 650.1929 0.0000 975.9522 0.0000 0.8741 190.3870 0.0000 227.5645 0.8817 296.7033 -7.5198 0.0000 -14.6624 3000.0000 0.0000 3000.0000
4.8920 650.5737 0.0000 976.4073 0.0000 0.8740 190.3999 0.0000 227.5341 0.8817 296.6882 -7.5192 0.0000 -14.6574 3000.0000 0.0000 3000.0000
4.8940 650.9545 0.0000 976.8623 0.0000 0.8739 190.4127 0.0000 227.5038 0.8816 296.6732 -7.5185 -0.0000 -14.6524 3000.0000 0.0000 3000.0000
4.8960 651.3354 0.0000 977.3173 0.0000 0.8738 190.4255 0.0000 227.4735 0.8816 296.6582 -7.5179 0.0000 -14.6475 3000.0000 0.0000 3000.0000
4.8980 651.7162 0.0000 977.7721 0.0000 0.8737 190.4383 0.0000 227.4431 0.8815 296.6431 -7.5173 -0.0000 -14.6425 3000.0000 0.0000 3000.0000
4.9000 652.0971 0.0000 978.2270 0.0000 0.8736 190.4511 0.0000 227.4128 0.8815 296.6281 -7.5167 0.0000 -14.6376 3000.0000 0.0000 3000.0000
4.9020 652.4781 0.0000 978.6817 0.0000 0.8735 190.4639 0.0000 227.3825 0.8815 296.6131 -7.5161 -0.0000 -14.6326 3000.0000 0.0000 3000.0000
4.9040 652.8590 0.0000 979.1364 0.0000 0.8734 190.4767 0.0000 227.3522 0.8814 296.5980 -7.5154 0.0000 -14.6277 3000.0000 0.0000 3000.0000
4.9060 653.2400 0.0000 979.5911 0.0000 0.8733 190.4894 0.0000 227.3219 0.8814 296.5830 -7.5148 0.0000 -14.6227 3000.0000 0.0000 3000.0000
4.9080 653.6210 0.0000 980.0457 0.0000 0.8732 190.5022 0.0000 227.2916 0.8813 296.5680 -7.5142 -0.0000 -14.6178 3000.0000 0.0000 3000.0000
4.9100 654.0020 0.0000 980.5002 0.0000 0.8731 190.5149 0.0000 227.2613 0.8813 296.5529 -7.5136 0.0000 -14.6128 3000.0000 0.0000 3000.0000
4.9120 654.3831 0.0000 980.9547 0.0000 0.8730 190.5277 0.0000 227.2310 0.8813 296.5379 -7.5129 -0.0000 -14.6079 3000.0000 0.0000 3000.0000
4.9140 654.7642 0.0000 981.4091 0.0000 0.8729 190.5404 0.0000 227.2008 0.8812 296.5229 -7.5123 0.0000 -14.6030 3000.0000 0.0000 3000.0000
4.9160 655.1453 0.0000 981.8634 0.0000 0.8728 190.5531 0.0000 227.1705 0.8812 296.5079 -7.5117 -0.0000 -14.5980 3000.0000 0.0000 3000.0000
4.9180 655.5264 0.0000 982.3177 0.0000 0.8727 190.5658 0.0000 227.1402 0.8811 296.4929 -7.5111 0.0000 -14.5931 3000.0000 0.0000 3000.0000
4.9200 655.9076 0.0000 982.7719 0.0000 0.8726 190.5785 0.0000 227.1100 0.8811 296.4778 -7.5105 0.0000 -14.5881 3000.0000 0.0000 3000.0000
4.9220 656.2888 0.0000 983.2261 0.0000 0.8725 190.5912 0.0000 227.0797 0.8811 296.4628 -7.5098 -0.0000 -14.5832 3000.0000 0.0000 3000.0000
4.9240 656.6700 0.0000 983.6802 0.0000 0.8724 190.6039 0.0000 227.0495 0.8810 296.4478 -7.5092 0.0000 -14.5782 3000.0000 0.0000 3000.0000
4.9260 657.0512 0.0000 984.1342 0.0000 0.8723 190.6166 0.0000 227.0192 0.8810 296.4328 -7.5086 -0.0000 -14.5733 3000.0000 0.0000 3000.0000
4.9280 657.4325 0.0000 984.5882 0.0000 0.8722 190.6292 0.0000 226.9890 0.8809 296.4178 -7.5080 0.0000 -14.5684 3000.0000 0.0000 3000.0000
4.9300 657.8137 0.0000 985.0421 0.0000 0.8721 190.6419 0.0000 226.9587 0.8809 296.4028 -7.5074 -0.0000 -14.5634 3000.0000 0.0000 3000.0000
4.9320 658.1950 0.0000 985.4959 0.0000 0.8720 190.6545 0.0000 226.9285 0.8809 296.3877 -7.5067 0.0000 -14.5585 3000.0000 0.0000 3000.0000
4.9340 658.5764 0.0000 985.9497 0.0000 0.8719 190.6671 0.0000 226.8983 0.8808 296.3727 -7.5061 0.0000 -14.5536 3000.0000 0.0000 3000.0000
4.9360 658.9577 0.0000 986.4035 0.0000 0.8719 190.6798 0.0000 226.8681 0.8808 296.3577 -7.5055 -0.0000 -14.5486 3000.0000 0.0000 3000.0000
4.9380 659.3391 0.0000 986.8572 0.0000 0.8718 190.6924 0.0000 226.8379 0.8807 296.3427 -7.5049 0.0000 -14.5437 3000.0000 0.0000 3000.0000
4.9400 659.7205 0.0000 987.3108 0.0000 0.8717 190.7050 0.0000 226.8077 0.8807 296.3277 -7.5042 -0.0000 -14.5388 3000.0000 0.0000 3000.0000
4.9420 660.1020 0.0000 987.7643 0.0000 0.8716 190.7176 0.0000 226.7775 0.8807 296.3127 -7.5036 0.0000 -14.5338 3000.0000 0.0000 3000.0000
4.9440 660.4834 0.0000 988.2178 0.0000 0.8715 190.7301 0.0000 226.7473 0.8806 296.2977 -7.5030 -0.0000 -14.5289 3000.0000 0.0000 3000.0000
4.9460 660.8649 0.0000 988.6713 0.0000 0.8714 190.7427 0.0000 226.7171 0.8806 296.2827 -7.5024 0.0000 -14.5240 3000.0000 0.0000 3000.0000
4.9480 661.2464 0.0000 989.1246 0.0000 0.8713 190.7553 0.0000 226.6870 0.8805 296.2677 -7.5018 0.0000 -14.5190 3000.0000 0.0000 3000.0000
4.9500 661.6280 0.0000 989.5779 0.0000 0.8712 190.7678 0.0000 226.6568 0.8805 296.2527 -7.5011 -0.0000 -14.5141 3000.0000 0.0000 3000.0000
4.9520 662.0095 0.0000 990.0312 0.0000 0.8711 190.7804 0.0000 226.6266 0.8805 296.2377 -7.5005 0.0000 -14.5092 3000.0000 0.0000 3000.0000
4.9540 662.3911 0.0000 990.4844 0.0000 0.8710 190.7929 0.0000 226.5965 0.8804 296.2227 -7.4999 -0.0000 -14.5043 3000.0000 0.0000 3000.0000
4.9560 662.7727 0.0000 990.9375 0.0000 0.8709 190.8054 0.0000 226.5663 0.8804 296.2077 -7.4993 0.0000 -14.4993 3000.0000 0.0000 3000.0000
4.9580 663.1544 0.0000 991.3906 0.0000 0.8708 190.8179 0.0000 226.5362 0.8803 296.1927 -7.4987 -0.0000 -14.4944 3000.0000 0.0000 3000.0000
4.9600 663.5360 0.0000 991.8436 0.0000 0.8707 190.8304 0.0000 226.5060 0.8803 296.1777 -7.4981 0.0000 -14.4895 3000.0000 0.0000 3000.0000
4.9620 663.9177 0.0000 992.2966 0.0000 0.8706 190.8429 0.0000 226.4759 0.8803 296.1627 -7.4974 0.0000 -14.4846 3000.0000 0.0000 3000.0000
4.9640 664.2994 0.0000 992.7494 0.0000 0.8705 190.8554 0.0000 226.4458 0.8802 296.1477 -7.4968 -0.0000 -14.4797 3000.0000 0.0000 3000.0000
4.9660 664.6811 0.0000 993.2023 0.0000 0.8704 190.8679 0.0000 226.4156 0.8802 296.1327 -7.4962 0.0000 -14.4747 3000.0000 0.0000 3000.0000
4.9680 665.0629 0.0000 993.6550 0.0000 0.8703 190.8803 0.0000 226.3855 0.8801 296.1177 -7.4956 -0.0000 -14.4698 3000.0000 0.0000 3000.0000
4.9700 665.4447 0.0000 994.1078 0.0000 0.8702 190.8928 0.0000 226.3554 0.8801 296.1028 -7.4950 0.0000 -14.4649 3000.0000 0.0000 3000.0000
4.9720 665.8265 0.0000 994.5604 0.0000 0.8701 190.9052 0.0000 226.3253 0.8801 296.0878 -7.4943 -0.0000 -14.4600 3000.0000 0.0000 3000.0000
4.9740 666.2083 0.0000 995.0130 0.0000 0.8700 190.9177 0.0000 226.2952 0.8800 296.0728 -7.4937 0.0000 -14.4551 3000.0000 0.0000 3000.0000
4.9760 666.5902 0.0000 995.4655 0.0000 0.8699 190.9301 0.0000 226.2651 0.8800 296.0578 -7.4931 0.0000 -14.4502 3000.0000 0.0000 3000.0000
4.9780 666.9721 0.0000 995.9180 0.0000 0.8698 190.9425 0.0000 226.2351 0.8799 296.0428 -7.4925 -0.0000 -14.4452 3000.0000 0.0000 3000.0000
4.9800 667.3540 0.0000 996.3704 0.0000 0.8697 190.9549 0.0000 226.2050 0.8799 296.0278 -7.4919 0.0000 -14.4403 3000.0000 0.0000 3000.0000
4.9820 667.7359 0.0000 996.8228 0.0000 0.8696 190.9673 0.0000 226.1749 0.8799 296.0128 -7.4912 -0.0000 -14.4354 3000.0000 0.0000 3000.0000
4.9840 668.1179 0.0000 997.2751 0.0000 0.8695 190.9797 0.0000 226.1448 0.8798 295.9979 -7.4906 0.0000 -14.4305 3000.0000 0.0000 3000.0000
4.9860 668.4999 0.0000 997.7273 0.0000 0.8694 190.9921 0.0000 226.1148 0.8798 295.9829 -7.4900 -0.0000 -14.4256 3000.0000 0.0000 3000.0000
4.9880 668.8819 0.0000 998.1795 0.0000 0.8693 191.0045 0.0000 226.0847 0.8797 295.9679 -7.4894 0.0000 -14.4207 3000.0000 0.0000 3000.0000
4.9900 669.2639 0.0000 998.6316 0.0000 0.8692 191.0168 0.0000 226.0547 0.8797 295.9529 -7.4888 0.0000 -14.4158 3000.0000 0.0000 3000.0000
4.9920 669.6460 0.0000 999.0836 0.0000 0.8691 191.0292 0.0000 226.0246 0.8797 295.9380 -7.4882 -0.0000 -14.4109 3000.0000 0.0000 3000.0000
4.9940 670.0281 0.0000 999.5356 0.0000 0.8690 191.0415 0.0000 225.9946 0.8796 295.9230 -7.4875 0.0000 -14.4060 3000.0000 0.0000 3000.0000
