timeOfFlight(s) posEast(m) posNorth(m) posUp(m) velEast(m/s) velNorth(m/s) velUp(m/s) accEast(m/s^2) accNorth(m/s^2) accUp(m/s^2) alpha(rads) beta(rads) normalAccCommand(m/s^2) normalAccAchieved(m/s^2) sideAccCommand(m/s^2) sideAccAchieved(m/s^2) targetEast(m) targetNorth(m) targetUp(m)
0.07000000000000005 0.35835818937113795 -0.20690868176587618 1.0630290849958794 9.889312535749944 -5.7104230781714715 28.99424378007328 139.5830486591731 -80.64265794142557 399.61630576969054 8.84099026516954e-06 -8.998880180324414e-05 -0.10654702109225771 -6.17419689810988e-06 1.1076014246349253 6.280111907209125e-05 3000 3000 3000
0.07100000000000005 0.3683871244729418 -0.2126997732745999 1.0924229255787514 10.02893510180387 -5.791091508723725 29.39384058287207 139.62256605392574 -80.66843055225324 399.5968027987898 9.306209415837006e-06 -9.478891882544307e-05 -0.1094793699181497 -6.687667808109163e-06 1.1388833665425673 6.807101879900862e-05 3000 3000 3000
0.07200000000000005 0.3785557210647804 -0.2185715587579992 1.1222163436893056 10.168596591838583 -5.871785483399276 29.793418110554136 139.66149003471105 -80.69397467555129 399.5775276820655 9.788658722750708e-06 -9.977041240025825e-05 -0.11245019355460921 -7.23556012420921e-06 1.1706008754565027 7.369820435881549e-05 3000 3000 3000
0.07300000000000005 0.3888640174908658 -0.2245240635421797 1.1524093202738015 10.308296426085366 -5.9525047841805145 30.192976584495895 139.6998342467832 -80.71930078123835 399.5584739417598 1.0288706018999535e-05 -0.00010493730463807682 -0.11545944326402705 -7.819634758329594e-06 1.2027539456157295 7.9701234802044e-05 3000 3000 3000
0.07400000000000005 0.39931205152870264 -0.23055731274537758 1.183001836493648 10.448034037836855 -6.033249203197871 30.592516219846647 139.7376117514894 -80.74441901735631 399.53963535075354 1.0806720804456124e-05 -0.00011029364043851113 -0.11850706999063478 -8.441715373518613e-06 1.2353425711243753 8.609934616172875e-05 3000 3000 3000
0.07500000000000005 0.40989986040159604 -0.23667133128780266 1.2139938737194143 10.5878088728934 -6.114018542425084 30.992037225766193 139.77483505654394 -80.76933922721351 399.5210059195458 1.1343074196544435e-05 -0.0001158434869977833 -0.12159302433692797 -9.103688898562316e-06 1.268366745954106 9.291245811764161e-05 3000 3000 3000
0.07600000000000005 0.4206274807906338 -0.24286614390119315 1.2453854135250646 10.727620389037764 -6.194812613390486 31.39153980565026 139.8115161443638 -80.79407096540179 399.5025798840668 1.1898138881839765e-05 -0.00012159093332545885 -0.12471725654043186 -9.807507185634106e-06 1.3018264639464854 0.00010016119233288209 3000 3000 3000
0.07700000000000005 0.4314949488461701 -0.24914177513809643 1.277176437682409 10.867468055536367 -6.2756312369032745 31.791024157344523 139.84766649860316 -80.81862351278917 399.4843516942641 1.2472289068476955e-05 -0.00012754008977032487 -0.12787971645079266 -1.0555187752147725e-05 1.335721718815291 0.00010786688147699166 3000 3000 3000
0.07800000000000006 0.4425023001988355 -0.2554982493808903 1.309366928155757 11.007351352665397 -6.356474242793825 32.19049047334792 139.88329712903007 -80.84300589055049 399.4663160033998 1.3065900439343074e-05 -0.00013369508755521248 -0.13108035350717576 -1.1348815506701831e-05 1.3700525041487788 0.00011605158832115426 3000 3000 3000
0.07900000000000006 0.45364956997009576 -0.2619355908505574 1.341956867096763 11.147269771260259 -6.437341469667148 32.58993894100593 139.91841859486178 -80.86722687332359 399.44846765801157 1.3679350106031452e-05 -0.00014006007832056717 -0.13431911671595753 -1.2190543587886997e-05 1.404818813411914 0.00012473811580391542 3000 3000 3000
0.08000000000000006 0.4649367927823827 -0.2684538236152261 1.3749462368394574 11.287222812286936 -6.518232764668691 32.989369742694414 139.9530410266773 -80.89129500154385 399.4308016884833 1.4313016563534498e-05 -0.00014663923367657484 -0.13759595462869303 -1.308259469171654e-05 1.4400206399485551 0.00013395002211317872 3000 3000 3000
