TIME COMMAND DEFL
0.0 0.0 0.0
0.0033333333333333335 -5 0.0
0.006666666666666667 -5 -0.0004559453263905202
0.01 -5 -0.0022727187232868987
0.013333333333333334 -5 -0.005878258439962492
0.016666666666666666 -5 -0.011223740516125767
0.02 -5 -0.018253939563614166
0.023333333333333334 -5 -0.026914585880076426
0.02666666666666667 -5 -0.03715246812670005
0.030000000000000002 -5 -0.048915422341654614
0.03333333333333333 -5 -0.06215231917691741
0.03666666666666667 -5 -0.07681305111609288
0.04 -5 -0.09284851970515628
0.043333333333333335 -5 -0.11021062280087382
0.04666666666666667 -5 -0.12885224184108907
0.05 -5 -0.14872722914092215
0.05333333333333334 -5 -0.1697903952187949
0.05666666666666667 -5 -0.1919974961560634
0.060000000000000005 -5 -0.21530522099391147
0.06333333333333334 -5 -0.23967117917103276
0.06666666666666667 -5 -0.26505388800550544
0.06999999999999999 -5 -0.29141276022414303
0.07333333333333332 -5 -0.31870809154248664
0.07666666666666665 -5 -0.3469010482984879
0.07999999999999997 -5 -0.37595365514281837
0.0833333333333333 -5 -0.40582878278863044
0.08666666666666663 -5 -0.43649013582348606
0.08999999999999996 -5 -0.467902240586063
0.09333333333333328 -5 -0.5000304331101446
0.09666666666666661 -5 -0.5328408471382972
0.09999999999999994 -5 -0.5663004022075392
0.10333333333333326 -5 -0.6003767918092102
0.10666666666666659 -5 -0.6350384716251506
0.10999999999999992 -5 -0.6702546478422114
0.11333333333333324 -5 -0.705995265547023
0.11666666666666657 -5 -0.74223099720286
0.1199999999999999 -5 -0.7789332312103568
0.12333333333333323 -5 -0.8160740605537399
0.12666666666666657 -5 -0.853626271534161
0.1299999999999999 -5 -0.8915633325916378
0.13333333333333322 -5 -0.9298593832170226
0.13666666666666655 -5 -0.9684892229553512
0.13999999999999987 -5 -1.0074283005018418
0.1433333333333332 -5 -1.046652702891743
0.14666666666666653 -5 -1.086139144785161
0.14999999999999986 -5 -1.1258649578479216
0.15333333333333318 -5 -1.1658080802294573
0.1566666666666665 -5 -1.2059470461386437
0.15999999999999984 -5 -1.2462609755184442
0.16333333333333316 -5 -1.2867295638201577
0.1666666666666665 -5 -1.3273330718780059
0.16999999999999982 -5 -1.368052315884733
0.17333333333333314 -5 -1.4088686574688365
0.17666666666666647 -5 -1.4497639938739877
0.1799999999999998 -5 -1.4907207482411493
0.18333333333333313 -5 -1.531721859993839
0.18666666666666645 -5 -1.57275077532694
0.18999999999999978 -5 -1.6137914377994094
0.1933333333333331 -5 -1.654828279031179
0.19666666666666643 -5 -1.6958462095045064
0.19999999999999976 -5 -1.7368306094699781
0.2033333333333331 -5 -1.7777673199573256
0.20666666666666642 -5 -1.8186426338911725
0.20999999999999974 -5 -1.8594432873117854
0.21333333333333307 -5 -1.9001564507008628
0.2166666666666664 -5 -1.9407697204123533
0.21999999999999972 -5 -1.9812711102082599
0.22333333333333305 -5 -2.021649042899345
0.22666666666666638 -5 -2.061892342090619
0.2299999999999997 -5 -2.1019902240314536
0.23333333333333303 -5 -2.1419322895701387
0.23666666666666636 -5 -2.181708516212652
0.23999999999999969 -5 -2.2213092502853957
0.243333333333333 -5 -2.260725199201611
0.24666666666666634 -5 -2.2999474238311617
0.24999999999999967 -5 -2.338967330973337
0.253333333333333 -5 -2.3777766659323114
0.2566666666666664 -5 -2.416367505194859
0.25999999999999973 -5 -2.4547322492099024
0.2633333333333331 -5 -2.4928636152694477
0.26666666666666644 -5 -2.530754630490434
0.2699999999999998 -5 -2.5683986248970063
0.27333333333333315 -5 -2.6057892246026904
0.2766666666666665 -5 -2.642920345091936
0.27999999999999986 -5 -2.6797861846004714
0.2833333333333332 -5 -2.7163812175938875
0.28666666666666657 -5 -2.7527001883438604
0.2899999999999999 -5 -2.788738104601395
0.2933333333333333 -5 -2.824490231366462
0.29666666666666663 -5 -2.8599520847533757
0.3 -5 -2.895119425951258
0.30333333333333334 -5 -2.9299882552789005
0.3066666666666667 -5 -2.9645548063333407
0.31000000000000005 -5 -2.998815540231443
0.3133333333333334 -5 -3.032767139943767
0.31666666666666676 -5 -3.066406504719992
0.3200000000000001 -5 -3.0997307446051576
0.3233333333333335 -5 -3.1327371750459623
0.3266666666666668 -5 -3.165423311586364
0.3300000000000002 -5 -3.197786864651704
0.33333333333333354 -5 -3.2298257344205736
0.3366666666666669 -5 -3.261538005783636
0.34000000000000025 -5 -3.292921943388598
0.3433333333333336 -5 -3.323975986770533
0.34666666666666696 -5 -3.3546987455667394
0.3500000000000003 -5 -3.385088994815312
0.35333333333333367 -5 -3.415145670336606
0.356666666666667 -5 -3.4448678641967616
0.3600000000000004 -5 -3.4742548202524506
0.36333333333333373 -5 -3.5033059297760105
0.3666666666666671 -5 -3.5320207271601167
0.37000000000000044 -5 -3.560398885701149
0.3733333333333338 -5 -3.5884402134603977
0.37666666666666715 -5 -3.6161446492022615
0.3800000000000005 -5 -3.6435122584085753
0.38333333333333386 -5 -3.670543229368214
0.3866666666666672 -5 -3.697237869341111
0.39000000000000057 -5 -3.72359660079583
0.3933333333333339 -5 -3.749619957719833
0.3966666666666673 -5 -3.7753085820015753
0.40000000000000063 -5 -3.8006632198835733
0.403333333333334 -5 -3.8256847184855745
0.40666666666666734 -5 -3.8503740223969762
0.4100000000000007 -5 -3.8747321703376265
0.41333333333333405 -5 -3.89876029188615
0.4166666666666674 -5 -3.92245960427494
0.42000000000000076 -5 -3.9458314092509568
0.4233333333333341 -5 -3.9688770900014863
0.42666666666666747 -5 -3.9915981081439917
0.4300000000000008 -5 -4.013996000779224
0.4333333333333342 -5 -4.036072377606731
0.43666666666666754 -5 -4.057828918101923
0.4400000000000009 -5 -4.079267368753863
0.44333333333333425 -5 -4.100389540362922
0.4466666666666676 -5 -4.121197305397495
0.45000000000000095 -5 -4.14169259540891
0.4533333333333343 -5 -4.161877398503733
0.45666666666666766 -5 -4.181753756872635
0.460000000000001 -5 -4.201323764374996
0.4633333333333344 -5 -4.220589564178437
0.46666666666666773 -5 -4.239553346452478
0.4700000000000011 -5 -4.258217346115501
0.47333333333333444 -5 -4.2765838406342285
0.4766666666666678 -5 -4.294655147874921
