tof posE posN posU tgtE tgtN tgtU normComm normAch pitchRate thetaRate pitchDefl alpha theta sideComm sideAch yawRate psiRate yawDefl beta psi rollComm phiRate rollRate rollDefl roll seekPitchErr seekYawErr staticMargin mach
0.0330000000 0.0591216607 0.0104247439 0.0448727413 4000.0000000000 0.0000000000 3000.0000000000 0.0000121545 -0.7658623106 -0.0003533382 -0.0003533382 -0.0009183614 3.0289169493 39.9999972332 -0.0002240514 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000284 -0.0000009693 1.0923396890 0.0131301902
0.0340000000 0.0629913257 0.0111070703 0.0478364550 4000.0000000000 0.0000000000 3000.0000000000 0.0000116766 -0.7658477029 -0.0003934596 -0.0003934596 -0.0009766917 2.9746338362 39.9999968598 -0.0002470036 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000296 -0.0000010336 1.0945174416 0.0137862842
0.0350000000 0.0670446842 0.0118217867 0.0509468795 4000.0000000000 0.0000000000 3000.0000000000 0.0000109809 -0.7658321770 -0.0004372149 -0.0004372149 -0.0010376238 2.9212313141 39.9999964445 -0.0002718470 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000307 -0.0000011010 1.0978977790 0.0144629375
0.0360000000 0.0712870226 0.0125698255 0.0542085190 4000.0000000000 0.0000000000 3000.0000000000 0.0000100438 -0.7658156573 -0.0004845999 -0.0004845999 -0.0010988974 2.8687992727 39.9999959836 -0.0002986905 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000316 -0.0000011717 1.1026624827 0.0151601597
0.0370000000 0.0757236294 0.0133521189 0.0576258800 4000.0000000000 0.0000000000 3000.0000000000 0.0000088405 -0.7657982731 -0.0005356913 -0.0005356913 -0.0011593666 2.8174052081 39.9999954734 -0.0003276462 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000324 -0.0000012456 1.1074281944 0.0158779602
0.0380000000 0.0803597953 0.0141696001 0.0612034704 4000.0000000000 0.0000000000 3000.0000000000 0.0000073449 -0.7657800039 -0.0005906905 -0.0005906905 -0.0012209436 2.7670980291 39.9999949103 -0.0003588298 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000330 -0.0000013230 1.1121865927 0.0166163483
0.0390000000 0.0852008130 0.0150232021 0.0649458003 4000.0000000000 0.0000000000 3000.0000000000 0.0000055299 -0.7657608313 -0.0006498045 -0.0006498045 -0.0012836538 2.7179112763 39.9999942900 -0.0003923602 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000335 -0.0000014038 1.1169305137 0.0173753334
0.0400000000 0.0902519775 0.0159138587 0.0688573812 4000.0000000000 0.0000000000 3000.0000000000 0.0000033673 -0.7657407371 -0.0007132459 -0.0007132459 -0.0013475211 2.6698658291 39.9999936085 -0.0004283597 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000337 -0.0000014882 1.1216537992 0.0181549246
0.0410000000 0.0955185856 0.0168425038 0.0729427269 4000.0000000000 0.0000000000 3000.0000000000 0.0000008276 -0.7657197041 -0.0007812333 -0.0007812333 -0.0014125672 2.6229721775 39.9999928612 -0.0004669538 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000337 -0.0000015763 1.1263511673 0.0189551310
0.0420000000 0.1010059367 0.0178100718 0.0772063526 4000.0000000000 0.0000000000 3000.0000000000 -0.0000021195 -0.7656977158 -0.0008539909 -0.0008539909 -0.0014788120 2.5772323287 39.9999920436 -0.0005082718 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000335 -0.0000016681 1.1310180997 0.0197759616
